,B cell,Conventional dendritic cell,Endothelial A,Endothelial B,Epithelial crypt,Epithelial other,Epithelial villi,Glial,Macrophage,Malignancy epithelial A,Malignancy epithelial B,Mast cell,Monocyte,Neutrophil,NK cell,Pericyte,Plasma,Plasmablast,Plasmacytoid dendritic cell,Smooth muscle,Stroma A,Stroma B.1,Stroma B.2,Stroma C,Stroma D,T cell CD4,T cell CD8,T cell regulatory
SEC61A2,0,0,0,0,0,0,5.15570220664049e-05,0,0,0.0191339316075046,0.0102696019781447,0,0,0.00178270929743374,0,0,0,0,0.00183615819209039,0,0,0,0.00109255823541538,4.45746306673468e-05,0,0,0.00471596998928189,0
SEC61G,0.0624199288256228,0.0555721153846154,0.0634424980959634,0.131884057971014,0.0677399081459995,0.0581120943952802,0.0708909053413075,0.191288067898153,0.118045705279748,0.566998329366194,0.630473797559225,0.0586361728913135,0.0443474264705882,0.0155605805637358,0.00924308588064046,0.0909589534943606,0.0802389112402523,0.0786757301107754,0.032909604519774,0.0498406211687781,0.0165260196905767,0.051693281938326,0.153638425066996,0.0541709118695874,0.0559948593891745,0.00277777777777778,0.0607181136120043,0.0429256647246923
SEC63,0.0453380782918149,0.0291939102564103,0.0428789032749429,0.0644021739130435,0.0305632100555958,0.027630285152409,0.0142812951123943,0.045215510068231,0.0534278959810875,0.214672008752347,0.184992422429608,0.0323667645824591,0.0170036764705882,0.0133519141775347,0.00196506550218341,0.0460498532214039,0.0706526598122485,0.125671366230279,0.0244350282485876,0.0174335921536575,0.0221518987341772,0.0203056167400881,0.0439703153988868,0.0507322975038207,0.0364907771394013,0,0.0430332261521972,0.0284265627053309
SEH1L,0.0325266903914591,0.0256682692307692,0.0299314546839299,0.0398550724637681,0.0335122069132221,0.00403146509341199,0.0132501546710662,0.0298219337660176,0.0301298523315175,0.140084862283594,0.0958163835048257,0.0201133025597986,0.0103400735294118,0.0101966764829617,0.000509461426491994,0.0308569809960344,0.0196418814881041,0.0175814031554213,0.013135593220339,0.009995913363302,0.0123066104078762,0.0106690528634361,0.0182024324881468,0.025897860417728,0.026209555488358,0.00972222222222222,0.0489281886387996,0.0241337772131937
SEL1L,0.0524555160142349,0.0413092948717949,0.0402132520944402,0.0675724637681159,0.0426492627507856,0.0325467059980334,0.0485151577644875,0.0600266267265768,0.079740980573543,0.30914413282278,0.291596873255165,0.046634494334872,0.0179227941176471,0.0177692469499369,0.00342066957787482,0.0560925992686821,0.103881686782894,0.12969956361195,0.013135593220339,0.0290805067429506,0.0123066104078762,0.0200302863436123,0.0454133168418883,0.0494587366276108,0.0346764439068642,0,0.0532154340836013,0.0314490341232643
SELE,0.00120996441281139,0.0108605769230769,0.0335491241431835,0.0454710144927536,0.0117573120618806,0.00304818092428712,0.0100536193029491,0.0405142286570145,0.0110802754651043,0.108594154260116,0.118628858578607,0.0134830046160302,0.0128676470588235,0.00893458140513252,0.00633187772925764,0.0116470103517536,0.00846619977151939,0.00667170191339376,0.0103107344632768,0.0101593788312219,0.00668073136427567,0.0125963656387665,0.0270665842094414,0.0106151299032094,0.0100317508315694,0.00277777777777778,0.0116827438370847,0.0120876954750537
SELENBP1,0.0154448398576512,0.0283926282051282,0.0407844630616908,0.0431159420289855,0.371148175006043,0.206588003933137,1.11419880387709,0.227650191379597,0.0315688491451674,1.95257469802924,0.469390603812714,0.0288417960553924,0.0133272058823529,0.015770929743374,0.0106986899563319,0.0756115774836483,0.0353375055878409,0.0237915407854985,0.00466101694915254,0.0325950143032284,0.05028129395218,0.132640418502203,0.0767470624613482,0.0781138563423332,0.0420849712730571,0,0.0218649517684887,0.0252726794866179
SELENOI,0.038932384341637,0.0254439102564103,0.0352627570449353,0.0384057971014493,0.051786318588349,0.011897738446411,0.0225304186430192,0.0487934764519887,0.0324596566964745,0.309765076361271,0.285534816941852,0.0226311372219891,0.0103400735294118,0.0109328986116954,0.00487627365356623,0.0258613586032858,0.0294764813986987,0.0300016784155757,0.013135593220339,0.0115079689415611,0.0165260196905767,0.0159003303964758,0.0256235827664399,0.0334118695873663,0.0201617780465679,0.00972222222222222,0.0473204715969989,0.0340334662052652
SELENOK,0.0197153024911032,0.0160528846153846,0.0204112718964204,0.0373188405797101,0.0142228668116993,0.00698131760078663,0.0112909878325428,0.0274920951905475,0.0271490732175283,0.0770590931267464,0.0918281885618569,0.0185186739404112,0.0105698529411765,0.00967080353386622,0.00633187772925764,0.0229257866817737,0.0254532359807282,0.0274840550520309,0.013135593220339,0.0104454434000817,0.00949367088607595,0.0070897577092511,0.0223252937538652,0.0187659195109526,0.0132068339885092,0,0.0242765273311897,0.0153729904945464
SELENOP,0.113665480427046,0.287334935897436,0.137699923838538,0.12518115942029,0.289543147208122,0.704129793510324,1.23164570014436,0.0387252454651356,0.310631445506561,0.117331716908884,0.097690835128021,0.0743306756189677,0.0158547794117647,0.0123001682793437,0.0179767103347889,0.0827702528711953,0.155836189340883,0.089081906680094,0.14590395480226,0.0603024111156518,0.0319971870604782,0.15301486784141,0.0579880437023294,0.202540753948039,0.156539159358936,0.0166666666666667,0.130117899249732,0.0742016733102633
SELENOS,0.0923131672597865,0.10368108974359,0.115803503427266,0.186503623188406,0.214706308919507,0.116125860373648,0.288977108682202,0.099467465468464,0.166834549628259,0.2468723665341,0.344320810401212,0.0908644565673521,0.0606617647058824,0.0462715607909129,0.00633187772925764,0.121396199206881,0.202972731336612,0.307443773078214,0.0611581920903955,0.0632447895382101,0.0545007032348805,0.0968474669603524,0.126633683776541,0.119759296994396,0.0987828847898397,0.0305555555555556,0.116184351554126,0.0781002234000613
SELENOW,0.036797153024911,0.0536169871794872,0.187966488956588,0.315036231884058,0.0703988397389413,0.052212389380531,0.0763559496803465,0.216375436844733,0.114516736903416,0.776537204867015,0.725871420595039,0.051250524548888,0.0163143382352941,0.0106173748422381,0.00924308588064046,0.193137456867693,0.0531689266378582,0.0244629070157771,0.0187853107344633,0.135537392725787,0.0221518987341772,0.0434333700440529,0.146835703978561,0.0739111054508405,0.066124886604173,0.0375,0.0497320471596999,0.0419181742520478
SELL,0.121494661921708,0.0265977564102564,0.0228865194211729,0.0177536231884058,0,0,0.000360899154464836,0.00244633050424363,0.018926234282386,0.00955365987078461,0.0107481853713009,0.0195258078052875,0.0105698529411765,0.0316522928060581,0.000509461426491994,0.00314930215790287,0.0287811056474445,0.0516532393420611,0.0159604519774011,0.0014957090314671,0.00668073136427567,0,0.00377241805813234,0.0109971981660723,0.0103341397036589,0.1,0.115112540192926,0.0680691226072101
SELP,0.00120996441281139,0,0.0584920030464585,0.0656702898550725,0,0,0,0,0,0,0,0,0,0.000941312578880941,0,0,0,0,0,0,0.00386779184247539,0,0,0,0,0.00972222222222222,0.0015005359056806,0.00135573174471067
SELPLG,0.0211387900355872,0.0268862179487179,0.00689261233815689,0.0114130434782609,0,0,0,0,0.0547298454791517,0,0,0.0236382710868653,0.0188419117647059,0.0225021034917964,0.00924308588064046,0.00119225421022815,0.0189961754333681,0.0175814031554213,0.0159604519774011,0,0,0,0.00583384869099154,0.00513881813550688,0.00473994557000302,0.00277777777777778,0.0376741693461951,0.0257983266897367
SEM1,0.0246975088967972,0.0212451923076923,0.0316450875856816,0.0636775362318841,0.0333188300700991,0.0158308751229105,0.0274798927613941,0.0940589116325512,0.0395175934491383,0.332459084256124,0.283580601419797,0.0133990767939572,0.0101102941176471,0,0,0.0324535201112427,0.0246585208364377,0.011874790198053,0,0.0194360441356763,0,0.0200302863436123,0.064172335600907,0.0164735099337748,0.0221273057151497,0,0.0304394426580922,0.0159424416312585
SEMA3A,0.00263345195729537,0.00188621794871795,0.0655369383092155,0.000452898550724636,0,0,0,0.00918622066899651,0,0.0615207202945047,0.132069075536412,0,0.00367647058823529,0.00546381994110223,0.000509461426491994,0.00124375547200906,0.00414493617443997,0.00381839543470964,0.00183615819209039,0.0128565590519003,0.00105485232067511,0.00598843612334802,0.0155225726654298,0.00857743250127356,0.00746144541880859,0.00277777777777778,0.00471596998928189,0.00323930088921985
SEMA3C,0.00761565836298932,0.0254439102564103,0.0261233815689261,0.0181159420289855,0.0554604786076867,0.0187807276302852,0.0539802021035265,0.110700615743052,0.0688457189844794,0.385815875456467,0.272214245832336,0.0248132605958875,0.0204503676470588,0.0187158182583088,0.0179767103347889,0.0349255806767266,0.0242611632642925,0.0145602551191675,0.013135593220339,0.0565835717204741,0.0151195499296765,0.0197549559471366,0.0365491651205937,0.0774770759042282,0.0392122769882068,0,0.00980707395498392,0.0138398528187831
SEMA3E,0.00761565836298932,0.00323237179487179,0.000990099009900988,0.00452898550724638,0,0,0,0.00294558162755866,0.0113543700962757,0.00633066721861648,0.0386256680226529,0.00450272765421737,0.00183823529411765,0.00493794699200673,0,0.00258278827831282,0.00195946952764119,0,0.00183615819209039,0.00472415202288516,0.00668073136427567,0,0.0107812822098536,0.00373790117167601,0.000657695796794675,0,0.00176848874598071,0.00249463401813483
SEMA4B,0.043202846975089,0.0289054487179487,0.0297410510281797,0.0415760869565217,0.0523664491177182,0.0266470009832842,0.0881109507114869,0.0567814944250291,0.0449994860725666,0.176986649713922,0.345238095238095,0.0243096936634494,0.0278033088235294,0.0269194362641986,0,0.0857573260544883,0.0258009238563552,0.0231201745552199,0.0159604519774011,0.0388884348181447,0.0235583684950774,0.0211316079295154,0.0359307359307359,0.0406711665817626,0.0331644995464167,0,0.047588424437299,0.033069779666214
SEMA4D,0.12576512455516,0.0584246794871795,0.016984006092917,0.0108695652173913,0.0201692047377327,0.0158308751229105,0.0122190142297381,0.0446330504243635,0.0918354061739816,0.136019160543473,0.146625987078248,0.0672807385648342,0.0404411764705882,0.0335454354228018,0.000509461426491994,0.00500334758201576,0.0518278448318681,0.0521567640147701,0.0272598870056497,0.00586841029832448,0.0277777777777778,0.0280148678414097,0.038404452690167,0.0177470708099847,0.0330133051103719,0.0305555555555556,0.176741693461951,0.0926431293530159
SEMA5A,0.0133096085409253,0.00986698717948718,0.0110814927646611,0.0261775362318841,0.0366062364031907,0.01976401179941,0.0581047638688389,0.0542436345481777,0.0145407201836434,0.332547790475909,0.258574619127383,0.00794376835921108,0.00620404411764706,0.00683108960875052,0.00924308588064046,0.0554745841273111,0.0144762330502161,0.00130077207116482,0.00183615819209039,0.00811606048222313,0,0.028840859030837,0.0336631622345908,0.0541709118695874,0.0407242213486544,0,0.0146302250803859,0.0139712646195628
SEMA6A,0.0104626334519573,0.010411858974359,0.101523229246002,0.0691123188405797,0.0797776166304085,0.044346116027532,0.0875953804908229,0.0238725245465136,0.0120396066742043,0.122121852777244,0.0425340990667624,0.012224087284935,0.0101102941176471,0.00977597812368532,0.0223435225618632,0.0193721996188907,0.012539114886008,0.00667170191339376,0.0216101694915254,0.00917858602370249,0.00386779184247539,0.0131470264317181,0.00830756545042259,0.0211856851757514,0.0172890837617176,0,0.00873526259378349,0.0112116168031889
SEMA6D,0,0.00134134615384615,0.0148895658796649,0.022554347826087,0.00624607203287406,9.83284169124871e-05,0.0197463394514333,0.0102263271759028,0.00111008325624422,0,0.00161521895190237,0.0041670163659253,0.00160845588235294,9.99158603281446e-05,0,0.029311943142607,0.00285352406496796,0,0.00183615819209039,0.0031712300776461,0.0109001406469761,0.00185848017621145,0.00603999175427746,0.0139263881813551,0.0136604172966435,0,0.00123258306538049,0.00157475141267686
SEMG1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00183615819209039,0,0,0,0,0,0,0,0,0
SENP2,0.038932384341637,0.0251554487179487,0.0314546839299314,0.0504528985507246,0.0495141406816534,0.0335299901671583,0.0386162095277377,0.0529539024796139,0.0306095179360674,0.147018731796744,0.129556512722342,0.0246454049517415,0.0243566176470588,0.00556899453092133,0.00196506550218341,0.0351315857238502,0.0308175632046888,0.0335263511245384,0.0300847457627119,0.024993870044953,0.040436005625879,0.0258122246696035,0.0342815914244486,0.0270440652063169,0.0351300272149985,0.0236111111111111,0.044908896034298,0.0317994655920102
SENP7,0.0958718861209965,0.044386217948718,0.0767707539984768,0.122010869565217,0.0399419869470631,0.0335299901671583,0.0257269540111363,0.0435929439174571,0.0621646623496762,0.138369875367761,0.150614182021217,0.0391649181703735,0.0170036764705882,0.00956562894404712,0,0.0487279188340114,0.056645805394129,0.0519889224572004,0.0272598870056497,0.023400081732734,0.00668073136427567,0.0304928414096916,0.0509791795506081,0.0433456444218034,0.0413289990928334,0.00972222222222222,0.103322615219721,0.0649152393884971
SERINC1,0.0510320284697509,0.0289375,0.036976389946687,0.0732789855072464,0.0179453710418177,0.0413962635201573,0.0368632707774799,0.0418455649858546,0.0578819337376229,0.107367051553098,0.124890324639068,0.0302685690306337,0.0107996323529412,0.00672591501893142,0.00196506550218341,0.0544445588916928,0.0325560025828242,0.0315122524337026,0.0216101694915254,0.0269145892930119,0.0123066104078762,0.0164509911894273,0.0291280148423006,0.0432182883341824,0.0316525551859692,0,0.0569667738478028,0.0298720925139077
SERINC2,0.0154448398576512,0.0129759615384615,0.0141279512566641,0.0204710144927536,0.0750882281846749,0.0807276302851524,0.139049288513095,0.132875686470295,0.0332819405899887,0.506885081092269,0.866455292334689,0.0132312211498112,0.0128676470588235,0.00977597812368532,0,0.0101019724983262,0.0114463815626087,0.0101963746223565,0.013135593220339,0.00660400490396404,0.00527426160337553,0.0197549559471366,0.103751803751804,0.0120160468670402,0.0138116117326882,0,0.00819935691318328,0.0102479302641377
SERINC3,0.042491103202847,0.0309567307692308,0.0484006092916984,0.101902173913043,0.0397486101039401,0.0492625368731563,0.0452155083522376,0.0686803128640373,0.0604858327337513,0.243708511361788,0.235084150913297,0.0348006714225766,0.0220588235294118,0.0208193100546908,0.00924308588064046,0.06330277591801,0.0368772661799036,0.0268126888217523,0.0187853107344633,0.0337392725786678,0.00949367088607595,0.0285655286343612,0.0555143269428984,0.046911614875191,0.0389098881161173,0,0.0403536977491961,0.0327631521310614
SERINC5,0.0211387900355872,0.0280080128205128,0.0192688499619193,0.0249094202898551,0.051786318588349,0.0404129793510324,0.0585172200453702,0.0969296055916126,0.0629869462431905,0.558985200845666,0.515653665151153,0.0161686949223668,0.0105698529411765,0.00777766091712242,0.00196506550218341,0.0202477210691662,0.0237644662991109,0.00264350453172205,0.0103107344632768,0.00308949734368615,0.00949367088607595,0.0103937224669604,0.0497423211708926,0.0404164544065206,0.025,0,0.0566988210075027,0.0429694686582855
SERP2,0,0.0026875,0.0112718964204113,0.0107789855072464,0.00905003625815809,9.83284169124871e-05,0.00634151371416787,0.00510900316192378,0,0.0526796670559884,0.0416168142298796,0.00685270667226185,0,0,0.000509461426491994,0.00670288922078591,0.0050886604082849,0.00180429674387378,0.00183615819209039,0.00480588475684512,0.00105485232067511,0.00543777533039647,0.0043908472479901,0.0109971981660723,0.00519352887813728,0.00277777777777778,0.000428724544480171,0.00188137894782951
SERPINA1,0.000498220640569393,0.0307964743589744,0,0,0.0347208121827411,0.0207472959685349,0.0119096720973397,0.0321101680812115,0.102079693014013,0.207767707979124,0.219609954534578,0.00693663449433487,0.0390625,0.0173485485906605,0.00342066957787482,0,0.00285352406496796,0,0.00183615819209039,0.000841847159787494,0.00668073136427567,0.00295980176211454,0.0316017316017316,0.0027190524707081,0.00625188993045056,0,0,0.000786280607998596
SERPINA3,0.00405693950177936,0,0.0139375476009139,0.0141304347826087,0,0,0,0.00252953902479614,0,0.00291547775691539,0.0416566961793092,0,0.00298713235294117,0,0,0.00531235515270124,0,0,0.00466101694915254,0.00247650183898651,0,0,0,0.0568453897096281,0.0130556395524645,0.00277777777777778,0,0.00104910420955802
SERPINB1,0.0730960854092527,0.0823349358974359,0.0771515613099771,0.0904891304347826,0.165733623398598,0.0895771878072763,0.210507321097133,0.151431186553503,0.132606982560729,0.362796611422404,1.07136874850443,0.0798699118757868,0.0767463235294118,0.0583666386201094,0.0106986899563319,0.0419812535407117,0.0504867630258779,0.0284911043974488,0.0300847457627119,0.0236861463015938,0.0362165963431786,0.0693144273127753,0.19692846835704,0.0386334691798268,0.0461672210462655,0,0.0655412647374062,0.0505913531035087
SERPINB2,0.00548042704626334,0.00922596153846154,0.00403655750190404,0.00172101449275362,0.00672951414068165,0.0177974434611603,0.00551660136110538,0.000241304709602264,0.00364545859457978,0.00437913038335871,0.0100303102815666,0.00509022240872849,0.0560661764705882,0.0345971813209928,0.025254730713246,0.00448833496420662,0.00722445735856554,0.00583249412554548,0.00748587570621469,0.00170004086636698,0.00808720112517581,0.00874174008810573,0.00645227788084931,0.00437468160978095,0.0018672512851527,0,0.00712754555198285,0.00512287003372903
SERPINB5,0.00548042704626334,0.00563621794871795,0.0116527037319116,0.00769927536231884,0.00866328257191201,0.0109144542772861,0.00747576819962879,0.0514561491096688,0.00803097269332237,0.127799050843448,0.478005104889527,0.00550986151909358,0.00712316176470588,0.00725178796802693,0,0.0040248236081784,0.00429394526399443,0.0106998992950655,0.013135593220339,0.003334695545566,0.0123066104078762,0.00295980176211454,0.0499484642341785,0.0109971981660723,0.00685666767462957,0.00277777777777778,0.00284030010718114,0.0038963598931184
SERPINB6,0.0303914590747331,0.0341939102564103,0.0438309215536938,0.11929347826087,0.0265022963500121,0.0236971484759095,0.0416065168075892,0.0561574305208853,0.0833384726076678,0.184792797054953,0.221245114461195,0.027247167436005,0.0133272058823529,0.013667437946992,0.000509461426491994,0.0542385538445692,0.0237147966025928,0.00448976166498825,0.00748587570621469,0.021724560686555,0.0207454289732771,0.0225082599118943,0.0497423211708926,0.0243695873662761,0.0259071666162685,0,0.0237406216505895,0.0145407157562749
SERPINB8,0.039644128113879,0.0496746794871795,0.04002284843869,0.0520833333333333,0.0305632100555958,0.0325467059980334,0.0608888430604248,0.0519137959727076,0.0698393120224758,0.080976951167226,0.143634840871022,0.0328703315148972,0.0321691176470588,0.0250262936474548,0.0106986899563319,0.0368826286244013,0.0449237570158446,0.0452752601544142,0.0216101694915254,0.0261381283203923,0.0123066104078762,0.0244355726872247,0.056545042259328,0.036850483953133,0.0358859993952223,0.00277777777777778,0.0486602357984995,0.0357856235489947
SERPINC1,0.00832740213523132,0.00153365384615385,0.00575019040365575,0.00298913043478261,0.000686487793086776,0.00403146509341199,0.00242318003712105,0.00398568813446497,0,0.0228891615783793,0.0219151312116136,0.00341166596726815,0.00965073529411765,0.00441207404291123,0.00196506550218341,0,0,0.000461564283316548,0.0103107344632768,0,0.00246132208157525,0,0.00356627499484642,0,0.00232083459328697,0,0.00337620578778135,0.00350212449077927
SERPINE1,0,0.0247708333333333,0.318392993145468,0.543115942028985,0,0,0,0.0442586120818772,0.0791927913112002,0.00634545158858055,0.0282962431203637,0.0323667645824591,0.0693933823529412,0.0172433740008414,0,0.0956455683164237,0.0422415934038643,0.00264350453172205,0.013135593220339,0.0277319166326114,0.0221518987341772,0.00406112334801762,0.106019377447949,0.145230514518594,0.0549364983368612,0,0.0114147909967846,0.00700643917823821
SERPINE2,0.0346619217081851,0.0219823717948718,0.0137471439451637,0.0264492753623188,0.00179840464104423,0.0227138643067847,0.00262940812538668,0.0349808620402729,0.0300613286737246,0.0353523854580937,0.151252293212092,0.0259043222828368,0.0227481617647059,0.00840870845603702,0,0.0240588144409538,0.026694978393682,0.00482544478012756,0.013135593220339,0.0213976297507152,0.0165260196905767,0.00874174008810573,0.0377860235003092,0.111863219561895,0.0546341094647717,0.0166666666666667,0.0218649517684887,0.0197533838538701
SERPINF1,0.0524555160142349,0.0795464743589744,0.0310738766184311,0.0920289855072464,0.00329707517524776,0.0109144542772861,0.00056712724273046,0.032692627725079,0.124281358138897,0,0.00959160883784,0.0715610574905581,0.00482536764705882,0.00630521665965503,0.00196506550218341,0.133292990678272,0.0915636020463915,0.0237915407854985,0.0159604519774011,0.0442419288925215,0.0109001406469761,0.0704157488986784,0.0804576376004947,0.578113856342333,0.152003326277593,0.00277777777777778,0.0623258306538049,0.0441959787988961
SERPING1,0.0190035587188612,0.047238782051282,0.0708682406702209,0.11893115942029,0.00407058254773991,0.00403146509341199,0.00324809239018354,0.0648111166583458,0.151211155651489,0.0340365765312911,0.0761944643854192,0.0436970205623164,0.0112591911764706,0.00146718552797644,0.00342066957787482,0.235110985219138,0.0486986539512244,0.0159029875797247,0,0.0615284021250511,0.0109001406469761,0.0249862334801762,0.0831374974232117,0.249662506367804,0.0947006350166314,0,0.0347266881028939,0.0220311884007184
SERPINH1,0.0147330960854093,0.0374951923076923,0.072962680883473,0.332880434782609,0.00697123519458545,0,0.00891936481748814,0.104002329838575,0.137061020317265,0.23721817294756,0.314369466379517,0.0520898027696181,0.015625,0.0116691207404291,0.00342066957787482,0.141533192563218,0.0578875478070829,0.00616817724068479,0.00748587570621469,0.0294891704127503,0.0165260196905767,0.02278359030837,0.12415996701711,0.111099083036169,0.0640081644995464,0,0.0248124330117899,0.0190963248499715
SERPINI1,0.0168683274021352,0.0165657051282051,0.0196496572734196,0.0247282608695652,0.00851824993956974,0.00993117010816126,0.00726954011136317,0.0106839740389416,0.0156028368794326,0.0149647392776357,0.0188841030549573,0.012391942929081,0.0126378676470588,0.0159812789230122,0.00633187772925764,0.0431142812998919,0.0135821785128893,0.0100285330647868,0.0300847457627119,0.00995504699632203,0.0151195499296765,0.00846640969162995,0.0101628530199959,0.0164735099337748,0.0130556395524645,0.00972222222222222,0.0202572347266881,0.0169061281703097
SESN1,0.0937366548042705,0.0437451923076923,0.00784463061690784,0.0189311594202899,0.0266956731931351,0.00403146509341199,0.00840379459682409,0.0459643867532035,0.0446226059547059,0.318162598500865,0.153126744835288,0.0154133445237096,0.00666360294117647,0.00304480437526294,0,0.0312174898285008,0.041496547956092,0.0424219536757301,0.0103107344632768,0.0142868818961994,0.0277777777777778,0.0302175110132159,0.0276850133992991,0.035958991339786,0.0289310553371636,0,0.0540192926045016,0.0639077489158526
SESN2,0.00690391459074733,0.0167900641025641,0.0112718964204113,0.0115036231884058,0.012482475223592,0.0128810226155359,0.0196432254073005,0.0109335996005991,0.0255387672593963,0.0281819660255178,0.0335207784956529,0.0115526647083508,0.0174632352941176,0.0181899453092133,0.00778748180494905,0.0122135242313437,0.00990662097054587,0.0024756629741524,0.00748587570621469,0.00537801389456477,0.00949367088607595,0.00158314977973568,0.00624613481756339,0.0127801833927662,0.00655427880254007,0.00277777777777778,0.00846730975348339,0.00862718472118796
SESN3,0.0524555160142349,0.0119182692307692,0.0451637471439452,0.0402173913043478,0.000783176214648294,0.00206489675516224,0,0.00926942918954901,0.0102922534004865,0.0213220183621875,0,0.0055937893411666,0.00390625,0,0,0.0190631920482052,0.00772115432374708,0.000293722725746895,0,0.00296689824274622,0.0123066104078762,0.00378579295154185,0.00480313337456195,0.0208036169128884,0.0147187783489568,0.00277777777777778,0.0462486602357985,0.0306167593849928
SESTD1,0.0154448398576512,0.0117580128205128,0.0110814927646611,0.034963768115942,0.00131496253323664,0,0,0.0137626892993843,0.0239969849590571,0.0665474060822898,0.102795724655021,0.00567771716323962,0.0105698529411765,0.00767248632730332,0.00487627365356623,0.0187026832157388,0.00479064222917598,0,0.00748587570621469,0.0078299959133633,0,0.00213381057268722,0.0163471449185735,0.014945236882323,0.00746144541880859,0.00277777777777778,0.0122186495176849,0.00477243856498313
SETBP1,0.127188612099644,0.0267900641025641,0.0777227722772277,0.0780797101449275,0.0267440174039159,0.0266470009832842,0.0105691895236131,0.0401397903145282,0.0267379312707712,0.0990878043732166,0.0873614102257318,0.0253168275283256,0.00689338235294117,0.0100915018931426,0.000509461426491994,0.0952335582221764,0.0428872994586003,0.0432611614635784,0.013135593220339,0.0589538210053126,0.0362165963431786,0.0445346916299559,0.0324263038548753,0.0944154355578197,0.0499470819473843,0.00972222222222222,0.0566988210075027,0.0357856235489947
SETD2,0.0246975088967972,0.0167580128205128,0.0185072353389185,0.0315217391304348,0.0328837321730723,0.0128810226155359,0.0189214270983708,0.0229988350807123,0.0225922499743036,0.0982155265453363,0.0673805535614581,0.0131472933277381,0.0110294117647059,0.00346550273453933,0,0.0234407992995828,0.0191948542194407,0.0112034239677744,0.0159604519774011,0.0141642827952595,0.00668073136427567,0.0109443832599119,0.0144918573490002,0.0168555781966378,0.0147187783489568,0.0444444444444444,0.02508038585209,0.0229948749397696
SETD3,0.0930249110320285,0.0859567307692308,0.103617669459254,0.154891304347826,0.13020062847474,0.111209439528024,0.0974943287275727,0.171817274088867,0.144975502792339,0.520797173228463,0.471145409587621,0.0638396978598405,0.0452665441176471,0.0250262936474548,0.0194323144104803,0.0944610392954627,0.0766626930909452,0.0665911379657603,0.0470338983050847,0.0695790764201063,0.0235583684950774,0.0811536343612335,0.124778396206968,0.0630858380030565,0.0768596915633505,0.00277777777777778,0.0939442658092176,0.0618927679705638
SETD5,0.044626334519573,0.0297067307692308,0.0379284082254379,0.0756340579710145,0.0414406574812666,0.0148475909537856,0.0289234893792535,0.0591529372607755,0.047123719464145,0.286450124927926,0.227347052723937,0.0276668065463701,0.0227481617647059,0.00756731173748422,0.00342066957787482,0.0444533141061956,0.029277802612626,0.025973481033904,0.0216101694915254,0.0219288925214548,0.0151195499296765,0.0258122246696035,0.0526283240568955,0.0349401426388181,0.0295358330813426,0,0.0403536977491961,0.0281199351701783
SETD7,0.0125978647686833,0.0130400641025641,0.0127951256664128,0.0318840579710145,0.00262025622431714,0,0,0.0121401231486104,0.0316373728029602,0.0319519803663567,0.0345577091808248,0.00584557280738565,0,0,0,0.0268398825771231,0.0149232603188795,0.00851795904665995,0,0.00803432774826318,0.00246132208157525,0.00626376651982379,0.0188208616780045,0.0129075394803872,0.0119972785001512,0,0.0119506966773848,0.00805773358447589
SETDB1,0.000498220640569393,0.000283653846153847,0,0.00434782608695652,0,0,0,0,0.00340562579230479,0.0256538387616612,0.00919278934354311,0,0.00137867647058823,0.000941312578880941,0,0.00036823402173353,0,0,0,0,0,0,0,0,0,0,0.00498392282958199,0.00113671207674449
SETDB2,0.000498220640569393,0.00034775641025641,0.000609291698400606,0,0,0,0,0,0.00844211464007949,0.0191930690873608,0,0,0,0,0.00196506550218341,0,0.00454229374658521,0.00986069150721719,0.013135593220339,0,0,0,0,0,0,0,0.00471596998928189,0
SF3A3,0.0866192170818505,0.0764375,0.0923838537699924,0.159239130434783,0.0745080976553058,0.0531956735496558,0.0396473499690658,0.152845731402896,0.112255456196252,0.533216043998285,0.427075855467815,0.0641754091481326,0.0466452205882353,0.0336506100126209,0.00778748180494905,0.102443734871504,0.0719440719217206,0.0592061094326955,0.0442090395480226,0.0531099305271761,0.0362165963431786,0.055272577092511,0.10849309420738,0.0712366276107998,0.0664272754762625,0.00277777777777778,0.0869774919614148,0.0647838275877174
SF3B1,0.270249110320285,0.141052884615385,0.156930693069307,0.269474637681159,0.193289823543631,0.183972468043265,0.144101876675603,0.224155433516392,0.219632027957652,0.937272875116427,0.825775703916408,0.1205749055812,0.0523897058823529,0.0255521665965503,0.00196506550218341,0.1709919143019,0.157475289325982,0.17350621013763,0.0442090395480226,0.0804086636697998,0.0446554149085795,0.103730726872247,0.182292310863739,0.151980387162506,0.134615966132446,0,0.288210075026795,0.15725393140304
SF3B2,0.10085409252669,0.0509887820512821,0.0607768469154608,0.117391304347826,0.0496591733139956,0.0305801376597837,0.0371726129098783,0.117523714428357,0.0901565765580567,0.356705450997206,0.381530669219111,0.0434452370960973,0.0250459558823529,0.0221865797223391,0.00778748180494905,0.0797831796879023,0.0534669448169672,0.0447717354817053,0.032909604519774,0.0329219452390682,0.00386779184247539,0.0409553964757709,0.087466501752216,0.0479304635761589,0.0473767765346235,0.00277777777777778,0.0834941050375134,0.0539642559901879
