,Astrocyte A,Astrocyte B,Endothelial,Inhibitory neuron A,Inhibitory neuron B,Inhibitory neuron C,L2/3 neuron,L4 neuron,L6 neuron,Microglia A,Microglia B,Oligodendrocyte,Oligodendrocyte precursor cell
ACHE,0.093576542514681,0.0557804953242216,0.0273835166080943,0.206556169429098,0.222782037239869,0.253213716108453,0.173216139525227,0.172588342233837,0.196780128794848,0.0318067359143846,0.0255423728813559,0.0293184743255109,0.121828780233165
ACIN1,0.201291127021157,0.297687801870311,0.135874617390319,0.534732965009208,0.584227820372399,0.394840510366826,0.548605439822825,0.533456425406204,0.628505716914181,0.190132200188857,0.11616384180791,0.161497889026547,0.235105272315991
ACKR1,0,0.0189908539718426,0.0169538601065639,0.0555432780847145,0.0584884994523549,0.0320015948963317,0.0614436985258495,0.057033291671401,0.0689052437902484,0.00410764872521246,0.000344632768361584,0.000546687996920744,0.00924830346267618
ACKR3,0.154874909500442,0.270969067927243,0.0285171749234781,0.0783793738489871,0.0672508214676889,0.04811004784689,0.0545920132881168,0.0665776616293603,0.0552372190826653,0.0223638652817123,0.0214745762711864,0.0212955723685002,0.0409170001740038
ACKR4,0.00404231357091143,0.00511766519371082,0,0,0.0113910186199343,0.00297448165869219,0,0,0.00187935339729268,0,0.000909604519774013,0.00841322154997173,0.00437619627631808
ACLY,0.015545812887137,0.0422155996300483,0.00884820315157012,0.108213627992634,0.11434830230011,0.0736283891547049,0.109543913073569,0.102482672423588,0.10754369825207,0.0204752911551778,0.00316949152542373,0.0168330586862648,0.0292587436923612
ACO2,0.45106990588046,0.402610214777515,0.0955163813626573,0.833075506445672,0.545892661555312,0.339019138755981,0.681002145477196,0.637421883876832,0.79015639374425,0.159915014164306,0.0632824858757062,0.145764821920445,0.176639986079694
ACOT11,0.309166599629957,0.652122084061247,0.00692098401541775,0.0374953959484346,0.0650602409638554,0.066451355661882,0.115219046300782,0.290302238382002,0.116874753581285,0.00536669814290211,0.0219265536723164,0.00990473555697223,0.0757177657908474
ACOT12,0,0.00419278594183537,0,0,0.0102957283680175,0.00600478468899521,0,0.00215316441313487,0.00240504665527665,0,0.00429943502824859,0.000330177899130351,0.00281016182356012
ACOT13,0.101781835733248,0.121035864762101,0.0465990250538488,0.187771639042357,0.137349397590361,0.0978708133971292,0.155360232542044,0.16122599704579,0.164055723485346,0.0500629524708845,0.0377457627118644,0.0509815124433165,0.0572733600139203
ACOT7,0.0970356367146649,0.215990134621313,0.0653610701734497,1.93252302025783,1.26221248630887,0.924824561403509,2.09168800609039,2.24235314168844,2.40272046261007,0.12906830343091,0.0428305084745763,0.148326858077631,0.226057073255612
ACOT8,0.0311519588126458,0.0531086219299147,0.0167838113592563,0.13767955801105,0.0968236582694414,0.0908532695374801,0.175776870371652,0.182700829451199,0.187711920094625,0.0239376770538244,0.0166158192090395,0.0282359238365589,0.0405689925178354
ACOT9,0.0337261684498431,0.0762306032268009,0.0391168801723161,0.148360957642726,0.116538882803943,0.0836762360446571,0.103384317253789,0.094188160436314,0.103995268760678,0.0296033994334278,0.0151468926553672,0.00379433946377666,0.0309987819732034
ACOX1,0.0453101118172311,0.094522659541671,0.0153667384650266,0.0787476979742173,0.0847754654983571,0.0575199362041467,0.0764620388954253,0.0578286558345643,0.074687869628072,0.019845766446333,0.0026045197740113,0.00973633881424636,0.026648686271098
ACOX2,0.0376679269568015,0.0584523687185284,0.010038544382723,0.0478084714548803,0.0508214676889376,0.0209968102073365,0.0291923316492491,0.0298772866719691,0.0343409120778026,0.00379288637079005,0.00644632768361582,0.00789600298302801,0.0142944144771185
ACOX3,0.02230311318478,0.0491008118384544,0.00850810565695499,0.0883241252302026,0.103395399780942,0.0662918660287081,0.106083465983805,0.0985058516077719,0.103469575502694,0.0104028958136607,0.0049774011299435,0.014222909174014,0.0249086479902558
ACP3,0.0138564878127262,0.00974206145308807,0.006694252352341,0.0150276243093923,0.0223439211391019,0.012384370015949,0.0236556163056267,0.0162424724463129,0.0217242738861874,0.0195310040919106,0.0153728813559322,0.00524976845447875,0.00837828432225509
ACP5,0.0605140374869278,0.0282396464905971,0.0175773721800249,0.0249723756906077,0.0278203723986856,0.0221132376395534,0.024970586199737,0.0263549596636746,0.0314495991588908,0.0274000629524709,0.0298361581920904,0.0179637225302813,0.0202105446319819
ACSBG1,0.196223151797925,0.527366149419381,0.0125892755923365,0.0293922651933702,0.0113910186199343,0.0278548644338118,0.0453872240293446,0.0326042495171003,0.0381521881981864,0.025196726471514,0.0174067796610169,0.0404687443617162,0.0308247781451192
ACSF3,0.0784530608961467,0.0852738670229164,0.049093073347693,0.183720073664825,0.171303395399781,0.136467304625199,0.191418091217385,0.186450403363254,0.218464975686687,0.0720963172804533,0.0528870056497175,0.0522685446912927,0.0743257351661736
ACSL1,0.0662255651194594,0.0519782139554003,0.0267033216188641,0.212817679558011,0.128587075575027,0.126419457735247,0.118195030797979,0.12475286899216,0.208213957155999,0.0793358514321687,0.102152542372881,0.198196350602018,0.042657038454846
ACSL3,0.156403346472528,0.384523687185284,0.118189547670332,0.667697974217311,0.490032858707558,0.284473684210526,0.61276212886705,0.433695034655153,0.516270206334604,0.0626534466477809,0.0257683615819209,0.0833257153854481,0.190386288498347
ACSL4,0.0768441798728984,0.09267290103792,0.0613365831538374,0.312633517495396,0.313691128148959,0.224186602870813,0.430258149352896,0.404834677877514,0.457129714811408,0.0790210890777463,0.049045197740113,0.0691563323189434,0.0877240299286584
ACSL5,0.00114632772906443,0.00028774021169458,0.0783414578845936,0.000662983425414362,0.00700985761226725,0.000582137161084524,0,0,0,0.01292099464904,0.00554237288135593,0.00052263131938848,0.00524621541673917
ACSM2A,0.00170943608720135,0.00409002158051588,0.00170615576465253,0.00508287292817679,0,0.00297448165869219,0.011128797840681,0.00715259629587547,0.0100275988960442,0,0.00237853107344633,0.000847396466074068,0.00559422307290761
ACSM3,0.0289799694312606,0.0251567156510122,0.0191644938215622,0.027182320441989,0.0376779846659365,0.0267384370015949,0.0273236902207765,0.0352175889103511,0.0353922985937705,0.0255114888259364,0.0179717514124294,0.0156903665034822,0.015512441273708
ACSS1,0.608418469954147,1.40651526050766,0.031521369459245,0.0216574585635359,0.0595837897042716,0.0425279106858054,0.052654162917849,0.0457845699352346,0.0711394401366802,0.110182562165565,0.0565028248587571,0.100309729723228,0.141143205150513
ACSS2,0.0414487973614351,0.0488952831158154,0.0199580546423308,0.0805893186003683,0.076013143483023,0.0505023923444976,0.0808914111703232,0.112027042381548,0.128308581942437,0.035898646521876,0.0184237288135593,0.100309729723228,0.0362188968157299
ACSS3,0.181019226128228,0.343829000102764,0.0467123908853871,0.041915285451197,0.0376779846659365,0.0297687400318979,0.0522389092670773,0.0494205203954096,0.0489288999868577,0.0255114888259364,0.0163898305084746,0.0195033498923464,0.0327388202540456
ACTA2,0.0861756898077387,0.0969890042133388,0.261370592903299,0.117053406998158,0.11763417305586,0.0867065390749601,0.179860197937574,0.167702533802977,0.20361414114864,0.0733553666981429,0.0505141242937853,0.0602433332932389,0.0828519227423003
ACTG2,0.00404231357091143,0.00450107902579385,0.00833805690964743,0,0,0,0,0,0,0.00851432168712622,0.00441242937853107,0.0020622586814535,0.00176613885505481
ACTL6A,0.0115236103290162,0.020943376836913,0.01304273891849,0.0386003683241252,0.0365826944140197,0.0181259968102073,0.0298844210672019,0.0310135211907738,0.0452490471809699,0.00882908404154863,0.00599435028248588,0.018204289305604,0.0212545676004872
ACTN1,0.0159480331429491,0.0169355667454527,0.0478460492007709,0.0518600368324125,0.0935377875136911,0.0495454545454545,0.375306249567444,0.240080672650835,0.366579051123669,0.00473717343405729,0,0,0.0125543761962763
ACTN4,0.0125693829941276,0.0340972150858082,0.10719306201111,0.027182320441989,0.0814895947426068,0.0393381180223285,0.20484462592567,0.104527894557437,0.173649625443554,0.0122914699401952,0.0057683615819209,0.0756155502363569,0.0396989733774143
ACTR10,0.143854074491191,0.236748535607851,0.096650039678041,0.591454880294659,0.606133625410734,0.391810207336523,0.741698387431656,0.735251675945915,0.884518333552372,0.0903525338369531,0.0484802259887006,0.106311870767528,0.162371672176788
ACTR1A,0.200647574611857,0.269119309423492,0.111841061104183,0.732154696132597,0.525082146768894,0.381602870813397,0.773949754308257,0.803766617429837,0.912380076225522,0.116477809254013,0.053225988700565,0.162808977952055,0.174899947798852
ACTR1B,0.159058000160888,0.280526153529956,0.14063598231493,0.918158379373849,0.744140197152245,0.554649122807018,1.23896463423074,1.22246903760936,1.44963858588514,0.138511174063582,0.0505141242937853,0.158731371110336,0.192822342091526
ACTR2,0.228642104416378,0.377124653170281,0.240454596984469,1.07801104972376,0.797809419496166,0.611905901116427,1.64300643643159,1.26144188160436,1.40258903929557,0.377415801070192,0.163169491525424,0.18350974896857,0.228145119192622
ACTR3,0.0399203603893492,0.0661596958174905,0.0441616596757737,0.15609576427256,0.175684556407448,0.104569377990431,0.205675133227213,0.218719463697307,0.258154816664476,0.0777620396600567,0.0357118644067797,0.0457010717249841,0.0581433791543414
ACTR3B,0.0284168610731236,0.0529030932072757,0.0168971771907947,0.148729281767956,0.173493975903614,0.104728867623604,0.253152467298775,0.18292807635496,0.254343540544093,0.0217343405728675,0.0141299435028249,0.0239177502195172,0.0459631111884461
ACVR1,0.131385246561017,0.127612783886548,0.183941729962589,0.202136279926335,0.16473165388828,0.124665071770335,0.204152536507717,0.150545392569026,0.200854251544224,0.0664305949008499,0.0580847457627119,0.0547223257995838,0.0967722289890378
ACVR1B,0.0554460622636956,0.0925701366766006,0.0452953179911575,0.323314917127072,0.224972617743702,0.177775119617225,0.394823171153713,0.389836382229292,0.452924168747536,0.060450110166824,0.0377457627118644,0.0364512792138278,0.0788498346963633
ACVR1C,0.0272906443568498,0.0279313534066386,0.00856478857272418,0.0374953959484346,0.0212486308871851,0.0233891547049442,0.214741504602395,0.0287410521531644,0.0415691943750821,0.0050519357884797,0.00893220338983051,0.0238455801869204,0.0165564642422133
ACVR2A,0.0124889389429652,0.0402630767649779,0.0160469334542569,0.0920073664825046,0.123110624315444,0.0908532695374801,0.125877223337255,0.203493921145324,0.185477723748193,0.01292099464904,0.00814124293785311,0.0116608730168276,0.044223072907604
ACVR2B,0.0572158313892688,0.0610214777515158,0.0320881986169369,0.168618784530387,0.11763417305586,0.102336523125997,0.0944563637621981,0.113163276900352,0.118846103298725,0.0286591123701605,0.0258813559322034,0.045604845014855,0.0607534365756047
ACVRL1,0.024233770412678,0.0319391634980989,0.137291690284548,0.0551749539594844,0.0519167579408543,0.0334370015948963,0.0561838189494083,0.0562379275082377,0.0666710474438166,0.0336953100409191,0.0236214689265537,0.0150047511938126,0.0287367322081086
ACY1,0.0710522081892044,0.103668687699106,0.0290840040811699,0.0728545119705341,0.08039430449069,0.0557655502392344,0.0497473873624472,0.0495341438472901,0.059574188461033,0.0491186654076173,0.0352598870056497,0.0350920769332547,0.0508352183748042
ADA,0.0109605019708792,0.0249511869283732,0.00658088652080263,0.005451197053407,0.012486308871851,0.0114274322169059,0.0102982905391377,0.0178332007726395,0.0173873045078197,0.000330500472143534,0.00509039548022599,0.0378946798657637,0.0104663302592657
ADA2,0.0846472528356528,0.074586373445689,0.0613365831538374,0.0153959484346225,0.0541073384446878,0.0509808612440191,0.0309917641359264,0.0281729348937621,0.0453804704954659,0.235772741580107,0.114920903954802,0.0339614130892382,0.085809987819732
ADAM10,0.0245555466173276,0.0278285890453191,0.0289706382496316,0.0470718232044199,0.0825848849945235,0.0557655502392344,0.0701640251920548,0.0716907169639814,0.129491391772901,0.0500629524708845,0.0270112994350283,0.0552034593502291,0.0245606403340874
ADAM12,0.0113627222266913,0.010975233788922,0.00573064278426482,0.0190791896869245,0.035487404162103,0.0119059011164274,0.0123745587929961,0.0190830587433246,0.0244841634906032,0.00725527226943658,0.0100621468926554,0.0103738407688514,0.0177744910388029
ADAM15,0.0450687796637439,0.0435515363272017,0.115412084797642,0.0850092081031308,0.0738225629791895,0.0576794258373206,0.0707176967264171,0.0806669696625383,0.0791562623209358,0.0333805476864967,0.024864406779661,0.0605440417623922,0.0355228815033931
ADAM17,0.0297844099428847,0.0343027438084472,0.0208082983788686,0.0787476979742173,0.0639649507119387,0.0479505582137161,0.16158903730362,0.0991875923190546,0.108463661453542,0.0355838841674536,0.0183107344632768,0.0189741029866365,0.0303027666608665
ADAM19,0.00935162094763092,0.0211489055595519,0.00822469107810906,0.036390423572744,0.112157721796276,0.0667703349282297,0.088019932175237,0.0949835245994773,0.101366802470758,0,0.00893220338983051,0.0190703296967656,0.0271706977553506
ADAM22,0.050699863245113,0.0739697872777721,0.011228885613876,0.547255985267035,0.854764512595838,0.352735247208931,0.690414561561354,0.528456993523463,0.61247207254567,0.018271954674221,0.00384745762711864,0.0480345694456139,0.127918914216113
ADAM28,0.0149022604778377,0.0144692220737848,0.0110021539507992,0.0168692449355433,0.00920043811610077,0.0088755980861244,0.0143124091632639,0.00965231223724577,0.0201471941122355,0.395357255272269,0.205316384180791,0.00784788962796348,0.0113363493996868
ADAM8,0.0488496500683774,0.0599938341383208,0.0300476136492461,0.0971639042357274,0.101204819277108,0.0753827751196172,0.158405425981037,0.138614930121577,0.164187146799842,0.0425086559647466,0.0430564971751412,0.032854805922754,0.0369149121280668
ADAM9,0.0858539136030891,0.11497276744425,0.069385557193062,0.361988950276243,0.333406352683461,0.224824561403509,0.434825939511385,0.326661742983752,0.392206597450388,0.128753541076487,0.0711920903954802,0.0769988091944621,0.102688359143901
ADAMTS17,0.0116040543801786,0.0777720686465934,0.00334996032195896,0.258858195211786,0.00810514786418401,0.0372647527910686,0.0187417814381618,0.0144244972162254,0.0261926665790511,0.00694050991501417,0.0100621468926554,0.00280801568495375,0.0967722289890378
ADAMTS5,0.00838629233368192,0.0019319699928065,0,0.0481767955801105,0.0179627601314348,0.0138197767145136,0,0,0,0,0,0.00178560688983245,0.011510353227771
ADAMTS9,0.125271498672673,0.0395437262357414,0.0471658542115406,0.0352854511970534,0.0387732749178532,0.0187639553429027,0.00926015641220845,0.00908419497784343,0.00608489946116441,0.00599622285174693,0.00565536723163842,0.00407099125539772,0.0296067513485297
ADAR,0.178927680798005,0.215373548453396,0.12810905792994,0.708581952117864,0.536035049288061,0.399784688995215,0.621897709184027,0.623559822747415,0.645065054540676,0.142288322316651,0.0674632768361582,0.093357349916403,0.166025752566556
ADCY1,0.0576984956962433,0.130592950364813,0.0410440993084684,1.4577532228361,0.846002190580504,0.291810207336523,1.25778946639906,0.774565390296557,1.43544486791957,0.0922411079634876,0.00961016949152542,0.0176990990774264,0.157151557334261
ADCY2,0.474961789075698,0.539492344055082,0.0362260514680875,0.896795580110497,0.942387732749179,0.771395534290271,0.671866565160219,0.601516873082604,0.79278486003417,0.0623386842933585,0.0298361581920904,0.029691352827261,0.131572994605881
ADCY3,0.0517456359102244,0.0870208611653479,0.0426312209500057,0.11963167587477,0.174589266155531,0.134393939393939,0.224984427988096,0.187245767526417,0.219779208831647,0.0211048158640227,0.00961016949152542,0.0345026883337142,0.0515312336871411
ADCY5,0.0190853511382833,0.0325557496660158,0.0259664437138646,0.226813996316759,0.224972617743702,0.141570972886762,0.153214755346391,0.165316441313487,0.245538178472861,0.0223638652817123,0.00463841807909605,0.0872349254844413,0.0423090307986776
ADCY7,0.010719169817392,0.00717295242010071,0.010321958961569,0.00655616942909761,0.00153340635268346,0.0139792663476874,0.0246937504325559,0.0358993296216339,0.0465632803259298,0.190132200188857,0.107915254237288,0.00426344467565585,0.00716025752566557
ADCY8,0.21705816104899,0.131928887061967,0,0.348360957642726,0.138444687842278,0.220677830940989,0.0797840681015987,0.0487387796841268,0.0582599553160731,0.00190431224425559,0.0018135593220339,0.00199008864885671,0.073803723681921
ADCY9,0.0214182286219934,0.0447847086630357,0.0277236141027094,0.090902394106814,0.105585980284775,0.0465151515151515,0.142418160426327,0.097824110896489,0.138428177158628,0.00882908404154863,0.0049774011299435,0.0109632293683919,0.0341308508787193
ADD1,0.388645322178425,0.799691706916042,0.292999659902505,0.891270718232044,0.780284775465498,0.563740031897927,1.17612291508063,0.982041813430292,1.15157050860823,0.18918791312559,0.076954802259887,0.339433104393952,0.29200452409953
ADD2,0.00476631003137318,0.0705785633542288,0.0107754222877225,0.536942909760589,0.531653888280394,0.341411483253589,0.86876600456779,0.92079877286672,0.921185438296754,0.0443972300912811,0.00136158192090395,0.00965214044288343,0.0731077083695841
ADD3,0.322037647815944,0.465296475182407,0.0971035030041945,0.26622467771639,0.450602409638554,0.200901116427432,0.236196276558931,0.141455516418589,0.333854645814167,0.076502990242367,0.0630564971751412,0.169929754501606,0.203088567948495
ADGRA2,0.000824551524414761,0.00480937210975234,0.07301326380229,0.0356537753222836,0.0300109529025192,0.0268979266347687,0.0432417468336909,0.0276048176343597,0.0317124457878828,0.00473717343405729,0.00565536723163842,0.00108796324139673,0.0127283800243605
ADGRA3,0.153909580886493,0.18413318261227,0.00930166647772361,0.0312338858195212,0.0113910186199343,0.0230701754385965,0.0258703024430756,0.014310873764345,0.0188329609672756,0.0100881334592383,0.00215254237288136,0.000787254772243406,0.0252566556464242
ADGRE1,0,0,0,0,0,0,0,0,0,0,0,0,0
ADGRE2,0.0134542675569142,0.00614530880690577,0.00516381362657295,0.0216574585635359,0.0256297918948521,0.0109489633173844,0.0127206035019725,0.0166969662538348,0.0198843474832435,0.0078847969782814,0.0158248587570621,0.0255536042917113,0.0127283800243605
ADGRE5,0.0305084064033465,0.0225876066180249,0.0352624419000113,0.0179742173112339,0.0289156626506024,0.0259409888357257,0.0158350058827601,0.0201056698102488,0.0331581022473387,0.019845766446333,0.0343559322033898,0.0667747212432491,0.0261266747868453
ADGRF1,0.0100756174080927,0.00295961360600144,0.00658088652080263,0.00802946593001842,0.00153340635268346,0.00728070175438596,0.000262993978822061,0.00397113964322236,0.00450781968721251,0.00410764872521246,0.00565536723163842,0.00408301959416385,0.0111623455716026
ADGRF3,0.0392768079800499,0.0347138012537252,0.0187677134111779,0.0548066298342541,0.0475355969331873,0.0305661881977671,0.042272821648557,0.0403306442449722,0.0560257589696412,0.0192162417374882,0.0194406779661017,0.0200446251368224,0.0297807551766139
ADGRF5,0.0219008929289679,0.0196074401397595,0.25292483845369,0.0190791896869245,0.0212486308871851,0.00791866028708134,0.0871894248736937,0.0424894898307011,0.0417006176895781,0.0239376770538244,0.017180790960452,0.0096040270878189,0.0224725943970767
ADGRG1,0.473192019950125,0.839050457301408,0.0722763858972906,0.0437569060773481,0.0530120481927711,0.0862280701754386,0.147747248944564,0.101800931712305,0.0806019187803917,0.523465533522191,0.160683615819209,0.0190703296967656,0.354819906037933
ADGRG3,0.0334043922451935,0.0275202959613606,0.0190511279900238,0.0356537753222836,0.012486308871851,0.0262599681020734,0.0248321683161464,0.024991478241109,0.0389407280851623,0.0245672017626692,0.021361581920904,0.0179516941915152,0.0320428049417087
ADGRG5,0.0112822781755289,0.0133388140992704,0.00346332615349734,0.0142909760589319,0,0.0106299840510367,0.012859021385563,0.0204465401658902,0.0133131817584439,0.0110324205225055,0.0178587570621469,0.00538208018090621,0.0149904297894554
ADGRG6,0.0145000402220256,0.0148802795190628,0.0396837093300079,0.00692449355432781,0.0913472070098576,0.0393381180223285,0.0102982905391377,0.0145381206681059,0.0194900775397556,0.0220491029272899,0.0159378531073446,0.0085455332763992,0.00472420393248651
ADGRL1,0.079659721663583,0.178275614017059,0.0432547330234667,0.53878453038674,0.513033953997809,0.338221690590112,0.813952522665928,0.689347801386206,0.858496517282166,0.0560434372049103,0.0183107344632768,0.0568032284061248,0.160283626239777
ADGRL2,0.0121671627383155,0.028650703935875,0.0800986282734384,0.350939226519337,0.43855421686747,0.281443381180223,0.3568966710499,0.377678672878082,0.255263503745564,0.0138652817123072,0.00362146892655367,0.00770354956276988,0.0207325561162346
ADGRL3,0.123582173598262,0.259562223820779,0.0637739485319125,0.549097605893186,0.266593647316539,0.357360446570973,0.543760813897155,0.443012157709351,0.497739518990669,0.0456562795089707,0.016954802259887,0.0424534202581281,0.26433791543414
ADGRL4,0.0157871450406242,0.0258760661802487,0.10719306201111,0.0179742173112339,0.0201533406352683,0.0192424242424242,0.0320298982628556,0.0419213725712987,0.0457747404389539,0.01292099464904,0.0098361581920904,0.00939954532879464,0.0125543761962763
ADGRV1,0.324531413401979,1.17334292467372,0.0119657635188754,0.0153959484346225,0.0212486308871851,0.0304066985645933,0.0579832514360855,0.0397625269855698,0.0359179918517545,0.00757003462385899,0.00735028248587571,0.0084733632438024,0.0141204106490343
ADH1A,0.01264982704529,0.00244579179940396,0.0115123001927219,0.005451197053407,0.0135815991237678,0.00839712918660287,0.0140355733960828,0.0165833428019543,0.0229070837166513,0,0.00294350282485876,0.00591132708661607,0.00211414651122325
ADH1B,0,0,5.6682915769192e-06,0,0,0,0,0,0,0,0,0,0
ADH1C,0.0210160083661813,0.0183742678039256,0.0115123001927219,0.0275506445672191,0.0311062431544359,0.0168500797448166,0.0258703024430756,0.0389671628224065,0.0319752924168748,0.0141800440667296,0.0114180790960452,0.0125750267630538,0.0113363493996868
ADH4,0.0136955997104014,0.00809783167197616,0.00471035030041945,0.00729281767955801,0.0322015334063527,0.0099920255183413,0.0156273790573742,0.0111294171116919,0.0206728873702195,0.00410764872521246,0.00791525423728814,0.00914695021470585,0.00646424221332869
ADH5,0.23435363204891,0.35276949953756,0.0897914068699694,0.327734806629834,0.346549835706462,0.226738437001595,0.377797771472074,0.336660606749233,0.458181101327375,0.0796506137865911,0.040683615819209,0.0704914779219842,0.137489124760745
ADH6,0.0199702357010699,0.0169355667454527,0.011852397687337,0.0198158379373849,0.0245345016429354,0.0179665071770335,0.0167347221260987,0.0190830587433246,0.0290839794979629,0.0122914699401952,0.00881920903954802,0.01295993360357,0.0174264833826344
ADIPOQ,0.0585833802590298,0.0454012948309526,0.028800589502324,0.0566482504604052,0.0639649507119387,0.0371052631578947,0.0500242231296283,0.0579422792864447,0.0637797345249047,0.0462858042178155,0.0412485875706215,0.0269007782335182,0.0391769618931617
ADIPOR1,0.045470999919556,0.0645154660363786,0.0339020519215508,0.0956906077348066,0.136254107338445,0.0790510366826156,0.14560177174891,0.118276332234973,0.164712840057826,0.0349543594586088,0.0179717514124294,0.0456649867086857,0.0402209848616669
ADIPOR2,0.0881063470356367,0.0683177474051999,0.136554812379549,0.0986372007366483,0.0858707557502738,0.0908532695374801,0.108851823655616,0.12475286899216,0.191786042844001,0.0371576959395656,0.036954802259887,0.225632991327568,0.0598834174351836
ADIRF,0.236927841686107,0.135217346624191,0.410446661376261,0.0463351749539595,0.0420591456736035,0.0340749601275917,0.0313378088449028,0.0632825815248267,0.0472203968984098,0.0541548630783758,0.044864406779661,0.0302687130880354,0.0403949886897512
ADM,0.042977234333521,0.0211489055595519,0.0291973699127083,0.0282872928176796,0.0475355969331873,0.0284928229665072,0.0168731400096893,0.0228326326553801,0.0225128137731634,0.0226786276361347,0.0148079096045198,0.00852147659886693,0.0186445101792239
ADM2,0.015545812887137,0.0223820778953859,0.00992517855118467,0.0341804788213628,0.0179627601314348,0.0238676236044657,0.0276697349297529,0.0299909101238496,0.0233013536601393,0.0242524394082468,0.0120960451977401,0.0128155935383764,0.0132503915086132
ADNP2,0.0620424744590138,0.11713081903196,0.0322015644484752,0.230497237569061,0.232639649507119,0.154011164274322,0.213703370475465,0.222923531416884,0.220699172033119,0.0425086559647466,0.0215875706214689,0.0514506176551956,0.0659735514181312
ADORA1,0.0745113023891883,0.101613400472716,0.00907493481464686,0.0500184162062615,0.0672508214676889,0.0442822966507177,0.258827600525988,0.343705260765822,0.397463530030227,0.0207900535096003,0.0176327683615819,0.101825300407761,0.096946232817122
ADORA2A,0.0495736465288392,0.056294317130819,0.103451989570344,0.0824309392265193,0.0869660460021906,0.061347687400319,0.0846979029690636,0.0773718895580048,0.0997897226968064,0.0274000629524709,0.0283672316384181,0.0239297785582833,0.0398729772054985
ADORA2B,0.0626055828171507,0.32851711026616,0.0334485885953973,0.0330755064456722,0.0617743702081051,0.046993620414673,0.0366668973631393,0.0335132371321441,0.0388093047706663,0.0110324205225055,0.0142429378531073,0.0138740873497961,0.0224725943970767
ADPGK,0.000904995575577182,0.00573425136162779,0,0.0246040515653775,0.0190580503833516,0.0157336523125997,0.0280849885805246,0.0179468242245199,0.0169930345643317,0.041249606547057,0.0219265536723164,0.00259150558716336,0.0045502001044023
ADPRM,0.0140978199662135,0.038824375706505,0.00867815440426255,0.0710128913443831,0.0847754654983571,0.0557655502392344,0.0631047131289363,0.0714634700602204,0.0725850965961362,0.0107176581680831,0.0111920903954802,0.0145356459819334,0.0219505829128241
ADRA1A,0.136131445579599,0.173548453396362,0.00289649699580546,0.197716390423573,0.417743702081051,0.210789473684211,0.0459408955637068,0.0673730257925236,0.0503745564463136,0.00158954988983318,0.0026045197740113,0.00300046910521188,0.0941621715677745
ADRA1B,0.00178988013836377,0.0176549172746891,0.00346332615349734,0.0165009208103131,0.0387732749178532,0.107759170653907,0.0758391584192677,0.0520338597886604,0.113326324089894,0.00977337110481587,0.00622033898305085,0.000787254772243406,0.00977031494692883
ADRA1D,0.00315742900812484,0.010769705066283,0,0.0131860036832412,0.0508214676889376,0.0312041467304625,0.0109903799570905,0.033740484035905,0.00687343934814037,0,0,0.00233891047307456,0.00803027666608666
ADRA2A,0.0210964524173437,0.0443736512177577,0.0230756150096361,0.030865561694291,0.0278203723986856,0.220358851674641,0.0579832514360855,0.134978979661402,0.211893809961887,0.018271954674221,0.0120960451977401,0.0135252655255783,0.0294327475204454
ADRA2B,0.0515847478078996,0.0524920357619977,0.0374163926992404,0.0503867403314917,0.0453450164293538,0.0374242424242424,0.0620665790020071,0.0612373593909783,0.07442502299908,0.0264557758892036,0.0254293785310734,0.0320248505478908,0.033086827910214
ADRA2C,0.00267476470115034,0.00254855616072346,0.00930166647772361,0.00324125230202578,0.00700985761226725,0.00728070175438596,0.0190186172053429,0.0139700034087036,0.0268497831515311,0.0201605288007554,0.00927118644067797,0,0.00246215416739168
ADRB1,0.135407449119138,0.276621107799815,0.0794184332842081,0.0857458563535912,0.229353778751369,0.11158692185008,0.543968440722541,0.298823997273037,0.39115521093442,0.11081208687441,0.0583107344632768,0.0319647088540602,0.0844179571950583
ADRB2,0.0833601480170541,0.0954475387935464,0.022452102936175,0.00729281767955801,0.012486308871851,0.0150956937799043,0.0173576026022562,0.0156743551869106,0.0151531081613878,0.156137865911237,0.085316384180791,0.0115646463066986,0.0167304680702975
ADRB3,0,0,0,0,0.0300109529025192,0,0,0,0,0,0.00113559322033898,0,0
ADRM1,0.0655820127101601,0.0816771143767342,0.0448985375807732,0.167882136279926,0.155969331872946,0.108397129186603,0.205744342169008,0.217924099534144,0.250269417794717,0.04817437834435,0.0264463276836158,0.0616867339451748,0.0494431877501305
AEBP2,0.0282559729707988,0.0509505703422053,0.0225654687677134,0.195138121546961,0.177875136911281,0.121794258373206,0.221523980898332,0.17088399045563,0.185477723748193,0.0258262511803588,0.00915819209039548,0.0204896736711693,0.0409170001740038
AFDN,0.101138283323948,0.176836912958586,0.0991440879718853,0.222762430939227,0.230449069003286,0.189896331738437,0.185396913281196,0.223718895580048,0.314798265212249,0.0500629524708845,0.0287062146892655,0.0647299036530065,0.112432573516617
AFF1,0.0655015686589977,0.101613400472716,0.0621868268903752,0.087219152854512,0.0332968236582694,0.0275358851674641,0.0668419959858814,0.0639643222361095,0.0771849126034959,0.0550991501416431,0.0244124293785311,0.0237493534767913,0.0393509657212459
AFF2,0,0,0,0.117053406998158,0.0946330777656079,0.0436443381180223,0.0219253927607447,0.0220372684922168,0.0339466421343146,0,0,0,0.00368018096398121
