,B cell,Conventional dendritic cell,Endothelial A,Endothelial B,Epithelial,Fibroblast,Lung cell,Macrophage,Malignancy,Monocyte,Myeloid,Neutrophil,NK cell,Plasma,Plasmablast,Plasmacytoid dendritic cell,T cell CD4,T cell CD8,T cell regulatory
F8,0.0109402205455601,0.00752688172043011,0.0652741514360313,0.143339927464557,0.0168067994882106,0.00791877406205178,0.0186657991426822,0.00706447187928669,0.0196366947852761,0,0.0211352989804354,0.00972049689440994,0.016950329975686,0.00339450115863969,0,0.00943396226415094,0.013838648262732,0.0144353271431656,0.0197716346153846
FAAH2,0.0418939833623525,0.0245519713261649,0.02088772845953,0.0460764919221892,0.0566532626576494,0.0222616441458443,0.0634453459889773,0.0226108824874257,0.0834787193251534,0.00655172413793103,0.0222375310002756,0.0333229813664596,0.0289336575199722,0.0477359554080291,0.0691289198606272,0.0220125786163522,0.043586387434555,0.0258799395378968,0.0371995192307692
FAAP24,0.0256432578835365,0.0227598566308244,0.0287206266318538,0.0265413781734257,0.024849204898556,0.0216577338265268,0.0296884568279241,0.0111796982167353,0.050503259202454,0,0.0258985159233161,0.0177950310559006,0.0310177144841959,0.0294482369887894,0.0168641114982578,0.0408805031446541,0.0288315088053308,0.0206974735478298,0.0197716346153846
FABP1,0.00300831882375701,0.00663082437275985,0.0052219321148825,0.000741839762611274,0.000721988667519647,0,0.00289727495407226,0,0,0,0,0.00909937888198758,0.00566168808614102,0.00420868040333187,0.00501742160278746,0,0.000749643027129935,0,0.00414663461538461
FABP3,0.0130682917392145,0.00663082437275985,0.00261096605744125,0.00824266402901418,0.0119630780478889,0.0141843436249717,0.0219572872014697,0.0436442615454961,0.0371788726993865,0,0.0452269416997992,0.00226708074534161,0.0150399444251476,0.0129141354042713,0.00641114982578397,0.00786163522012578,0.0128867206092337,0.00882098898725977,0.00895432692307692
FABP4,0,0.00483870967741935,0.120104438642298,0.00791295746785361,0.0038292816669713,0,0.0280044396815677,0.00112025605852766,0.0157064800613497,0,0.0428650159429989,0.00661490683229814,0.00375130253560264,0.00508548882069268,0.0182578397212544,0,0.0107448833888624,0,0
FABP5,0.0239021087250919,0.0505376344086022,0.0861618798955613,0.0503626772172766,0.0300584902211661,0.0190156261795123,0.121467391304348,0.0386145404663923,0.10408838190184,0.0203448275862069,0.0864031807266858,0.0171739130434783,0.0416116707189997,0.0126009895409282,0.00222996515679443,0.00471698113207547,0.0257377439314612,0.0394839127618225,0.00955528846153846
FABP7,0,0,0,0,0,0,0.00136635027556644,0,0,0.0203448275862069,0,0.0134472049689441,0,0,0,0,0.00479533555449786,0,0
FADD,0.0420874443799574,0.0209677419354839,0.0261096605744125,0.0350313221233103,0.0295101443977335,0.0243753302634559,0.0278513472137171,0.0148376771833562,0.0673744248466258,0.0479310344827586,0.018852104082195,0.0246273291925466,0.0320597429663077,0.0808041585770652,0.076794425087108,0.00943396226415094,0.033829128986197,0.0323580220254805,0.0378004807692308
FADS1,0.0322209324821048,0.0245519713261649,0.010443864229765,0.0313221233102539,0.0298757082800219,0.0552502453385672,0.0287699020208206,0.0505029721079104,0.142527799079755,0.013448275862069,0.0335354092036374,0.0233850931677019,0.0219868009725599,0.0288845744347717,0.0182578397212544,0.0393081761006289,0.0271656354117087,0.0314942776938026,0.0215745192307692
FADS2,0.031447088411685,0.0353046594982079,0.0443864229765013,0.0281899109792285,0.030789617985743,0.0935230618253189,0.0223400183710961,0.0541609510745313,0.0786857745398773,0.0341379310344828,0.0163327166082746,0.018416149068323,0.0148662730114623,0.0405336005511367,0.0189547038327526,0.0330188679245283,0.0209781056639695,0.0317102137767221,0.0203725961538462
FAF2,0.03164054942929,0.0245519713261649,0.0443864229765013,0.0295911638641609,0.0285962346920124,0.0389446667169925,0.038874004898959,0.0363283036122542,0.164479486196319,0.00655172413793103,0.024993111049876,0.00413043478260869,0.0325807572073637,0.0216822195778794,0.030801393728223,0.00628930817610063,0.0290694907187054,0.0269596199524941,0.0311899038461538
FAM120B,0.0654962275101567,0.0675627240143369,0.0678851174934726,0.0890207715133531,0.0628678486565527,0.0734430437080094,0.0573981935088794,0.0445587562871513,0.167642829754601,0.013448275862069,0.0628626540172421,0.0209006211180124,0.0667940257033692,0.0486127638253899,0.0363763066202091,0.029874213836478,0.0854712041884817,0.0794320881019218,0.0654447115384615
FAM124B,0.000880247630102533,0.0137992831541219,0.0469973890339426,0.0368447082096934,0.00410345457868763,0,6.50642988364973e-05,0.0020347508001829,0,0,0.000980199189072155,0.00413043478260869,0.00461965960402918,0,0,0,0.00289148024750119,0,0.00955528846153846
FAM177A1,0.0550493325594893,0.0621863799283154,0.0992167101827676,0.112347510715463,0.0652440138914275,0.0922397523967691,0.173136099203919,0.0633058984910837,1.51877396472393,0.00655172413793103,0.074790379089084,0.0420186335403727,0.0893713094824592,0.0580697688983529,0.0684320557491289,0.0235849056603774,0.0757139457401237,0.0854782984236666,0.0780649038461538
FAM30A,0.0295124782356355,0.0120071684587814,0.0052219321148825,0.00502802505769865,0.00492597331383659,0.00723937495281951,0.0093271586037967,0.00249199817101052,0.00899635736196319,0,0.0117269613825139,0.00599378881987578,0.0110455019103856,0.0266925533913697,0.0168641114982578,0.0157232704402516,0.0143146120894812,0.00471820341179011,0.00114182692307692
FAM3A,0.0471174308376862,0.0469534050179211,0.0548302872062663,0.0541543026706231,0.0687168707731676,0.0678568732543217,0.0793669626454379,0.0505029721079104,0.245288535276074,0.0341379310344828,0.0520371609652403,0.0308385093167702,0.0506425842306356,0.0471722928540114,0.0433449477351916,0.0141509433962264,0.055009519276535,0.0535197581515871,0.0444110576923077
FAM3C,0.100512671696653,0.0612903225806452,0.127937336814621,0.0786350148367952,0.0739261560957777,0.0923907299765985,0.0640577158603797,0.0706218564243256,0.95962902607362,0.013448275862069,0.0611699405582018,0.0190372670807453,0.10413337964571,0.110114611385984,0.12,0.0393081761006289,0.0707163255592575,0.101025696393867,0.0684495192307692
FAM91A1,0.068204681756626,0.0550179211469534,0.0600522193211488,0.0501153972964062,0.0384664595138,0.0572129538763494,0.0486719228413962,0.0825102880658436,0.197742523006135,0.0617241379310345,0.103527142463489,0.0376708074534162,0.0584577978464745,0.0374647710903739,0.0377700348432056,0.0471698113207547,0.075,0.0787842798531635,0.0732572115384615
FANCA,0.00320177984136196,0.00931899641577061,0.0130548302872063,0.00626442466205077,0,0.00716388616290481,0.00917406613594611,0,0.0808905291411043,0,0.00283037436523246,0.00475155279503106,0.0075720736366794,0.00157825515124945,0.000139372822299651,0,0.00574726320799619,0.0118440941481322,0.00895432692307692
FANCB,0,0,0,0,0,0,0,0,0,0,0,0.000403726708074533,0,0,0,0.00314465408805031,0.000511661113755352,0,0
FANCC,0.00339524085896692,0,0.0522193211488251,0.0191229805473129,0.0182690550173643,0.0131275005661659,0.0105518983466013,0.0107224508459076,0.0247172162576687,0,0.00235798921387238,0,0.00687738798193817,0.00890586835347905,0.00153310104529616,0,0.00360542598762494,0.00860505290434032,0.00174278846153846
FANCE,0.0225478816018572,0,0,0.00148367952522255,0.00318954487296655,0,0,0,0.0153230444785276,0.00655172413793103,0,0.00226708074534161,0.00600903091351164,0.071722928540114,0.150662020905923,0,0.00884102808186578,0.000183545670481539,0.00715144230769231
FANCF,0.019259044302573,0.0263440860215054,0.02088772845953,0.0234915924826904,0.031612136720892,0.0135804333056541,0.0179003368034293,0.0216963877457705,0.0229917561349693,0,0.00853836161083337,0.0165527950310559,0.0261549149010073,0.0115362936055615,0.0196515679442509,0.0125786163522013,0.0240718705378391,0.017458432304038,0.00895432692307692
FANCG,0.0202263493905978,0.0290322580645161,0.0182767624020888,0.0198648203099242,0.0221988667519649,0.0181852494904507,0.0192016227801592,0.0148376771833562,0.0347824003067485,0.013448275862069,0.0164901783253946,0.0221428571428571,0.0294546717610281,0.017360806663744,0.0217421602787456,0.00786163522012578,0.0202641599238458,0.0260958756208162,0.0185697115384615
FANCL,0.023515186689882,0.0388888888888889,0.0287206266318538,0.0293438839432905,0.0202796563699507,0.0197705140786593,0.0358121555419473,0.0276406035665295,0.0660324003067485,0.00655172413793103,0.0219619729953155,0.0109627329192547,0.0270232719694338,0.0181123567357675,0.0210452961672474,0.0235849056603774,0.0283555449785816,0.0211293457136688,0.0287860576923077
FAR1,0.0511801122073902,0.0935483870967742,0.0678851174934726,0.0504451038575668,0.0409340157192469,0.0571374650864347,0.0564796387017759,0.076108824874257,0.10025402607362,0.0548275862068966,0.0877809707514861,0.0209006211180124,0.0489058700937826,0.0399699379971191,0.0510104529616725,0.0267295597484277,0.0335911470728225,0.0552472468149428,0.0396033653846154
FAR2,0.0260301799187464,0.0415770609318996,0.031331592689295,0.0440982525552258,0.0223816486931091,0.0117687023477014,0.0171348744641764,0.0459304983996342,0.00765433282208589,0.123793103448276,0.04979333149628,0.0277329192546584,0.0181660298714832,0.050616897350786,0.0544947735191638,0.0125786163522013,0.0226439790575916,0.0189699848844742,0.0233774038461538
FAS,0.0362836138518089,0.0254480286738351,0.0156657963446475,0.0191229805473129,0.0366386401023579,0.0545708462293349,0.030989742804654,0.0180384087791495,0.0840538726993865,0,0.0258197850647561,0.0159316770186335,0.0459534560611323,0.0213064445418676,0.00362369337979094,0,0.0780937648738696,0.0682034117901101,0.0912860576923077
FASLG,0.00532985103501644,0.00483870967741935,0.0052219321148825,0.00272007912957468,0.00191007128495704,0.00233260360836416,0.00626530924678505,0.00752171925011431,0,0,0.00247608550171239,0.00785714285714286,0.0468218131295589,0.00502285964802405,0.00362369337979094,0,0.0107448833888624,0.0543835024832649,0.00354567307692307
FASN,0.0150029019152641,0.0227598566308244,0.0182767624020888,0.0379162545334652,0.0459605191007128,0.0290556352381671,0.405607011635028,0.0171239140374943,0.330219516871166,0.0272413793103448,0.0231823013029957,0.00847826086956522,0.0294546717610281,0.010596856015532,0.00641114982578397,0.00628930817610063,0.016694431223227,0.0293349168646081,0.0239783653846154
FAT4,0.00165409170052234,0.000358422939068098,0.02088772845953,0.0422024398285526,0.0583896910985195,0.0686872499433834,0.0118531843233313,0.0235253772290809,0.0491612346625767,0.00655172413793103,0.00342085580443255,0.00164596273291925,0.0136505731156652,0.0225590279952402,0.00501742160278746,0.00471698113207547,0.00550928129462161,0.00450226732887065,0.00715144230769231
FBLN1,0.2156219771716,0.242293906810036,0.112271540469974,0.20928123969667,0.732855053920673,1.02875368007851,0.0968960502143295,0.586854138088706,0.108689608895706,0.0479310344827586,0.0496752352084399,0.0358074534161491,0.235428968391803,0.487330118369136,0.176445993031359,0.157232704402516,0.150678248453118,0.14378104081192,0.263161057692308
FBLN2,0.0482781969433159,0.0487455197132616,0.0182767624020888,0.0210187932739862,0.0363644671906416,0.172182380916434,0.0106284445805266,0.101714677640604,0.0099549463190184,0.0410344827586207,0.0137739637050742,0.00847826086956522,0.0258075720736367,0.113872361746101,0.0781881533101045,0.0235849056603774,0.025261780104712,0.02458432304038,0.0450120192307692
FBLN5,0.0242890307603018,0.0675627240143369,0.0339425587467363,0.096521595779756,0.374054103454579,0.124699932060089,0.0432371402327006,0.0770233196159122,0.0728383819018405,0,0.00290910522379246,0.0190372670807453,0.0610628690517541,0.0603870482870921,0.0105923344947735,0.0566037735849057,0.0185982865302237,0.0239365147916217,0.0305889423076923
FBN1,0.00900561036951054,0.0146953405017921,0.0600522193211488,0.021513353115727,0.0699963443611771,0.172559824866007,0,0.0719935985368084,0,0,0,0.00413043478260869,0.0106981590830149,0.041660925659172,0.0210452961672474,0.00157232704402516,0.00907900999524036,0.0081731807385014,0.0173677884615385
FBN2,0.0130682917392145,0.00663082437275985,0.0156657963446475,0.00914935707220574,0.0116889051361725,0.00874915075111346,0.0161397734231476,0.0235253772290809,0.0283598542944785,0,0.0161358894618746,0.0128260869565217,0.0119138589788121,0.0110352602242124,0.00850174216027874,0.0141509433962264,0.0133626844359829,0.0081731807385014,0.0131610576923077
FBP1,0.0444089765912169,0.0711469534050179,0,0.0248104187273327,0.033348565161762,0.0186381822299389,0.120089559093693,0.158413351623228,0.0747555598159509,0.0479310344827586,0.436283116167382,0.0103416149068323,0.032754428621049,0.0157950773470282,0.00571428571428571,0.00786163522012578,0.0250237981913375,0.0500647808248758,0.0293870192307692
FBXL12,0.0403462952215129,0.0424731182795699,0.0548302872062663,0.0476425980877019,0.050347285688174,0.0526081376915528,0.0449977036129822,0.0409007773205304,0.0990078604294478,0.0410344827586207,0.0431012085186789,0.011583850931677,0.0478638416116707,0.0324544372768836,0.049616724738676,0.0581761006289308,0.0459662065683008,0.049201036493198,0.0341947115384615
FBXL13,0.0126813697040046,0.0137992831541219,0.0130548302872063,0.0150016485328058,0.0169895814293548,0.0102589265494074,0.0191250765462339,0.0180384087791495,0.0410132285276074,0,0.0195606818092351,0.027111801242236,0.0120875303924974,0.00564915137471034,0.00571428571428571,0.0110062893081761,0.0121727748691099,0.00644569207514576,0.0107572115384615
FBXL15,0.0378313019926485,0.0478494623655914,0.0522193211488251,0.0386580942960765,0.029053189544873,0.035321204801087,0.0518103184323331,0.0422725194330133,0.0561589340490798,0.0410344827586207,0.0450301145533992,0.0432608695652174,0.0409169850642584,0.0322039205862091,0.033588850174216,0.0141509433962264,0.0680985245121371,0.0401317210105809,0.0450120192307692
FBXL18,0.015196362932869,0.0120071684587814,0.0156657963446475,0.0191229805473129,0.018908791811369,0.0159960745829244,0.017823790569504,0.0120941929583905,0.110606786809816,0,0.0117663268117939,0.0277329192546584,0.0223341437999305,0.0131020229222772,0.0196515679442509,0.00471698113207547,0.0257377439314612,0.0176743683869575,0.0155649038461538
FBXL20,0.019452505320178,0.0379928315412186,0.0417754569190601,0.0159083415759974,0.018908791811369,0.019846002868574,0.018359614206981,0.0152949245541838,0.0490653757668712,0.00655172413793103,0.0176317757745148,0.00972049689440994,0.0160819729072595,0.0119120686415732,0.00153310104529616,0.0141509433962264,0.0212160875773441,0.0260958756208162,0.0155649038461538
FBXL3,0.0476978138905011,0.0433691756272401,0.0469973890339426,0.0568743818001978,0.0532717967464814,0.0499660300445384,0.0363479791794244,0.0477594878829447,0.0815615414110429,0,0.0490453883399598,0.0140683229813665,0.0468218131295589,0.0391557587524269,0.030801393728223,0.0188679245283019,0.0583412660637792,0.049201036493198,0.0480168269230769
FBXL4,0.0148094408976591,0.0129032258064516,0.0182767624020888,0.019205407187603,0.0165326265764942,0.0161470521627538,0.01414957134109,0.00614997713763146,0.0541458972392638,0,0.00853836161083337,0.00537267080745341,0.0212921153178187,0.0110352602242124,0.00850174216027874,0.00314465408805031,0.0226439790575916,0.0187540488015547,0.0215745192307692
FBXL5,0.116763397175469,0.119534050179211,0.130548302872063,0.103939993405869,0.0858983732407238,0.12326564505171,0.112128750765462,0.148353909465021,0.424257093558282,0.130689655172414,0.165448962720938,0.0743167701863354,0.0989232372351511,0.0747917580008768,0.049616724738676,0.0487421383647799,0.104033793431699,0.105992226301015,0.0984975961538462
FBXL7,0.0022344747533372,0.00663082437275985,0.0391644908616188,0.0334652159577976,0.0207366112228112,0.0348682720615989,0.007566595223515,0.0194101508916324,0.00295724693251533,0,0,0.0103416149068323,0.00809308787773532,0.00834220579946139,0,0,0.00170157068062827,0,0.00474759615384615
FBXO11,0.0297059392532405,0.0353046594982079,0.0182767624020888,0.0363501483679525,0.024849204898556,0.0341888729523666,0.0237178505817514,0.0312985825331504,0.0336320935582822,0.00655172413793103,0.0303468094319569,0.0103416149068323,0.039527613754776,0.0213064445418676,0.0175609756097561,0.0110062893081761,0.0393027129938125,0.0386201684301447,0.0227764423076923
FBXO2,0.00358870187657187,0,0.00783289817232376,8.24266402901404e-05,0.00300676293182233,0.00172869328904658,0.0101691671769749,0,0.101787768404908,0.013448275862069,0.000901468330512144,0,0.00635637374088225,0.00032567169787687,0,0,0.00527129938124702,0.00946879723601814,0
