,B cell,Conventional dendritic cell,Endothelial,Fibroblast,Macrophage,Malignancy,Monocyte,Neutrophil,NK cell,Pericyte,Plasma,Plasmablast,Plasmacytoid dendritic cell,T cell CD4,T cell CD8,T cell regulatory
GRB2,0.25385269121813,0.222123142250531,0.186969952260601,0.152347564142516,0.448256456637524,0.200969692632483,0.328800180423996,0.0875547217010632,0.148088850425501,0.0965565438373571,0.198667029379761,0.176175869120654,0.209395677106308,0.151856829596095,0.117310049019608,0.128897292022444
GRB7,0.0277903682719547,0.0250955414012739,0.0381353552372929,0.0259322738132336,0.0206612400763742,0.0277131713600744,0.0211772665764547,0.0556597873671044,0.038035482475119,0.0185387547649301,0.0349020674646355,0.0384798909338787,0.0320688134097927,0.031463535403551,0.0298406862745098,0.0364357160282996
GREM1,0.0212747875354108,0.0293418259023355,0.0162313956753721,0.104149787057235,0.0258868455431615,0.0398790567860593,0.0153134866937303,0.0168855534709193,0.0231789989903361,0.0246378653113088,0.0468715995647443,0.0466598500340832,0.0329510366122629,0.012506189431987,0.0200367647058824,0.0274091241766284
GRIA1,0.0207082152974504,0.0157537154989384,0.0221286155574277,0.016479692531422,0.0138277560044217,0.0187318853544209,0.00584122688317546,0.026266416510319,0.0204384826193567,0.0147268106734435,0.0512241566920566,0.0456373551465576,0.013542126157918,0.0132842894532079,0.0139093137254902,0.0154549890217126
GRIA2,0.00909348441926346,0.0106581740976645,0.00836843583263128,0.0191804300405111,0.00880313536328007,0.0756968547607972,0.00764546684709066,0.0287679799874922,0.015534400692341,0.0106607369758577,0.00225788900979325,0.0101908657123381,0.0205999117776798,0.0159015349791328,0.0165134803921569,0.0117955598926567
GRIA3,0.0039943342776204,0.00683651804670913,0.00640269587194608,0.0108704684740833,0,0.00656599992843596,0.00539016689219666,0.0143839899937461,0.00500504831963075,0,0.00933079434167573,0.00507839127471029,0.0011910013233348,0.00670580745561293,0.00180759803921569,0.0056965113442303
GRIA4,0.00456090651558073,0.00343949044585987,0.00584105588317888,0.00962397423911915,0.0135262787659532,0.174991949046409,0.0175687866486243,0.0281425891181989,0.0110630318765325,0.00684879288437103,0.00661044613710554,0.00882753919563736,0.0153065725628584,0.0074131711112683,0.0103860294117647,0.00935594047328617
GRID1,0.00512747875354107,0.00726114649681529,0.0128615557427689,0.0203230497558949,0.00217063611697316,0.0120764303860879,0.00358592692828146,0.00813008130081301,0.0110630318765325,0.0467471410419314,0.0191240478781284,0.0251874573960464,0.0157476841640935,0.0112329348518073,0.0109987745098039,0.0110636740668456
GRID2,0,0,0,0,0,0,0,0.000625390869293307,0,0,0,0,0,0,0,8.538667967797e-05
GRIK1,0.011643059490085,0.02,0.0120190957596181,0.00900072712163706,0.00729574917093759,0.0155472859340895,0.0157645466847091,0.0075046904315197,0.0110630318765325,0.00303684879288437,0.00606637649619151,0.00507839127471029,0.0108954565505073,0.0117280894107661,0.0100796568627451,0.0154549890217126
GRIK2,0,0.000891719745222931,0,0,0,0.0414176834722868,0,0.00938086303939962,0.000677917207558058,0,0,0.00269256987048398,0,0.00111763457593549,0,0
GRIN1,0.0241076487252125,0.0297664543524416,0.0246559955068801,0.021569543990859,0.0209627173148427,0.0211650624396178,0.0225304465493911,0.0300187617260788,0.0254868022501082,0.0121855146124524,0.0408868335146899,0.0285957736877982,0.0263343625937362,0.0214189714932447,0.0217218137254902,0.0205781898023908
GRIN2A,0.00909348441926346,0.00853503184713376,0.00893007582139848,0.010766593954503,0.00106521957592202,0.0213797545353705,0.00584122688317546,0.0150093808630394,0.0129381220250974,0.0198094027954257,0.0202121871599565,0.00507839127471029,0.00868989854433171,0.00953526207823442,0.00839460784313726,0.00935594047328617
GRIN2B,0.0139093484419263,0.0127813163481953,0.0145464757090705,0.0115975901111457,0.00799919606069742,0.03605038107847,0.00809652683806946,0.0187617260787992,0.0159671138035483,0.0175222363405337,0.00280195865070729,0.0210974778459441,0.00868989854433171,0.00882789842257905,0.0103860294117647,0.0142351793120273
GRIN2D,0.0609348441926346,0.0679830148619957,0.0718337545633249,0.0858678716110938,0.0878906642548487,0.169266826493005,0.0662832656743347,0.0762976860537836,0.0616904658877831,0.05284625158831,0.0452393906420022,0.057225630538514,0.0550066166740185,0.0435594539152578,0.0465379901960784,0.0488777750670895
GRK2,0.351869688385269,0.32276008492569,0.28750351024993,0.25227485197881,0.426851572706261,0.32298636705192,0.366238159675237,0.181988742964353,0.395600750036059,0.172541296060991,0.176360174102285,0.124710293115201,0.347022496691663,0.33817641649572,0.385998774509804,0.288692363991217
GRK3,0.144504249291785,0.430615711252654,0.0723953945520921,0.0953204528929054,0.318018289619134,0.203259741653845,0.244451962110961,0.126954346466542,0.0775566132987163,0.0935069885641677,0.087132752992383,0.0606339468302659,0.161755624172916,0.10106811912004,0.067984068627451,0.118894852403025
GRK6,0.185580736543909,0.123609341825902,0.117888233642235,0.139363249194972,0.151301376746056,0.268347228682864,0.13574650428507,0.105065666041276,0.220351939997115,0.0680940279542567,0.181256800870511,0.181629175187457,0.126466696074107,0.253080568720379,0.233272058823529,0.225262259087582
GRM1,0.0102266288951841,0.0195753715498938,0.0111766357764673,0.0129479588656902,0.0173449904532208,0.0409167352488639,0.0274921064501579,0.024390243902439,0.0114957449877398,0.00939008894536213,0.00987486398258977,0.0142808452624404,0.0126599029554477,0.015406380420174,0.0201899509803922,0.0164308367894608
GRM3,0,0.00343949044585987,0,0.00588449153422665,0,0,0,0.00437773608505316,0,0,0,0,0.000749889722099689,0.00118837094150102,0.00119485294117647,0.00301292998292266
GRM5,0.0175920679886686,0.0204246284501062,0.0122999157540017,0.0230237872649839,0.0190533614712089,0.010931405875407,0.0103518267929635,0.0193871169480926,0.015534400692341,0.0134561626429479,0.0120511425462459,0.0108725289706885,0.0205999117776798,0.0141331258399943,0.0145220588235294,0.0178946084410832
GRM7,0,0.0149044585987261,0.00527941589441168,0.021257920432118,0.00558737815294945,0.0131498908648513,0,0.00938086303939962,0.00889946632049618,0.00557814485387547,0.00824265505984766,0.00405589638718473,0.00648434053815615,0.00394708919855698,0.00548406862745098,0.00594047328616736
GRM8,0.00626062322946176,0.0102335456475584,0.00808761583824768,0.00276825594681624,0,0.0105735857158192,0.00629228687415426,0.00562851782363977,0.00587047454204529,0.0292121982210928,0,0.00712338104976142,0,0.00875716205701351,0.00165441176470588,0.00618443522810442
GRN,0.501728045325779,0.576687898089172,0.537714125245717,0.314391814687857,1.49729675409507,0.298296776040362,0.890369869192603,0.135084427767355,0.204630030289918,0.231753494282084,0.323258977149075,0.210599863667348,0.673003970004411,0.167772511848341,0.0998468137254902,0.119870700170773
GRSF1,0.0801983002832861,0.246326963906582,0.12996349340073,0.109031889477511,0.146879710581851,0.352506530217912,0.102819124943618,0.0919324577861163,0.0947209000432713,0.0736848792884371,0.086044613710555,0.0521131561008862,0.0969122187913542,0.103614628280399,0.0803921568627451,0.117919004635277
GSC,0.0436543909348442,0.0382590233545648,0.0474024150519517,0.0674820816453724,0.0472917294744247,0.0655705442444627,0.0288452864230943,0.0475297060662914,0.0357276792153469,0.0561499364675985,0.0838683351468988,0.066428084526244,0.0514777238641376,0.0307561717478956,0.0310661764705882,0.029604781654062
GSDMD,0.130056657223796,0.109596602972399,0.30154450996911,0.139986496312455,0.156928951864134,0.0639245715103589,0.141159224176816,0.0725453408380238,0.146790711091879,0.132134688691233,0.119232861806311,0.124028629856851,0.142346713718571,0.121652401499611,0.133394607843137,0.12011466211271
GSK3A,0.10399433427762,0.0972823779193206,0.185846672283067,0.116510854887296,0.138538840317556,0.431226965327227,0.11319350473613,0.135084427767355,0.117943170344728,0.112312579415502,0.13120239390642,0.111417859577369,0.0858844287604764,0.0982386644974181,0.101072303921569,0.101573554525494
GSK3B,0.0592351274787535,0.0968577494692144,0.174613872507723,0.0831671341020048,0.106481760627073,0.19284717500984,0.0928958051420839,0.0712945590994371,0.0723640559642291,0.0843583227445997,0.0343579978237214,0.0429107021131561,0.0430966034406705,0.0702978000990309,0.0713541666666667,0.0730300073188583
GSKIP,0.0473371104815864,0.055244161358811,0.0754844144903117,0.0458761815726602,0.0520148728770978,0.104894979783161,0.0477898060442039,0.0462789243277048,0.0495744987739795,0.0386149936467599,0.0561207834602829,0.0606339468302659,0.0320688134097927,0.0480158449458867,0.0486825980392157,0.0557087094413272
GSN,0.230056657223796,0.823821656050955,0.835383319292334,0.632974966240781,0.730640136669681,0.178713278706122,0.543053676138926,0.169480925578487,0.23275638251839,0.630228716645489,0.222062023939064,0.0671097477845944,0.289236876929863,0.179302539435524,0.0856004901960784,0.123530129299829
GSR,0.0821813031161473,0.084968152866242,0.111429373771413,0.0942817076971019,0.115325092955482,0.202723011414463,0.108682904826342,0.058786741713571,0.0908264820424059,0.0625031766200762,0.0795157780195865,0.0579072937968644,0.0783855315394795,0.0749664002263564,0.085140931372549,0.0796169797511588
GSS,0.0192917847025496,0.0301910828025478,0.0569502948609941,0.0367352238495897,0.0403577529896493,0.13627580777901,0.0356111862877763,0.032520325203252,0.0335641136593105,0.022858958068615,0.0370783460282916,0.0255282890252215,0.0223643581826202,0.0273608262007498,0.0269301470588235,0.033996096608929
GSTM4,0.060084985835694,0.0603397027600849,0.0693063746138725,0.0773501610055053,0.081760627072656,0.197606183132358,0.0653811456923771,0.0694183864915572,0.0576518101831819,0.0990978398983482,0.100734494015234,0.0800613496932515,0.0633877370974857,0.0416495720449883,0.0561887254901961,0.0518053183703342
GSTM5,0.0484702549575071,0.0246709129511677,0.0479640550407189,0.0651968422146048,0.0419656315948146,0.109725551937596,0.0396707262065855,0.0581613508442777,0.0390451464012693,0.0497966963151207,0.0468715995647443,0.0643830947511929,0.0444199382443758,0.0309683808445922,0.0375,0.0408270309831666
GSTO1,0.0864305949008499,0.125732484076433,0.240325751193485,0.142583359301963,0.214008642347503,0.157745017354278,0.174086603518268,0.0856785490931832,0.0967402278955719,0.128831003811944,0.0767954298150163,0.0490456714383095,0.0925011027790031,0.0803423640093372,0.0650735294117647,0.0749817028543547
GSTP1,0.415042492917847,0.706624203821656,0.505981465880371,0.378690142308092,0.594573409707567,1.18894693527033,0.442918358141633,0.286429018136335,0.279489398528775,0.380927573062262,0.590941240478781,0.478834355828221,0.361138067931187,0.239145504703968,0.195128676470588,0.196718711880947
GTF2A1,0.0671671388101983,0.0484501061571125,0.0788542544229149,0.0701828191544614,0.0573409707567079,0.184796221419115,0.0482408660351827,0.0594121325828643,0.0596711380354825,0.0480177890724269,0.086044613710555,0.0964212678936605,0.0479488310542567,0.0654877272405744,0.0603247549019608,0.054976823615516
GTF2B,0.157818696883853,0.13932059447983,0.151586632968267,0.135416017450919,0.181348608180082,0.445217733567109,0.156495263870095,0.167604752970607,0.126597432568874,0.108246505717916,0.201387377584331,0.234117246080436,0.126466696074107,0.137285138289595,0.122058823529412,0.143535008538668
GTF2E2,0.0963456090651558,0.118513800424628,0.118730693625386,0.105084657733458,0.103366495829565,0.186835796328765,0.0847767253044655,0.0725453408380238,0.088374441078898,0.068856416772554,0.086044613710555,0.07733469665985,0.0819144243493604,0.0928627007144373,0.0894301470588235,0.0771773603317882
GTF2F1,0.0643342776203966,0.0726539278131635,0.130525133389497,0.0881531110418614,0.0965330117576123,0.19460049379182,0.0658322056833559,0.0869293308317699,0.0671714986297418,0.073430749682338,0.0626496191512514,0.0575664621676892,0.052801058667843,0.0669024545518851,0.0632352941176471,0.0710783117833618
GTF2F2,0.0541359773371105,0.0531210191082803,0.0906486941870261,0.0631193518229978,0.0857803235855693,0.248452427809783,0.0559088858818223,0.0606629143214509,0.0651521707774412,0.059707750952986,0.0501360174102285,0.06813224267212,0.0682399647110719,0.0528259178043432,0.0509803921568628,0.0564405952671383
GTF2H1,0.0498866855524079,0.0582165605095541,0.0715529345689413,0.0711176898306845,0.0795497939905537,0.245518302501163,0.0599684258006315,0.0612883051907442,0.0530362036636377,0.0447141041931385,0.0534004352557127,0.0449556918882072,0.0448610498456109,0.0444082903020443,0.0408700980392157,0.0513173944864601
GTF2H3,0.085014164305949,0.0726539278131635,0.103285593934288,0.079635400436273,0.102160586875691,0.31153612194511,0.0807171853856563,0.0906816760475297,0.0785662772248666,0.0736848792884371,0.0751632208922742,0.0732447171097478,0.0638288486987208,0.0717125274103416,0.0713541666666667,0.0771773603317882
GTF2I,0.181048158640227,0.209384288747346,0.503454085930918,0.24926249091098,0.310380866244599,0.858750492002719,0.22595850248083,0.24015009380863,0.189196595990192,0.232261753494282,0.150788900979325,0.133912747102931,0.163520070577856,0.162042866237533,0.155606617647059,0.157928763112954
GTF2IRD1,0.0110764872521246,0.0233970276008493,0.0547037349059253,0.0332034901838579,0.0251833986534017,0.23152753426128,0.0144113667117727,0.0475297060662914,0.0116399826914756,0.0307369758576874,0.00987486398258977,0.00746421267893661,0.0219232465813851,0.0079790620357926,0.0120710784313725,0.0122834837765309
GTF3C1,0.0541359773371105,0.0650106157112526,0.150182532996349,0.114848862574011,0.0864837704753291,0.2631946183848,0.0658322056833559,0.0725453408380238,0.0753930477426799,0.0863913595933926,0.0920293797606094,0.0800613496932515,0.0722099691221879,0.054382117846785,0.0678308823529412,0.0742498170285436
GUCA2B,0.0292067988668555,0.0297664543524416,0.0524571749508565,0.028736885841903,0.0281981710380866,0.0804916448992736,0.0338069463238611,0.0531582238899312,0.0318332612144815,0.0223506988564168,0.0310935799782372,0.0258691206543967,0.0280988089986767,0.023045907901252,0.0318321078431373,0.0300927055379361
GUCY1A1,0.0212747875354108,0.0607643312101911,0.296489750070205,0.163566012257193,0.0667872575620541,0.069900168175475,0.0270410464591791,0.0569105691056911,0.0663060724073273,0.398716645489199,0.0534004352557127,0.0200749829584185,0.0554477282752536,0.0253094715993492,0.0280024509803922,0.0305806294218102
GUCY1A2,0.0348725212464589,0.0365605095541401,0.139230553215389,0.0425521969460891,0.0307104813586574,0.0418112856478334,0.0238836265223275,0.0400250156347717,0.049862974181451,0.238869123252859,0.0365342763873776,0.029959100204499,0.0378032642258491,0.0261583079861357,0.0217218137254902,0.0259453525250061
GUCY1B1,0.039971671388102,0.0514225053078556,0.134456613310868,0.12959904435442,0.057240478343885,0.0495759831108885,0.0347090663058187,0.0456535334584115,0.0564979085532958,0.371270648030496,0.0561207834602829,0.0302999318336742,0.0620644022937803,0.0286340807809295,0.0313725490196078,0.0369236399121737
GUCY1B2,0.0130594900849858,0.0191507430997877,0.0322381353552373,0.0179339358055469,0.0247814290021103,0.0650695960210398,0.0108028867839423,0.0337711069418386,0.0151016875811337,0.00583227445997459,0.0174918389553863,0.00303340149965917,0.0183943537715042,0.0132842894532079,0.0102328431372549,0.0139912173700903
GUSB,0.199745042492918,0.207261146496815,0.316989609660208,0.170421730549496,0.330780826047633,0.361523598239525,0.209269282814614,0.163227016885553,0.156887350353382,0.165171537484117,0.225326441784548,0.192194955691888,0.164402293780326,0.129008983518427,0.13890931372549,0.146462551841913
GYG1,0.0838810198300283,0.0883651804670913,0.140634653187307,0.0964630726082892,0.122962516330017,0.15856800372133,0.107780784844384,0.0662914321450907,0.112317899899034,0.108754764930114,0.10019042437432,0.0861963190184049,0.0933833259814733,0.0845158095777039,0.112867647058824,0.0932788484996341
