,Ascending vasa recta endothelium,B cell,Connecting tubule,Dendritic cell,Descending vasa recta endothelium,Distinct proximal tubule A,Distinct proximal tubule B,Epithelial progenitor,Fibroblast,Glomerular endothelium,Macrophage,Mast cell,Mesangial cell,MNP-a/classical monocyte derived,MNP-b/non-classical monocyte derived,Myofibroblast,Neutrophil,NK cell,NKT cell,Pelvic epithelium,Peritubular capillary endothelium A,Peritubular capillary endothelium B,Plasmacytoid dendritic cell,Podocyte,Principal cell,Proliferating proximal tubule,Proximal tubule,Smooth muscle,T cell CD4,T cell CD8,Thick ascending limb of Loop of Henle,Transitional urothelium,Type A intercalated cell,Type B intercalated cell
COL1A1,0.318524400808547,0.240723063129582,0.0825661853188929,0.172435947356125,0.100296359017782,0.335605676634567,0.0678743961352657,0.0898090145148969,2.88551418439716,0.0675868283093054,0.220166875936652,0.225,0.583254179331307,0.501852280620514,0.303119970285997,1.88738131520338,0.0544864226682408,0.132516129032258,0.153074694140373,0.16,0.107811338289963,0.142092727850111,0.493840579710145,0.249387555120039,0.117332699016809,0.2,0.0743013787701902,0.373416666666667,0.159161222889992,0.131444502074689,0.0383709438313293,0,0.0721359940872136,0.0824661048002931
COL1A2,0.212402541149293,0.111879647697906,0.063312274368231,0.107487734600109,0.0554191363251482,0.148580841358338,0.0147342995169082,0.039694423223835,1.69313829787234,0.075942005242464,0.128061079833124,0.1703125,0.471362082066869,0.246006019912017,0.157273740250093,1.23575782440511,0.0285123966942149,0.0780645161290323,0.0806342562781713,0,0.090246282527881,0.149714194982534,0.239492753623188,0.203576678098971,0.0248810656517602,0,0.046459974286601,0.248231481481481,0.0794643323752286,0.0762059128630705,0.0240405205073299,0.225,0.033210150283321,0.0381275192378161
COL27A1,0.0577678313600924,0.0317678392489848,0.0744434416365824,0.0377891129974301,0.0418712955122777,0.428188883257307,0.222463768115942,0.169564553093965,0.261578014184397,0.0305619266055046,0.0263963708534165,0.0609375,0.0750854863221884,0.0735123871266497,0.0401510461805126,0.193441566053218,0.0462219598583235,0.0563870967741935,0.0300869285254346,0.16,0.0326254646840149,0.0426960939980946,0.0931159420289855,0.0818226359627633,0.0799080241040279,0,0.0714788160014187,0.0573055555555556,0.0337366083093807,0.0178552904564315,0.0578076099489376,0,0.10169992609017,0.165646757053866
COL3A1,0.679338723650014,0.31540266863562,0.0242027677496992,0.212230355891286,0.107917019475021,0.306546713971955,0.0509661835748792,0.054514896867838,3.2147695035461,0.099860747051114,0.265652719834744,0.3734375,0.761635638297872,0.569228988191711,0.387433453014733,1.98783847145704,0.0639315230224321,0.153161290322581,0.211992916934965,0,0.193592007434944,0.231962527786599,0.564855072463768,0.390984811366977,0.0194893751982239,0.2,0.0737989330417178,0.323972222222222,0.21413901228116,0.183311721991701,0.0220639103936748,0,0.0396156688839616,0.0553499450348113
COL4A1,0.509110597747618,0.0737487474289331,0.228474729241877,0.0880967214391403,0.288272650296359,0.887810440952864,0.203140096618357,0.329228418640183,0.983741134751773,0.690620904325033,0.081198104418972,0.0453125,0.45255509118541,0.200625144709423,0.160121332177789,0.679785488219435,0.0332349468713105,0.0958709677419355,0.0925466838377334,0,0.331510223048327,0.662892981899016,0.18804347826087,0.150906418422342,0.268300031715826,0.2,0.0609274557034979,0.326009259259259,0.0573582440553959,0.0559776970954357,0.0871273266348213,0,0.112047302291205,0.138530597288384
COL4A2,0.787626335547213,0.122638573914878,0.44117027677497,0.161766996339849,0.443226079593565,1.46256969082615,0.579951690821256,0.578833715304303,1.29437943262411,0.917848951507208,0.148353517760946,0.2875,0.739029255319149,0.329358647835147,0.281082084932524,0.929932012659712,0.12060212514758,0.210709677419355,0.172070186735351,0.56,0.557811338289963,0.908050174658622,0.307608695652174,0.323615874571289,0.530272756105296,0.6,0.164313053244469,0.780824074074074,0.125348837209302,0.108363589211618,0.241467633009389,0,0.272185267307219,0.360589959692195
COL4A5,0.00492347675425931,0.00413216602499868,0.215237665463297,0.00196635776029904,0.00207451312447079,0.0505913161006927,0.0243961352657005,0.0953603259485612,0.0101595744680851,0.00729849279161206,0.000352383652638826,0.0140625,0.0465900455927052,0.00312572354711739,0.000656184226816889,0.00823467354354706,0.000177095631641085,0.012258064516129,0.00497424339987122,0,0.00781133828996282,0.00681168624960304,0.0119565217391304,0.150171484566389,0.311592134475103,0,0.00794898698074451,0.0804537037037037,0.00666579566239874,0.00592582987551867,0.043971339153352,0,0.0689332347868933,0.0637779406375962
COL5A1,0.0463615362402541,0.0240150835926375,0.00224127557160048,0.024472393115801,0.0376375952582557,0.0314157796925156,0.0147342995169082,0.0174382480264833,0.463173758865248,0.0109026867627785,0.0240876503706104,0.0453125,0.083254179331307,0.0549895809215096,0.0405224712145599,0.327189075137733,0.0178866587957497,0.0184516129032258,0.0191403734707019,0,0.0274210037174721,0.0344395046046364,0.0452898550724638,0.0467907888290054,0,0.2,0.0102247705744137,0.0895277777777778,0.0157590802194931,0.0152619294605809,0.00740405205073299,0.225,0.0117762995811776,0.00844631733235618
COL5A2,0.0465059197227837,0.0145746532355888,0.0115673886883273,0.0117786776730784,0.0359441151566469,0.0269386720729853,0.0243961352657005,0.0202393684746626,0.171507092198582,0.0212237876802097,0.0112884280448783,0.0296875,0.0794547872340426,0.0292891873118778,0.0174941191036276,0.113615050990505,0.00135773317591499,0.0125161290322581,0.0143110109465551,0.16,0.0223094795539033,0.0671483010479517,0.0315217391304348,0.0323370896619304,0.0150491595306058,0,0.00666331702847685,0.0580462962962963,0.0133551084400314,0.00774118257261411,0.0128397298632845,0,0.00783444198078344,0.0110113594723342
COL5A3,0.0574790643950332,0.030291123885871,0.0398465703971119,0.0286776730784207,0.0393310753598645,0.060136847440446,0.0243961352657005,0.0368933027756557,0.155195035460993,0.0475999344692005,0.027449471424521,0.0140625,0.16304141337386,0.0466543181291966,0.0472081218274112,0.117131637557145,0.040318772136954,0.0685161290322581,0.047794591113973,0,0.0307667286245353,0.0757224515719276,0.0677536231884058,0.0641842234198922,0.0236124326038693,0,0.0275739260222554,0.0634166666666667,0.0461745492552914,0.0316001037344398,0.018934277713721,0.475,0.0369056417836906,0.0326310003664346
COL6A1,0.197819809413803,0.0473788302304731,1.21343261131167,0.0506385795498793,0.052878916172735,0.640978205778003,0.079951690821256,0.757035905271199,1.12806737588652,0.128366644823067,0.0777552756288225,0.1859375,0.490169072948328,0.179092382495948,0.118645536709174,0.622816785839878,0.0426800472255018,0.0620645161290323,0.0442530585962653,0,0.12035780669145,0.27864401397269,0.208333333333333,0.156295933365997,0.330304471931494,0,0.0688483648347101,0.613972222222222,0.0372380454664228,0.040676867219917,0.322673365178718,0.225,1.25789603350579,1.24149871747893
COL6A2,0.369924920589085,0.123587890934022,0.0365373044524669,0.122439841133868,0.0918289585097375,0.381812806217266,0.077536231884058,0.0559918512859689,1.8647695035461,0.159821428571429,0.156008748835514,0.1390625,0.816536854103343,0.276105579995369,0.232549213817011,1.18933888172547,0.040318772136954,0.156258064516129,0.186558274307791,0,0.209298327137546,0.296744998412194,0.28731884057971,0.195737383635473,0.0185379004123057,0.2,0.0608979000724113,1.30082407407407,0.118868565455971,0.106548236514523,0.0139927524295833,0,0.0681941364868194,0.0483876877977281
COL6A3,0.143531619982674,0.0677364063076842,0.00434717208182912,0.0666030682968616,0.0266299745977985,0.0748352762290928,0,0.0112248535777947,1.12186170212766,0.0226982306684142,0.0669407428409413,0.1234375,0.15183320668693,0.160801111368372,0.107378977343073,0.567020278982534,0.0261511216056671,0.0770322580645161,0.071941403734707,0.16,0.0272351301115242,0.047459510955859,0.202536231884058,0.0862322390984811,0.010767522993974,0,0.0171703438797677,0.0228611111111111,0.0798824144238307,0.0564963692946058,0.0062510294844342,0.225,0.0144863266814486,0.0110113594723342
COL8A1,0.141799018192319,0.0387294973893782,0.0248044524669073,0.0247838953352543,0.148560541913633,0.139119783747255,0.0147342995169082,0.0488617265087853,0.357854609929078,0.00533256880733946,0.0332820284337154,0.084375,0.0619775835866261,0.078374623755499,0.0552556642317692,0.193558785605439,0.0108028335301063,0.0334193548387097,0.0365260785576304,0,0.0340195167286245,0.125261987932677,0.0699275362318841,0.0306222439980402,0.0183793212813194,0,0.0147763377617521,0.0315648148148148,0.0244342827279854,0.0222640041493776,0.0200873002800198,0.225,0.014239960581424,0.0231037009893734
COL9A1,0,0.00012393861083276,0,0.00196635776029904,0.00207451312447079,0.0034549755026187,0,0.00348357524828113,0.00466312056737588,0.00123689384010485,0,0,0.00935600303951368,0.00104190784903913,0,0.00342867190247333,0.0108028335301063,0.000129032258064515,0,0,4.64684014869765e-06,0.0010955859002858,0.00688405797101449,0.00514453699167075,0.00156993339676498,0,0.00301319658928018,0.00471296296296296,8.10033969166415e-05,0.00255446058091286,0.0106984022401581,0,0.011529933481153,0
COL9A2,0.110323419000866,0.115835135277675,0.420412154031288,0.160754614126626,0.115537679932261,0.212865348876499,0.205555555555556,0.214178762414057,0.14491134751773,0.0992054390563565,0.115099842034914,0.19375,0.111369680851064,0.218221810604307,0.181663984152532,0.103534169499473,0.237485242030697,0.178709677419355,0.132791371538957,0,0.105673791821561,0.113194664973007,0.316304347826087,0.145516903478687,0.58244529019981,0.2,0.117689045205338,0.141194444444444,0.166164097204076,0.129629149377593,0.105905122714545,0.475,0.444887903424489,0.213649688530597
COL9A3,0.0128645682933872,0.019110278993724,0.0554903730445247,0.0156724554162448,0.01731583403895,0.0255870924142592,0.0292270531400966,0.0336847466259231,0.0138829787234043,0.0161451507208388,0.00821013406780348,0.0375,0.00878609422492401,0.0260476962259782,0.0179893524823573,0.011985699214629,0.00962219598583235,0.0158709677419355,0.0133451384417257,0,0.00753252788104089,0.00903461416322642,0.0409420289855073,0.0173934345908868,0.0480336187757691,0,0.0142738920332796,0.0148981481481481,0.0166475045727724,0.0160399377593361,0.0167929500905946,0.475,0.0393693027839369,0.0340967387321363
COTL1,0.734204447011262,0.325792416011814,0.0870788206979543,0.431917296160735,0.217146486028789,0.671304274370671,0.459178743961353,0.200122230710466,0.333031914893617,0.237803079947575,0.35856859330066,0.2015625,0.261065729483283,0.682218106043066,1.28851058561347,0.150304770835775,0.172550177095632,0.502838709677419,0.696538956857695,0,0.286807620817844,0.48855192124484,0.475,0.13547280744733,0.157770377418332,0,0.0926258700438901,0.0132314814814815,0.419678599425137,0.40711877593361,0.0429830340965245,0.975,0.126090169992609,0.171143275925247
CPA3,0.00752237943979209,0.0183191814777702,0.00374548736462094,0.0421501440697765,0.0122353937341236,0.00210339584389255,0.0219806763285024,0.00582633053221288,0.0397695035460993,0.0146707077326343,0.0200372635586699,3.3890625,0.0376614741641337,0.0383190553368835,0.0365606041847221,0.00917242996131755,0.108795749704841,0.0210322580645161,0.0175305859626529,0,0.00855483271375465,0.0265004763416958,0.109057971014493,0.0169034786869182,0.00648588645734221,0,0.0136088903338309,0,0.0276221583485759,0.0165586099585062,0.00196837423818152,0,0.0184281842818428,0.00954562110663247
CRIP1,0.233338146116084,0.107238542270977,0.0918922984356197,0.124075227785998,0.214606265876376,0.151537421861801,0.0727053140096618,0.246518971224854,0.182677304964539,0.128366644823067,0.0757300822228523,0.021875,0.448755699088146,0.169599444315814,0.265234616813173,0.129791349197046,0.0379574970484061,0.186193548387097,0.302141017385705,0,0.094707249070632,0.594617338837726,0.251086956521739,0.0627143557079863,0.187266095781795,0,0.017377233297374,1.09600925925926,0.192764567546381,0.099027489626556,0.050395322022731,0.225,0.0477457501847746,0.0637779406375962
CRP,0.221498700548657,0.223266177944201,0.334070397111913,0.135133556576591,0.170575783234547,0.438579151883764,0.343236714975845,0.298823529411765,0.225762411347518,0.144094036697248,0.158398477054559,0.1390625,0.192866641337386,0.223778652465849,0.273405967562214,0.166246629937874,0.0816410861865407,0.160387096774194,0.174645846748229,0,0.14442843866171,0.25450936805335,0.333695652173913,0.203331700146987,0.407215350459879,0,0.0807149507159852,0.144712962962963,0.160049647243271,0.130666493775934,0.128800856531049,0.225,0.275880758807588,0.246995236350311
CRYAB,0.178183655789778,0.128492695532936,0.402060770156438,0.35528775017522,0.1231583403895,9.22173509038689,5.46159420289855,1.79528393175452,0.270797872340426,0.186525229357798,0.231305439669488,0.81875,0.234090045592705,0.72111599907386,0.289253435681565,0.299994139022389,0.29887839433294,0.329935483870968,0.185592401802962,1.16,0.15167750929368,0.204334709431566,1.01847826086957,0.746447819696227,0.476038693307961,0.2,0.70686577310142,0.552305555555556,0.130888424353279,0.193944502074689,0.194358425300609,0.475,0.930721852673072,1.58961157933309
CSF1,0.342203291943402,0.0564500817467433,0.0930956678700361,0.0806206681722607,0.217993226079594,0.255271160669032,0.181400966183575,0.126783804430863,0.367783687943262,0.242226408912189,0.0709911296528818,0.240625,0.226871200607903,0.118661727251679,0.136226321654079,0.181954049935529,0.0686540731995277,0.127612903225806,0.116693496458467,0,0.183554832713755,0.329771355986027,0.146739130434783,0.108770210681039,0.138265144307009,0.2,0.0530656578344589,0.123416666666667,0.0935223412594722,0.094878112033195,0.0714791632350519,0.225,0.118452820891845,0.137064858922682
CSF1R,0.0346664741553566,0.0317678392489848,0,0.184896036134257,0.0156223539373412,0.0146055076871093,0.0243961352657005,0.0177438248026483,0.0918971631205674,0.0120494757536042,0.370517234395885,0.053125,0.0380414133738602,0.240680713128039,0.848000495233379,0.039532293986637,0.0367768595041322,0.0372903225806452,0.0165647134578236,0,0.015432156133829,0.0360273102572245,0.0938405797101449,0.0200881920627144,0.0218680621630193,0,0.00617564911554774,0.0141574074074074,0.017170107133525,0.0173366182572614,0.00180365672871026,0,0.00857354028085735,0.0099120556980579
CSF2,0.0141640196361536,0.0108828648278044,0.0178850782190132,0.00850790436881863,0.00630821337849281,0.00936813650954553,0.0171497584541063,0.00496052966641201,0.00696808510638298,0.00975589777195282,0.00573939811251975,0.084375,0.0101158814589666,0.00520953924519565,0.0152655688993438,0.00542140429023561,0.00962219598583235,0.0540645161290323,0.0323406310367031,0,0.0062314126394052,0.00554144172753255,0.0293478260869565,0,0.010767522993974,0,0.00803765387400435,0.00230555555555555,0.0200966814737392,0.0162992738589212,0.00690989952231922,0,0.0157181571815718,0
CSF2RA,0.0271585330638175,0.0148383524075734,0.0245036101083032,0.19572073826026,0.0105419136325148,0.0499155262713296,0.041304347826087,0.0355691367456073,0.0426063829787234,0.013687745740498,0.111778524849123,0.00625,0.0239836626139818,0.181639268349155,0.236015847468119,0.0313269253311452,0.0308736717827627,0.0156129032258065,0.0194623309723117,0,0.0168262081784387,0.0325341378215306,0.140942028985507,0.0186183243508084,0.0408975578813828,0,0.00716576275694927,0.0152685185185185,0.011839561013849,0.00851919087136929,0.0162987975621809,0.225,0.0415865976841587,0.0260351777207768
CSF2RB,0.190311868322264,0.0683165444860503,0.016982551143201,0.0799976637333541,0.0825148179508891,0.0206876161513769,0.0340579710144928,0.0109192768016297,0.033031914893617,0.0245003276539974,0.0786058568593301,0.178125,0.0243636018237082,0.134406112526048,0.299281911600842,0.0136267729457273,0.118240850059032,0.0331612903225806,0.0429652285898261,0,0.0496328996282528,0.0890600190536678,0.289492753623188,0.0379715825575698,0.025198223913733,0.2,0.00895387843768934,0.00915740740740741,0.0310713352495427,0.0214859958506224,0.00921594465491682,0,0.00906627248090663,0.00441553682667644
CSF3,0.0277360669939359,0.0122013606877274,0.0503760529482551,0.0111556732341718,0.0266299745977985,0.0419749957763136,0.0268115942028985,0.040916730328495,0.0348049645390071,0.0226982306684142,0.0111264125724007,0.021875,0.0236037234042553,0.0184070386663579,0.020465519376006,0.0193705310045716,0.0237898465171192,0.0166451612903226,0.0149549259497746,0,0.0261198884758364,0.029676087646872,0.0481884057971014,0.0230279274865262,0.0426419283222328,0.2,0.011687774313201,0.00952777777777778,0.0159681212437941,0.0168179460580913,0.0148163399769395,0,0.0356738112835674,0.0373946500549652
CSF3R,0.00333525844643373,0.00355202784663256,0,0.0372439841133868,0,0,0.00990338164251208,0,0.00111702127659574,0,0.029839199643566,0,0,0.170294049548507,0.107378977343073,0,0.257556080283353,0.0169032258064516,0.00658403090792015,0.16,0.000283457249070633,0,0.00833333333333333,0,0,0,0.00234819488983139,0,0.00541154951659263,0.00929719917012448,0,0,0,0
CSHL1,0.0287467513716431,0.0212726122039977,0.0455625752105896,0.0205786153726345,0.0249364944961897,0.026431829700963,0.00507246376811595,0.032462439521263,0.0289539007092199,0.0130324377457405,0.0142047065494755,0,0.0179046352583587,0.030446862699699,0.0314844620527424,0.0155022857812683,0.0355962219598583,0.0527741935483871,0.0230038634900193,0,0.0190566914498141,0.0341219434741188,0.0351449275362319,0.0139637432631063,0.0456549318109737,0,0.0119242193618939,0.0265648148148148,0.0238071596550823,0.0261540456431535,0.0166282325811234,0,0.063759546686376,0.0223708318065225
