,B cell,Conventional dendritic cell,Endothelial,Fibroblast,Keratinocyte,Macrophage,Malignancy A,Malignancy B,Mast cell,Monocyte,Neutrophil,NK cell,Plasma,Plasmablast,Plasmacytoid dendritic cell,T cell CD4,T cell CD8,T cell regulatory
STAB1,0.163440860215054,0.0231707317073171,0.304460227272727,0.0833996769355025,0.0119145299145299,0.310630466068859,0.0129120603015075,0.00949408672798949,0.0795275590551181,0.153225806451613,0.00146443514644351,0.00964083175803403,0.0438940092165899,0,0.0427927927927928,0.000847457627118645,0.0114353312302839,0.00622119815668203
STAG1,0.0129032258064516,0,0.0243465909090909,0.0146907811238029,0,0.00436455219749806,0.0739673366834171,0.0967934068445409,0.0204724409448819,0,0,0.00586011342155009,0.0116359447004608,0,0.0157657657657658,0.0177966101694915,0.0208990536277603,0.0223502304147465
STAG2,0.0397849462365591,0,0.0686647727272727,0.0454395984769816,0.0802905982905983,0.0468199933576885,0.335173366834171,0.353035193966749,0.0204724409448819,0.0241935483870968,0.00481171548117155,0.0209829867674858,0.0358294930875576,0,0.0157657657657658,0.000847457627118645,0.0555993690851735,0.0384792626728111
STAM,0.0344086021505376,0.0231707317073171,0.0334375,0.0381129571939541,0.188666666666667,0.0388492195283959,0.100298994974874,0.0998785922413301,0.0125984251968504,0.0887096774193548,0,0.0172022684310019,0.0162442396313364,0.012992125984252,0.0157657657657658,0.0177966101694915,0.041403785488959,0.162903225806452
STAM2,0.00752688172043011,0,0.0223579545454545,0.0224789431175724,0.00952136752136752,0.013608435735636,0.104268844221106,0.0991929954864881,0.00866141732283464,0,0.000627615062761506,0.00586011342155009,0.000115207373271888,0.00511811023622047,0,0.000847457627118645,0.0193217665615142,0.0154377880184332
STAMBP,0.0182795698924731,0.0231707317073171,0.0215056818181818,0.0118062766816661,0.0385811965811966,0.0176491752463191,0.324319095477387,0.258479974861452,0.000787401574803148,0,0,0,0.0127880184331797,0,0,0.0686440677966102,0.0224763406940063,0.0154377880184332
STAMBPL1,0.0344086021505376,0,0.00559659090909091,0.0329208491981078,0,0.0223541459094432,0.016178391959799,0.0298905901845398,0.00866141732283464,0,0,0.00964083175803403,0.00472350230414746,0,0.00675675675675676,0.0177966101694915,0.042981072555205,0.0407834101382488
STAR,0.0021505376344086,0,0,0.00159513095650167,0,0.0035896158529835,0.00934422110552763,0.0251199794320974,0.0165354330708661,0,0.00481171548117155,0.011531190926276,0.000115207373271888,0,0.0337837837837838,0.000847457627118645,0.00512618296529968,0
STARD10,0,0,0.0141193181818182,0.015556132456444,0.0847350427350427,0.016763533709731,0.261304020100502,0.187349311546592,0.0244094488188976,0,0.00815899581589958,0.0190926275992439,0.00933179723502304,0,0,0.000847457627118645,0.00985804416403786,0.00622119815668203
STARD13,0.0290322580645161,0.0475609756097561,0.0405397727272727,0.0362091842621438,0,0.00486272556182885,0,0,0.00866141732283464,0,0,0,0.00126728110599078,0,0.0157657657657658,0.0347457627118644,0.00670347003154574,0.017741935483871
STARD3,0.0236559139784946,0.0231707317073171,0.0655397727272727,0.0400744202146071,0.0946495726495726,0.0447165947082918,0.100952261306533,0.091622864651774,0.0440944881889764,0,0.00481171548117155,0.00207939508506616,0.0104838709677419,0,0.0427927927927928,0.000847457627118645,0.0540220820189274,0.0269585253456221
STARD3NL,0,0.0475609756097561,0.124346590909091,0.0707078573901004,0.0211452991452992,0.0501411491198937,0.121002512562814,0.126445466491459,0.0165354330708661,0.0241935483870968,0.00230125523012552,0.0190926275992439,0.0220046082949309,0.0208661417322835,0,0.0347457627118644,0.0398264984227129,0.0269585253456221
STARD7,0.120430107526882,0.120731707317073,0.192244318181818,0.106302642206069,0.14251282051282,0.123815454444813,0.328891959798995,0.601135519625207,0.0204724409448819,0,0.00397489539748954,0.0795841209829868,0.0934331797235023,0.0444881889763779,0.0247747747747748,0.0516949152542373,0.104495268138801,0.179032258064516
STAT1,0.131182795698925,0.0963414634146341,0.0930965909090909,0.175069228106611,0.119948717948718,0.20623546994354,0.449243718592965,0.533261440895846,0.0362204724409449,0.0887096774193548,0.0156903765690377,0.0512287334593573,0.101497695852535,0.0444881889763779,0.0247747747747748,0.153389830508475,0.126577287066246,0.179032258064516
STAT2,0.0344086021505376,0,0.0905397727272727,0.131513211030345,0.0488376068376068,0.0594957378501052,0.0715552763819095,0.0740258812774953,0.0125984251968504,0,0.0098326359832636,0.0209829867674858,0.0404377880184332,0.0366141732283465,0,0.0347457627118644,0.0382492113564669,0.0476958525345622
STAT3,0.0451612903225806,0,0.126051136363636,0.0986875504788277,0.250888888888889,0.06043673198273,0.369695979899497,0.282790093126893,0.0322834645669291,0.0564516129032258,0.0173640167364017,0.0361058601134216,0.0358294930875576,0.00511811023622047,0.0247747747747748,0.0686440677966102,0.0398264984227129,0.0730414746543779
STAT4,0.00752688172043011,0.0719512195121951,0.00928977272727273,0.0256518980039229,0.00268376068376069,0.0353620059780804,0.0379874371859296,0.047544706621722,0,0,0,0.0587901701323251,0.0243087557603687,0,0.0157657657657658,0.170338983050847,0.134463722397476,0.100691244239631
STAT5A,0.0451612903225806,0,0.0448011363636364,0.0149792315680166,0,0.026893058784457,0,0.0194066731417471,0.0125984251968504,0,0.00230125523012552,0.00586011342155009,0.00933179723502304,0,0.0157657657657658,0.000847457627118645,0.01301261829653,0.0246543778801843
STAT5B,0.0344086021505376,0,0.0800284090909091,0.0604390215760932,0.0587521367521368,0.0381849883759548,0.128489949748744,0.116532880077701,0.0637795275590551,0.0887096774193548,0.00732217573221757,0.0228733459357278,0.00817972350230415,0.0208661417322835,0,0.0347457627118644,0.0398264984227129,0.0638248847926267
STAT6,0.0290322580645161,0,0.0411079545454545,0.0286517826237452,0.146273504273504,0.030712387910993,0.176982412060301,0.171866251499743,0.0165354330708661,0.0564516129032258,0.0232217573221757,0.0190926275992439,0.00817972350230415,0.012992125984252,0.0427927927927928,0.0347457627118644,0.0240536277602524,0.00852534562211982
STAU1,0.0451612903225806,0,0.1365625,0.106764162916811,0.199948717948718,0.0892200819218421,0.542057788944724,0.548058904187853,0.0165354330708661,0,0,0.0342155009451796,0.0657834101382488,0.0602362204724409,0,0.0177966101694915,0.0445583596214511,0.0407834101382488
STC1,0.0021505376344086,0.0231707317073171,1.06099431818182,0.0911878389292719,0.0249059829059829,0.0308230931030665,0.430449748743719,0.499267268468263,0.0165354330708661,0.0241935483870968,0.0223849372384937,0.0190926275992439,0.0185483870967742,0,0.0427927927927928,0.102542372881356,0.00354889589905363,0.0223502304147465
STING1,0.0290322580645161,0,0.176903409090909,0.0659195800161532,0.0348205128205128,0.0496983283515997,0.0435150753768844,0.093336856538879,0.000787401574803148,0.0241935483870968,0,0.0285444234404537,0.0289170506912442,0,0.0247747747747748,0.0347457627118644,0.0177444794952681,0.0592165898617512
STK11,0.0344086021505376,0,0.0950852272727273,0.0643042575285566,0.135675213675214,0.0525766633455109,0.0131130653266332,0.0141789978860767,0.0440944881889764,0.153225806451613,0.0173640167364017,0.0172022684310019,0.0335253456221198,0.0208661417322835,0,0.0347457627118644,0.0634858044164038,0.0476958525345622
STK17A,0.0451612903225806,0,0.0180965909090909,0.0235173647167417,0.0396068376068376,0.0260074172478689,0.350952261306533,0.150727018225447,0.0362204724409449,0,0.00397489539748954,0.0228733459357278,0.0139400921658986,0,0,0.0177966101694915,0.0729495268138801,0.0223502304147465
STK24,0.0774193548387097,0,0.180028409090909,0.13520537671628,0.373623931623932,0.103667109487435,0.969746231155779,0.835181111809404,0.0244094488188976,0.0887096774193548,0.00481171548117155,0.0285444234404537,0.0473502304147465,0.00511811023622047,0,0.102542372881356,0.0871451104100947,0.109907834101382
STK25,0.0559139784946237,0,0.257017045454545,0.121821276104765,0.240974358974359,0.0788137938669324,0.412057788944724,0.37768811060961,0.0362204724409449,0.0887096774193548,0.00146443514644351,0.0323251417769376,0.0519585253456221,0.028740157480315,0.0608108108108108,0.0347457627118644,0.0666403785488959,0.0661290322580645
STK26,0.0129032258064516,0.0231707317073171,0.0155397727272727,0.0189021576093227,0.0406324786324786,0.0214131517768183,0.140047738693467,0.135386790835857,0.0204724409448819,0,0.00899581589958159,0.00775047258979206,0.0104838709677419,0,0.0157657657657658,0.0855932203389831,0.0350946372239748,0.0200460829493088
STK3,0.0129032258064516,0.0719512195121951,0.0345738636363636,0.0477472020306911,0.0631965811965812,0.0156564817889959,0.0940175879396985,0.0855667599840028,0,0,0.00313807531380753,0.000189035916824197,0.0104838709677419,0,0,0.000847457627118645,0.0082807570977918,0.00161290322580645
STK39,0.0021505376344086,0.0231707317073171,0.0152556818181818,0.0322862582208377,0.0385811965811966,0.0130549097752685,0.114268844221106,0.0424312974918585,0.00866141732283464,0,0,0.0247637051039698,0.00817972350230415,0,0,0.0347457627118644,0.0461356466876972,0.0223502304147465
STMN1,0.0935483870967742,0.0231707317073171,0.2271875,0.106418022383754,0.160290598290598,0.119387246761873,0.105575376884422,0.493525395646461,0.111023622047244,0,0.0156903765690377,0.064461247637051,0.053110599078341,0.012992125984252,0.0247747747747748,0.136440677966102,0.121845425867508,0.162903225806452
STMN2,0.00752688172043011,0,0,0.00142206068997346,0,0,0,0,0,0,0,0.00207939508506616,0,0,0,0,0,0
STMN3,0,0,0.00815340909090909,0.0266903196030922,0.000290598290598292,0.00630189305878446,0.00788693467336683,0.00763726218362566,0,0.0241935483870968,0.00313807531380753,0.0153119092627599,0.00702764976958525,0,0,0.0177966101694915,0.014589905362776,0.00161290322580645
STMN4,0,0,0,0,0.00302564102564103,0.000545223070962029,0,0,0.00866141732283464,0,0,0.00396975425330813,0,0,0,0,0,0
STOM,0.0666666666666667,0.0963414634146341,0.678323863636364,0.254277720087689,0.221487179487179,0.143963799402192,0.427133165829146,0.490554476375478,0.0559055118110236,0.0241935483870968,0.0156903765690377,0.0550094517958412,0.0508064516129032,0.028740157480315,0.0157657657657658,0.000847457627118645,0.0887223974763407,0.0430875576036866
STON2,0.00752688172043011,0,0.0126988636363636,0.0200559593861775,0.0389230769230769,0.0147708402524078,0.0849723618090452,0.109476946809118,0,0.0241935483870968,0.00732217573221757,0.0304347826086957,0.0104838709677419,0.00511811023622047,0.0337837837837838,0,0.00512618296529968,0.0154377880184332
STRAP,0.0881720430107527,0,0.121505681818182,0.0925147109726549,0.157213675213675,0.0552335879552751,0.23477135678392,0.279476375478489,0.00866141732283464,0.0564516129032258,0,0.0304347826086957,0.0485023041474654,0.0208661417322835,0,0.0177966101694915,0.0398264984227129,0.0384792626728111
STRN3,0.00752688172043011,0.0475609756097561,0.0675284090909091,0.0512086073612553,0.330888888888889,0.0357494741503376,0.241505025125628,0.187092212763526,0.000787401574803148,0,0.000627615062761506,0.0228733459357278,0.0220046082949309,0,0,0.0516949152542373,0.0193217665615142,0.00622119815668203
STT3A,0.120430107526882,0,0.209857954545455,0.242566632052613,0.113794871794872,0.122320934351821,0.360550251256281,0.462702108210021,0.11496062992126,0.0241935483870968,0.0098326359832636,0.0379962192816635,0.136059907834101,0.0523622047244094,0.0247747747747748,0.0686440677966102,0.0619085173501577,0.0983870967741935
STT3B,0.0935483870967742,0.0963414634146341,0.193948863636364,0.174665397484712,0.139777777777778,0.0906592494187977,0.293615577889447,0.366118665371651,0.0519685039370079,0,0,0.0512287334593573,0.0738479262672811,0.0523622047244094,0,0.0686440677966102,0.115536277602524,0.082258064516129
STUB1,0.0612903225806452,0,0.0720738636363636,0.0530546902042229,0.153794871794872,0.0483145134506808,0.342912060301508,0.373031765982974,0.00866141732283464,0.0564516129032258,0.00815899581589958,0.0361058601134216,0.0254608294930876,0.0208661417322835,0.0157657657657658,0.000847457627118645,0.0350946372239748,0.0292626728110599
STX12,0.0236559139784946,0,0.0501988636363636,0.031997807776624,0.0686666666666667,0.0266162958042732,0.0447211055276382,0.0370036565160258,0.0047244094488189,0.0241935483870968,0,0.0172022684310019,0.0104838709677419,0.00511811023622047,0,0,0.01301261829653,0.0108294930875576
STX18,0.0021505376344086,0,0.0467897727272727,0.0448050074997115,0.0348205128205128,0.0330925495405734,0.104871859296482,0.107905787579272,0,0,0.000627615062761506,0.00396975425330813,0.0289170506912442,0.0208661417322835,0,0.000847457627118645,0.0177444794952681,0.0269585253456221
STX4,0.0129032258064516,0,0.159005681818182,0.105552671051113,0.199948717948718,0.136269788553083,0.458489949748744,0.443134034165572,0.0755905511811024,0.0241935483870968,0.0441422594142259,0.0285444234404537,0.0277649769585253,0,0,0,0.041403785488959,0.0430875576036866
STX7,0.0451612903225806,0.0475609756097561,0.0450852272727273,0.0504586362062998,0.0642222222222222,0.070787667441603,0.1326608040201,0.0677698108895618,0.0165354330708661,0.0241935483870968,0.00899581589958159,0.011531190926276,0.0266129032258065,0.00511811023622047,0,0.0177966101694915,0.0303627760252366,0.0407834101382488
STXBP1,0.0021505376344086,0,0.0320170454545455,0.00436425522095304,0.00747008547008547,0,0.0147211055276382,0.0396889104724904,0.0047244094488189,0,0,0,0,0.00511811023622047,0.0157657657657658,0,0,0.00622119815668203
STXBP2,0.0451612903225806,0,0.0118465909090909,0.0182675666320526,0.0457606837606838,0.0381849883759548,0.0546708542713568,0.0583714220419357,0.0125984251968504,0,0.0156903765690377,0.00586011342155009,0.00933179723502304,0.0208661417322835,0.00675675675675676,0,0.0350946372239748,0.017741935483871
STXBP3,0.0451612903225806,0.0231707317073171,0.0504829545454545,0.0303247952001846,0.0536239316239316,0.0249003653271338,0.0898467336683417,0.0676841112952065,0.0283464566929134,0.0241935483870968,0.00313807531380753,0.011531190926276,0.0104838709677419,0,0,0,0.0287854889589905,0.0453917050691244
SUCLA2,0,0.0475609756097561,0.0348579545454545,0.0303824852890273,0.0727692307692308,0.0206382154323038,0.0911532663316583,0.0870807861509456,0.0362204724409449,0.0564516129032258,0.0115062761506276,0.00964083175803403,0.0139400921658986,0.012992125984252,0.0337837837837838,0.0347457627118644,0.0398264984227129,0.0407834101382488
SUCLG1,0.0344086021505376,0.0231707317073171,0.0760511363636364,0.0532854505595939,0.172940170940171,0.0463771725893944,0.279545226130653,0.361947951779695,0.00866141732283464,0,0.00230125523012552,0.0190926275992439,0.0220046082949309,0.0208661417322835,0,0.0347457627118644,0.0240536277602524,0.0315668202764977
SUCLG2,0.0182795698924731,0.0475609756097561,0.0558806818181818,0.0543815622476059,0.0604615384615385,0.0443291265360345,0.181957286432161,0.192119922299034,0.0125984251968504,0.0241935483870968,0.0106694560669456,0.0304347826086957,0.0197004608294931,0.0208661417322835,0.0247747747747748,0.000847457627118645,0.0461356466876972,0.0453917050691244
SUCO,0.0344086021505376,0.0475609756097561,0.0456534090909091,0.0568622360678435,0.116188034188034,0.0489787446031219,0.362560301507538,0.388514826029823,0.0047244094488189,0.0241935483870968,0.000627615062761506,0.0266540642722117,0.0404377880184332,0.012992125984252,0.00675675675675676,0.0347457627118644,0.0555993690851735,0.0361751152073733
SUDS3,0.00752688172043011,0.0475609756097561,0.0331534090909091,0.0261711088035076,0.0508888888888889,0.013829846119783,0.0853743718592965,0.092194195280809,0.0047244094488189,0,0.00815899581589958,0.00964083175803403,0.00702764976958525,0,0.00675675675675676,0.000847457627118645,0.0193217665615142,0.0269585253456221
SULF2,0.0397849462365591,0.0719512195121951,0.171789772727273,0.252547017422407,0.054991452991453,0.0596617956382154,0.204369346733668,0.0846526309775467,0.0244094488188976,0.0241935483870968,0.0265690376569038,0.0209829867674858,0.0565668202764977,0.028740157480315,0.0247747747747748,0.000847457627118645,0.0287854889589905,0.0338709677419355
SUMF1,0.00752688172043011,0,0.0144034090909091,0.0142869505019038,0.030034188034188,0.0179259382265028,0.0722587939698492,0.0603710792435582,0.00866141732283464,0.0241935483870968,0.00481171548117155,0.00964083175803403,0,0.0208661417322835,0,0.000847457627118645,0.00354889589905363,0.017741935483871
SUMF2,0.0397849462365591,0,0.114403409090909,0.0731885312103381,0.117213675213675,0.0584440385254068,0.39014824120603,0.424565788721933,0.0204724409448819,0,0.00648535564853556,0.011531190926276,0.0266129032258065,0,0.00675675675675676,0.000847457627118645,0.0477129337539432,0.0684331797235023
SUMO3,0.136559139784946,0.0719512195121951,0.166960227272727,0.141493596400138,0.167811965811966,0.149665116793978,0.32693216080402,0.443419699480089,0.0401574803149606,0.0887096774193548,0.0223849372384937,0.0304347826086957,0.0842165898617512,0.028740157480315,0.0247747747747748,0.000847457627118645,0.118690851735016,0.109907834101382
SUN1,0.0021505376344086,0,0.110994318181818,0.0518431983385254,0.127128205128205,0.02036145245212,0.259042713567839,0.256851682568702,0.0047244094488189,0.0564516129032258,0.0115062761506276,0.011531190926276,0.00702764976958525,0.00511811023622047,0,0.0177966101694915,0.0114353312302839,0.0223502304147465
SUN2,0.0236559139784946,0.0719512195121951,0.143380681818182,0.0719193492557978,0.0717435897435897,0.0770425107937562,0.14477135678392,0.180350511340913,0.0165354330708661,0,0.0131799163179916,0.066351606805293,0.0173963133640553,0.00511811023622047,0.0157657657657658,0.0177966101694915,0.136041009463722,0.082258064516129
SUPT20H,0.00752688172043011,0.0719512195121951,0.0359943181818182,0.0429012345679012,0.0242222222222222,0.0334800177128307,0.0445201005025126,0.0573715934411244,0.0362204724409449,0,0.000627615062761506,0.00396975425330813,0.0127880184331797,0.00511811023622047,0.0247747747747748,0.0177966101694915,0.0272082018927445,0.0476958525345622
SUPT3H,0.0021505376344086,0,0.00985795454545454,0.0206328602746048,0.00678632478632479,0.016763533709731,0.204972361809045,0.184149860023996,0.0125984251968504,0,0.000627615062761506,0.0228733459357278,0.00933179723502304,0,0.0157657657657658,0.0177966101694915,0.0492902208201893,0.0131336405529954
SUPT4H1,0.11505376344086,0.0475609756097561,0.140823863636364,0.106879543094496,0.215675213675214,0.11296634562161,0.494319095477387,0.516178655087699,0.0598425196850394,0.0241935483870968,0.0274058577405858,0.0550094517958412,0.0542626728110599,0.012992125984252,0.0427927927927928,0.0516949152542373,0.0950315457413249,0.0891705069124424
SUPT7L,0.0021505376344086,0.0475609756097561,0.0459375,0.0239788854274836,0.0389230769230769,0.0144387246761873,0.0912537688442211,0.110705307661544,0.0047244094488189,0.0241935483870968,0.00230125523012552,0.011531190926276,0.0173963133640553,0,0.0337837837837838,0.0177966101694915,0.00985804416403786,0.0131336405529954
SURF4,0.0720430107526882,0,0.1365625,0.192895465559017,0.104564102564103,0.0751051699324698,0.259896984924623,0.278105181968805,0.0480314960629921,0,0.00564853556485356,0.0266540642722117,0.0519585253456221,0.0208661417322835,0,0.0177966101694915,0.0603312302839117,0.05
SUV39H2,0.0451612903225806,0,0.0186647727272727,0.00984481366101304,0.124735042735043,0.00912487545665892,0.0373844221105528,0.0741115808718505,0.000787401574803148,0.0241935483870968,0.00648535564853556,0.0190926275992439,0.0116359447004608,0.012992125984252,0,0,0,0.0223502304147465
SUZ12,0.0451612903225806,0.0719512195121951,0.0683806818181818,0.0558238144686743,0.0724273504273504,0.0573923392007085,0.12120351758794,0.204889161857967,0.0283464566929134,0.0241935483870968,0,0.0323251417769376,0.0542626728110599,0.0208661417322835,0,0.0177966101694915,0.0634858044164038,0.0684331797235023
SV2A,0.00752688172043011,0,0.00957386363636363,0.0086910118841583,0.002,0.00729823978744603,0.00828894472361809,0.00583757070216535,0,0,0.00815899581589958,0.0209829867674858,0,0.012992125984252,0.0337837837837838,0.000847457627118645,0.0177444794952681,0.00161290322580645
SV2B,0,0,0,0,0.0454188034188034,0,0.0419572864321608,0,0,0,0,0,0,0,0.0157657657657658,0.000847457627118645,0.000394321766561513,0
SV2C,0.00752688172043011,0,0.00446022727272727,0.00528729664243683,0.00712820512820513,0.00774106055574006,0.0541180904522613,0.021949094440953,0.00866141732283464,0,0.00564853556485356,0.00964083175803403,0,0,0,0.0347457627118644,0.00354889589905363,0.00161290322580645
SVIL,0.0236559139784946,0,0.138835227272727,0.0673041421483789,0.0525982905982906,0.0123906786228274,0.200801507537688,0.114990287379306,0.0047244094488189,0,0.00564853556485356,0.00586011342155009,0.00241935483870968,0,0,0,0.0082807570977918,0
SYCP1,0.0021505376344086,0.0231707317073171,0,0,0,0,0,0,0.00866141732283464,0,0.00815899581589958,0.000189035916824197,0,0.00511811023622047,0.0247747747747748,0,0.000394321766561513,0.00391705069124424
SYF2,0.0612903225806452,0.0719512195121951,0.0996306818181818,0.0603236413984077,0.143196581196581,0.0572262814125983,0.196027638190955,0.168438267725533,0.0322834645669291,0,0.0115062761506276,0.0209829867674858,0.0565668202764977,0.0208661417322835,0.00675675675675676,0.0347457627118644,0.0619085173501577,0.0338709677419355
SYK,0.0559139784946237,0.0963414634146341,0.00815340909090909,0.0112870658820815,0.0519145299145299,0.0560638768958264,0.0969321608040201,0.0939938867622693,0.000787401574803148,0.0564516129032258,0.00815899581589958,0.0228733459357278,0.020852534562212,0,0.0337837837837838,0.0177966101694915,0.00670347003154574,0.0154377880184332
SYN2,0.0129032258064516,0,0.00730113636363636,0.0043065651321103,0,0.00043451787888852,0.00718341708542713,0.00829429240701594,0.0047244094488189,0,0.00397489539748954,0,0,0.00511811023622047,0.0157657657657658,0,0.00354889589905363,0.0246543778801843
SYNDIG1,0.0021505376344086,0,0,0.0108832352601823,0.0638803418803419,4.704970663124e-05,0.0427110552763819,0,0.0047244094488189,0.0241935483870968,0,0,0.00241935483870968,0,0,0,0.00985804416403786,0
SYNE1,0.0236559139784946,0,0.0215056818181818,0.0359784239067728,0,0.0116157422783129,0,0,0.00866141732283464,0,0.00146443514644351,0.011531190926276,0.0116359447004608,0,0,0,0.0366719242902208,0.0131336405529954
SYNE2,0.0505376344086022,0.0475609756097561,0.103892045454545,0.0357476635514019,0.138068376068376,0.0384063987601019,0.272258793969849,0.312784951151231,0.00866141732283464,0,0.0106694560669456,0.0455576559546314,0.0496543778801843,0.0208661417322835,0.0247747747747748,0.0347457627118644,0.0745268138801262,0.0569124423963134
SYNGR1,0.0021505376344086,0,0.00957386363636363,0.00851794161763009,0.106957264957265,0.0089034650725119,0.109394472361809,0.0915371650574187,0.000787401574803148,0,0.00146443514644351,0,0.00126728110599078,0.0208661417322835,0.0157657657657658,0.000847457627118645,0,0
SYNJ1,0.0397849462365591,0,0.0180965909090909,0.0113447559709242,0.0266153846153846,0.0162653603454002,0.0298467336683417,0.0364323258869908,0,0.0241935483870968,0.00230125523012552,0.00207939508506616,0.00933179723502304,0.0208661417322835,0.0157657657657658,0.000847457627118645,0.01301261829653,0
SYNJ2,0,0,0.0516193181818182,0.0412282219914619,0.0649059829059829,0.00912487545665892,0.0173844221105528,0.022977489573216,0,0,0.00397489539748954,0.00775047258979206,0.0104838709677419,0,0.0157657657657658,0.0177966101694915,0.0082807570977918,0.0154377880184332
SYNPO2,0,0.0475609756097561,0.0251988636363636,0.0198251990308065,0,0.00237185874017492,0,0,0.000787401574803148,0,0.000627615062761506,0.00207939508506616,0.00472350230414746,0,0,0,0.0114353312302839,0
SYNPR,0.0021505376344086,0,0.00559659090909091,0,0.000632478632478638,0,0.00381658291457286,0.00429497800377078,0,0.0241935483870968,0,0.00207939508506616,0,0,0,0.000847457627118645,0,0
SYP,0.0290322580645161,0,0.0138352272727273,0.00713337948540441,0.0631965811965812,0.0081838813240341,0.00843969849246231,0.010693881048963,0.000787401574803148,0,0.0123430962343096,0.00964083175803403,0.00702764976958525,0,0.0337837837837838,0.0347457627118644,0.0082807570977918,0.00852534562211982
SYPL1,0.00752688172043011,0,0.0791761363636364,0.0381706472827968,0.0977264957264957,0.0421150226945644,0.749997487437186,0.74799605781866,0.0125984251968504,0.0241935483870968,0.00564853556485356,0.0153119092627599,0.0197004608294931,0.012992125984252,0.00675675675675676,0,0.0350946372239748,0.0269585253456221
SYT1,0.0021505376344086,0,0,0,0,0.000655928263035534,0.10477135678392,0.111076672570417,0,0.0241935483870968,0.00815899581589958,0.00586011342155009,0,0.00511811023622047,0.0608108108108108,0.000847457627118645,0.00197160883280757,0
SYT10,0,0,0,0,0,0,0,0,0.0047244094488189,0,0,0,0,0,0,0,0,0
SYT11,0.0129032258064516,0,0.0394034090909091,0.0223058728510442,0,0.0156011291929592,0,0.000695595040850143,0,0.0241935483870968,0.00397489539748954,0.00586011342155009,0.00241935483870968,0,0,0.000847457627118645,0.0240536277602524,0.0338709677419355
SYT14,0.0021505376344086,0,0,0,0,0,0.0588417085427136,0.0959078443695367,0.000787401574803148,0.0241935483870968,0,0.000189035916824197,0,0,0,0,0,0.00391705069124424
SYT17,0,0,0.0132670454545455,0.0103640244605977,0.0153333333333333,0.00956769622495295,0.178891959798995,0.226828258012912,0.00866141732283464,0,0,0.00207939508506616,0.000115207373271888,0,0.0247747747747748,0.000847457627118645,0.00197160883280757,0
SYTL3,0.0236559139784946,0,0.0300284090909091,0.0336131302642206,0.0450769230769231,0.0412293811579763,0.0705,0.0683125749871451,0.107086614173228,0.120967741935484,0.0148535564853556,0.0266540642722117,0.0104838709677419,0,0.0157657657657658,0.0686440677966102,0.0587539432176656,0.0569124423963134
SYVN1,0.0989247311827957,0,0.0908238636363636,0.0839765778239299,0.117213675213675,0.0511374958485553,0.160349246231156,0.160382505856139,0.0283464566929134,0,0.0240585774058577,0.00207939508506616,0.0842165898617512,0.012992125984252,0,0.0516949152542373,0.041403785488959,0.0684331797235023
SZT2,0.0021505376344086,0,0.0138352272727273,0.00857563170647283,0.0108888888888889,0.00691077161518875,0.0295452261306533,0.0228060903845055,0,0,0.000627615062761506,0.00775047258979206,0.00817972350230415,0,0,0.0177966101694915,0.0161671924290221,0.00391705069124424
TAB1,0.00752688172043011,0,0.0246306818181818,0.0169983846775124,0.00815384615384616,0.00967840141702646,0.0299472361809045,0.0442024224418671,0.000787401574803148,0.0887096774193548,0.00313807531380753,0,0.00126728110599078,0.0208661417322835,0.00675675675675676,0.0347457627118644,0.0161671924290221,0
TAB2,0.0397849462365591,0.0231707317073171,0.0624147727272727,0.118186800507673,0.0491794871794872,0.0958070408502159,0.445072864321608,0.384972576129806,0.0165354330708661,0,0,0.0247637051039698,0.0542626728110599,0.0366141732283465,0,0.119491525423729,0.0824132492113565,0.155990783410138
TAB3,0.0182795698924731,0,0.0109943181818182,0.0142869505019038,0.0245641025641026,0.0184794641868704,0.0965301507537688,0.108591384334114,0,0.0241935483870968,0.00481171548117155,0.00396975425330813,0.00817972350230415,0.00511811023622047,0,0.0177966101694915,0.0256309148264984,0.00852534562211982
TAC1,0,0,0,0,0,0,0,0,0,0,0,0.00207939508506616,0,0,0,0,0,0
TAC4,0.00752688172043011,0,0.0297443181818182,0.0195367485865928,0.0293504273504274,0.0189776375512011,0.0507010050251256,0.0518011198080329,0.0165354330708661,0,0,0.0172022684310019,0.0150921658986175,0.012992125984252,0.0247747747747748,0.0855932203389831,0.014589905362776,0.0200460829493088
TACC1,0.0505376344086022,0,0.1115625,0.0566891658013153,0,0.0580565703531496,0,0,0.0244094488188976,0.0241935483870968,0,0.0209829867674858,0.0243087557603687,0.00511811023622047,0,0.000847457627118645,0.0256309148264984,0.0246543778801843
TACC3,0.00752688172043011,0,0.0348579545454545,0.0258826583592939,0.0132820512820513,0.0320962028119119,0.0300477386934673,0.0996214934582643,0.00866141732283464,0,0.0098326359832636,0.00964083175803403,0.0197004608294931,0.00511811023622047,0,0.0686440677966102,0.0350946372239748,0.0799539170506912
TACR1,0.0290322580645161,0,0.00588068181818182,0,0,0,0,0,0.0047244094488189,0.0241935483870968,0,0,0,0.00511811023622047,0,0.0177966101694915,0,0
TACR3,0,0,0.00872159090909091,0.00396042459905388,0,0.00657865603896823,0.0352738693467337,0.0231203222304748,0.0283464566929134,0,0.000627615062761506,0.0228733459357278,0.00587557603686636,0,0.0247747747747748,0.0516949152542373,0.00197160883280757,0
