,B cell,Central venous LSEC,Cholangiocyte,Erythroid,Hepatocyte A,Hepatocyte B,Hepatocyte C,Hepatocyte D,Hepatocyte E,Inflammatory macrophage,NK like cells,Non-inflammatory macrophage,Periportal LSEC,Portal endothelial cells,Stellate cell,T cell CD3 alpha beta,T cell gamma delta
MEG3,0.0596175996314213,0.726630434782609,0.0305038678653565,0.126532567049808,0.00214236351071182,0.0747156153050672,0.00750732160289531,0.0283587435914657,0.00211871259906194,0.0534512070724243,0.0628997093023256,0.0313520301381331,0.0657405885253987,0.115642458100559,0.567042834607451,0.0708796838407494,0.0383841559258095
MERTK,0.0246026261230131,0.0298460144927536,0.0150324064394731,0.0326628352490421,0.040785533287261,0.0406834633825327,0.0927950665492036,0.0504220117760315,0.00244218017143781,0.0228493709622577,0.0222020348837209,0.114127249895354,0.019381883938846,0.00391061452513966,0.0108603324839219,0.0207479508196721,0.0141779314680918
MET,0.0246026261230131,0.0182971014492754,0.0662554881873301,0.0182950191570881,0.0748790601243953,0.0484394096079722,0.152907608911323,0.128869187543377,0.014248746563157,0.0299897993879633,0.0185683139534884,0.0164922561741314,0.0326976820647707,0.0113594040968343,0.017291590826356,0.0289446721311475,0.0292675259352405
MFAP5,0.0269062428011979,0.0359601449275362,0.0275768346226218,0.0125478927203065,0,0.0158174297264266,0.00248339246172528,0,0,0.0366201972118327,0.0334665697674419,0.033549602344077,0.0226697353279632,0,0.0185657080451401,0.0372877634660422,0.0261238604212512
MGP,0.12319741994932,0.0334692028985507,0.0953167468116245,0.035536398467433,0.0102050218843584,0.0259236626868478,0.0253252061557021,0.0312579756867486,0,0.0713022781366882,0.0305595930232558,0.0242360820426957,0.657060660858129,0.0877094972067039,0.215204465477491,0.0771735948477752,0.0295818924866394
MIF,0.265560930661138,0.395108695652174,0.71689316328664,0.266379310344828,2.57683713430085,0.757990974898938,2.34797574545426,2.40849396646294,0.865453663270257,0.261713702822169,0.273655523255814,0.260632063624948,0.260052605622226,0.199441340782123,0.3497755126805,0.256696428571429,0.326029550455832
MIR4435-2HG,0.0411886662059433,0.0565670289855072,0.0687643738239598,0.0479885057471264,0.0066920064501267,0.0361239071166682,0.0243807392239498,0.0155752569010679,0,0.0461407684461068,0.0476380813953488,0.0413980745081624,0.0396021699819168,0.0206703910614525,0.0640698944302876,0.0597555620608899,0.0569317824583464
MKI67,0.00202718267680258,0.00357789855072464,0.00186075684716705,0.0115900383141762,0,0,0,0,0,0.00499829989799388,0.0113008720930233,0.000272080368354959,0,0.00391061452513966,0,0.00757464871194379,0.00726186733731531
MMP1,0.0209168394379175,0.034375,0.0330127535019862,0.0230842911877395,0,0.0221161981761775,0.0041818455994984,0.00164998768665905,0.00389778424712922,0.0293097585855151,0.0323764534883721,0.0228756802009209,0.0254644090087128,0.00391061452513966,0.0167455405897343,0.0347994730679157,0.0251807607670544
MMP12,0.0190739460953697,0.013768115942029,0.0215136943340999,0,0,0.00632227131710068,0.00358659333158726,0,0,0.019279156749405,0.0156613372093023,0.0142946839681875,0.0103402926187736,0.0337057728119181,0.0173522630748696,0.0196501756440281,0.01763596353348
MMP14,0.0425708362128542,0.0669836956521739,0.192326991427974,0.025,0.00496429394148814,0.0290260411770236,0.00911847107470813,0.0131909463362214,0,0.0481808908534512,0.040734011627907,0.0421305985768104,0.0754397501232944,0.0597765363128492,0.109088702827327,0.039336943793911,0.0320968248978309
MMP19,0.0287491361437457,0.0205615942028986,0.0503658791553418,0.0182950191570881,0,0.0212230892168845,0.00436438962832449,0,0,0.0354301258075485,0.0276526162790698,0.0551067392214316,0.021683379911228,0.0113594040968343,0.0353112486348744,0.0367754683840749,0.0342973907576234
MMP2,0.0510942179221378,0.0214673913043478,0.071900480869747,0.0317049808429119,0,0.029872144401617,0.00396755478305039,0.00763874896455997,0.00583858968138444,0.0469908194491669,0.0272892441860465,0.0202595228128924,0.141361170475095,0.0690875232774674,0.221575051571411,0.0386782786885246,0.0324111914492298
MMP7,0.0269062428011979,0.0176177536231884,0.130232071921388,0.0221264367816092,0,0.0123860110933534,0,0,0,0.0301598095885753,0.0465479651162791,0.0181665969024697,0.0206970244944928,0.00949720670391061,0.0175342798204101,0.0266759367681499,0.0292675259352405
MMP9,0.0416493895415803,0.0391304347826087,0.0451390340790299,0.0412835249042146,0.00266067726330339,0.0285559838300273,0.0109518480598744,0.00283654599592541,0,0.378680720843251,0.0440043604651163,0.0322938467978234,0.0210258096334046,0.0281191806331471,0.0256036888727096,0.0484118852459016,0.045300220056586
MPO,0.101313061506565,0.05,0.0729458498850094,0.0834291187739464,0.003927666436305,0.046794208893485,0.0261744327245887,0.0134931828866949,0.00389778424712922,0.150187011220673,0.0599927325581395,0.043386354123064,0.0419036659542989,0.0337057728119181,0.0429559519475792,0.0787836651053864,0.0754794089908834
MRC1,0.00133609767334715,0.220289855072464,0,0.0259578544061303,0,0.0103647645012692,0,0,0.00195697881287401,0.0252295137708262,0.0178415697674419,0.188530766010883,0.0118198257438764,0.0635009310986965,0.0028515956801359,0.00969701405152225,0.0135491983652939
MRC2,0.104538124856024,0.0633605072463768,0.0842358352498432,0.0700191570881226,0.0177493665054135,0.0738225063457742,0.0425319650467868,0.0418250610070074,0.00502992075044477,0.0862631757905474,0.0850654069767442,0.184972791963164,0.117359855334539,0.0746741154562384,0.290438053634268,0.0747584894613583,0.0660484124489154
MS4A1,0.134254780004607,0.0327898550724638,0.0273677608195693,0.0192528735632184,0.000702603086846353,0.0149243207671336,0.00427708596236418,0,0.00438298560569303,0.033560013600816,0.0320130813953488,0.0247593135203014,0.0229985204668749,0.00204841713221601,0.0203252032520325,0.0301888173302108,0.0276956931782458
MS4A4A,0.0315134761575674,0.0964221014492754,0.0100146351662137,0.0412835249042146,0,0.0224452383190749,0,0.0026686368012179,0.00211871259906194,0.033219993199592,0.0163880813953488,0.19930933444956,0.00787440407693572,0.000186219739292365,0.0133478946729766,0.038971018735363,0.0273813266268469
MS4A6A,0.0881824464409122,0.58419384057971,0.0558017980347063,0.20507662835249,0.00865008062658374,0.121674344270001,0.0139281093994301,0.047097409720823,0.0263787805272521,0.212920775246515,0.109774709302326,0.903997488488907,0.0410817031070196,0.0411545623836127,0.051632083485014,0.106959894613583,0.081766740018862
MSMB,0.016309606081548,0.0350543478260869,0.0321764582897763,0.0192528735632184,0,0.0115869136034596,0.00347547957491052,0,0,0.0325399523971438,0.0298328488372093,0.0159690246965257,0.0179023508137432,0.0355679702048417,0.0159568013590584,0.0323843676814988,0.0251807607670544
MSR1,0.0287491361437457,0.0169384057971014,0.015868701651683,0.064272030651341,0.00646164478230823,0.036029895647269,0.0128249085295682,0.0222804307430542,0.00858806404657933,0.0580414824889493,0.0192950581395349,0.354918375889493,0.00935393720203847,0.00391061452513966,0.0140759616551389,0.0290910421545667,0.01763596353348
MST1R,0.0464869845657683,0.0386775362318841,0.0599832740957558,0.0317049808429119,0,0.0244194791764595,0.0132455534655587,0.000239550451116038,0,0.042740564433866,0.0447311046511628,0.0293637505232315,0.0308893638007562,0.0355679702048417,0.046717631355418,0.0509733606557377,0.0481295190191764
MT1X,0.0711356830223451,0.108197463768116,0.0986619276604641,0.114080459770115,0.353040774015204,0.329956754724076,1.02338071541386,0.91849016052119,0.304722626556688,0.0985039102346141,0.0821584302325581,0.0907911259941398,0.0593292783166201,0.0281191806331471,0.107025846377867,0.0948111826697892,0.119805092738133
MT2A,0.314627965906473,0.426811594202899,0.425026134225382,0.352586206896552,2.37815019580742,1.20572059791295,3.09706500948435,2.78089417243155,0.965405143134401,0.356579394763686,0.341606104651163,0.389033068229385,0.569768206477067,0.292551210428305,0.798022084698459,0.377524882903981,0.486985224772084
MTOR,0.0561621746141442,0.0624547101449275,0.0685553000209074,0.0403256704980843,0.066010135913384,0.0860439973676789,0.142081954332246,0.0754068999485079,0.0009865760957464,0.0599115946956817,0.0672601744186047,0.0479907911259941,0.0543975012329443,0.0262569832402235,0.0549690571532581,0.062682962529274,0.0629047469349261
MX1,0.0600783229670583,0.0835144927536232,0.0476479197156596,0.0776819923371647,0.0402672195346694,0.0675237378960233,0.0644451852028223,0.0586719502093268,0.0084263302603914,0.0662019721183271,0.0647165697674419,0.0951862704060276,0.0598224560249877,0.0504655493482309,0.0429559519475792,0.0612924473067916,0.0519019176359635
MXRA8,0.0985487214927436,0.0608695652173913,0.085908425674263,0.053735632183908,0.00467634185671505,0.0664896117326314,0.0267220648110669,0.0208923814001388,0.00341258288856542,0.0743624617477049,0.071984011627907,0.0533277521975722,0.139224067072168,0.0877094972067039,0.250515714112365,0.0903468969555035,0.0732788431310909
MYC,0.0110112877217231,0.0115036231884058,0.0227681371524148,0.00488505747126437,0.00663441603317208,0.00293785841872708,0.0105470765176949,0,0,0.0106086365181911,0.0051235465116279,0.00948095437421515,0.0192174913693901,0.0337057728119181,0.023358815677709,0.0129171545667447,0.00254636906633134
MYH11,0.0239115411195577,0.00833333333333333,0.0131507422120008,0.0039272030651341,0,0.00716837454169408,0,0,0,0.0153689221353281,0.0203851744186046,0.00560904143993302,0.330741410488246,0.000186219739292365,0.0248149496420337,0.0168691451990632,0.0160641307764854
MYH6,0.0082469477079014,0.0105978260869565,0.00541501149905917,0,0,0,0,0,0,0.0107786467188031,0.00330668604651162,0.00215571368773545,0.00146309386815716,0.000186219739292365,0.000121344497027061,0.00955064402810304,0.00663313423451745
MYL12A,0.176871688551025,0.301585144927536,0.662952122099101,0.191666666666667,0.960216539967749,0.295078499576948,0.811367730977722,0.881975507645465,0.318146530810286,0.249302958177491,0.203524709302326,0.232063624947677,0.371346375143843,0.180819366852886,0.452432957165393,0.200856264637002,0.37066960075448
MYL4,0.0568532596175996,0.0896286231884058,0.0693915952331173,0.0546934865900383,0.0137756277355448,0.0577465450784996,0.0390715651959967,0.0203662659233886,0,0.065691941516491,0.0756177325581395,0.0525952281289242,0.0458490876212395,0.0672253258845438,0.0512680499939328,0.0820038056206089,0.0814523734674631
MYL7,0.0296705828150196,0.0128623188405797,0.0192138825005227,0.0211685823754789,0,0.0159114411958259,0,0,0,0.0228493709622577,0.0236555232558139,0.0116785265801591,0.0105046851882295,0.0132216014897579,0.0196578085183837,0.0236021662763466,0.022351461804464
MYL9,0.135176226675881,0.0909873188405797,0.143194647710642,0.103544061302682,0.0476963833218153,0.105269342859829,0.0585244093113328,0.121458795083619,0.0381853469189714,0.117205032301938,0.0741642441860465,0.0831519464210967,0.629935886897912,0.104469273743017,0.719269506127897,0.0989095433255269,0.0839673058786545
MZB1,0.276387929048606,0.0321105072463768,0.0428392222454526,0.0202107279693487,0.00582815019580742,0.0273808404625364,0.0298332499980158,0.0169409183513556,0.00632379103994824,0.0308398503910235,0.0291061046511628,0.0212013394725827,0.0274371198421831,0.00763500931098696,0.0274845285766291,0.0414593091334895,0.0333542911034266
MZT2A,0.195991706979959,0.221875,0.381329709387414,0.192624521072797,0.598779083160562,0.336725580520824,0.820947324142638,0.816893903776838,0.212372634643377,0.192009520571234,0.205704941860465,0.198053578903307,0.206460627979615,0.169646182495344,0.215932532459653,0.197782494145199,0.217887456774599
NACA,0.144851416724257,0.188813405797101,0.292682416893163,0.150478927203065,1.08006219765031,0.328828617091285,1.31684802019096,1.44110193207513,0.61622189875465,0.181298877932676,0.154106104651163,0.168647969861867,0.1919940818675,0.149162011173184,0.221878412813979,0.15343237704918,0.24115058157812
NANOG,0.0499424095830454,0.0404891304347826,0.0388668199874556,0.0690613026819923,0.0258120248790601,0.0545971608536241,0.0594133193647468,0.0316945395929881,0.00389778424712922,0.0522611356681401,0.0432776162790698,0.0398283800753453,0.0271083347032714,0.0541899441340782,0.0293046960320349,0.0541203161592506,0.0415278214397988
NCAM1,0.0552407279428703,0.0407155797101449,0.0666736357934351,0.0681034482758621,0.00784381478921908,0.0436918304033092,0.0239362841972428,0.0223028186356818,0.00292738153000162,0.0492009520571234,0.0923328488372093,0.0416073670992047,0.0404241328291961,0.0411545623836127,0.0783885450794806,0.0572672716627635,0.0745363093366866
NCR1,0.0114720110573601,0.018070652173913,0.0192138825005227,0.0211685823754789,0,0.00533515088840839,0,0,0,0.0214892893573614,0.164280523255814,0.0160736709920469,0.00803879664639158,0.00391061452513966,0.00752335881567771,0.0254317915690866,0.116032694121345
NDRG1,0.0340474545035706,0.0497735507246377,0.268638929542128,0.0326628352490421,0.0608269983874683,0.0676647551001222,0.146240783510719,0.0766830098282849,0.0127931424874656,0.0451207072424345,0.0218386627906977,0.0183758894935119,0.195610718395529,0.0970204841713222,0.0703191360271812,0.054778981264637,0.0500157183275699
NDUFA4L2,0.0626123013130615,0.0452445652173913,0.0825632448254234,0.064272030651341,0.0214351531905091,0.0657845257121369,0.0472463630086431,0.0439407168603219,0.0289665211062591,0.0568514110846651,0.054905523255814,0.0487233151946421,0.293753082360677,0.0616387337057728,0.159871374833151,0.0652444379391101,0.0616472807293304
NEAT1,0.846072333563695,2.11182065217391,2.29414593351453,0.960823754789272,2.19178760654227,3.44422769577888,7.7736922307674,3.39718808068596,0.247954067604723,1.40826249574974,0.738408430232558,1.82791963164504,1.48033864869308,0.670577281191806,2.00552117461473,0.728520199063232,0.823357434768941
NELL2,0.000875374337710202,0,0.00583315910516412,0,0,0,0,0,0,0,0.00875726744186046,0,0,0.000186219739292365,0,0.00808694379391101,0.000974536309336686
NFKB1,0.0232204561161023,0.029393115942029,0.0505749529583943,0.00296934865900383,0.0332411886662059,0.0299191501363166,0.0608577982015445,0.0403586540398952,0.00955846676370694,0.0235294117647059,0.0240188953488372,0.0236082042695689,0.0366431037317113,0.039292364990689,0.0376167940783885,0.024626756440281,0.0276956931782458
NFKBIA,0.118820548260769,0.221422101449275,0.229333054568263,0.102586206896552,0.135233817092836,0.156693616621228,0.309704992976023,0.236566145028768,0.0546821931101407,0.113294797687861,0.179905523255814,0.269840937630808,0.29325990465231,0.180819366852886,0.26659385996845,0.111790105386417,0.0779943414020748
NGFR,0.0983183598249251,0.0826086956521739,0.123332636420656,0.156226053639847,0.00922598479612993,0.101602895553258,0.0436192925228379,0.10321266259207,0.0289665211062591,0.105814348860932,0.0988735465116279,0.0902678945165341,0.232434653953641,0.0635009310986965,0.855721393034826,0.100958723653396,0.0902546369066331
NKG7,0.0547800046072334,0.0626811594202898,0.0566380932469162,0.198371647509579,0.00646164478230823,0.058592648303093,0.0254918767907172,0.03815344661607,0.00810286268801553,0.0947636858211493,0.552725290697674,0.064524905818334,0.0427256288015782,0.0262569832402235,0.0440480524208227,0.206345140515222,1.51622131405218
NLRC4,0.0375028795208477,0.0309782608695652,0.0300857202592515,0.0211685823754789,0.0159640635798203,0.0336796089122873,0.0219838567584943,0.0135379586719502,0.00260391395762575,0.0393403604216253,0.0309229651162791,0.0472582670573462,0.0192174913693901,0.00391061452513966,0.0194151195243296,0.0367022833723653,0.0283244262810437
NLRC5,0.0633033863165169,0.096875,0.0522475433828141,0.078639846743295,0.00139368809030178,0.0367349816677635,0.0237775502591332,0.0113775270333804,0,0.0582114926895614,0.074890988372093,0.0628505650899958,0.0493013315798126,0.00949720670391061,0.052663511709744,0.106667154566745,0.159415278214398
NLRP1,0.0368117945173923,0.0857789855072464,0.0164959230608405,0.0297892720306513,0.00461875143976043,0.0213641064209834,0.00591204552489345,0.00625069962164462,0,0.0560013600816049,0.0574491279069767,0.0401423189619087,0.0336840374815058,0.0262569832402235,0.0174736075718966,0.0516320257611241,0.072650110028293
NLRP2,0.0296705828150196,0.0305253623188406,0.039912189002718,0.0192528735632184,0,0.0204709974616903,0.00563426113320158,0,0,0.033219993199592,0.0421875,0.0191084135621599,0.0172447805359198,0.0132216014897579,0.0146826841402742,0.0413129391100703,0.0449858535051871
NLRP3,0.025524072794287,0.0250905797101449,0.0225590633493623,0.0182950191570881,0.00219995392766643,0.0113048791952618,0.0036104034223037,0.000105223095350035,0,0.0536212172730364,0.0236555232558139,0.0374215152783591,0.0164228176886405,0.00763500931098696,0.0208712534886543,0.0388978337236534,0.0295818924866394
