,Acinar,B cell,Dendritic cell,Endothelial,Fibroblast,Macrophage,Mast cell,Mesenchymal cell,Monocyte,Neutrophil,NK cell,Pancreatic A cell,Pancreatic D cell,Pancreatic ductal cell,Plasmablast,Plasmacytoid dendritic cell,T cell CD4,T cell CD8,T cell regulatory,Type B pancreatic cell
IL32,3.51366095430376,0.206606942889138,0.466905901116427,1.14693146111548,0.954090700607728,0.886338944515988,1.17020789187332,0.670920891973524,0.4600835283056,0.238249366732339,1.02609830361027,0.632419829530253,0.355725190839695,3.41713238866733,1.1117244330338,0.543859649122807,1.93407202216066,2.27723630062811,1.75365497076023,0.361910549019084
IL33,0.0521999971249175,0.100223964165733,0.0350877192982456,0.125289670070699,0.0638401559454191,0.0198369918579824,0.0861102702348908,0.0557804768331084,0.0367349616250847,0.039497138568346,0.0260983036102653,0.0398272369376601,0,0.036881946196809,0.087334189131365,0.0200501253132832,0.0814404432132964,0.0467836257309941,0.00365497076023392,0.00540204863847006
IL34,0.0365828686614415,0.0257558790593505,0,0.0529948939512962,0.0745155372090357,0.0361755588461071,0.0523779524982205,0.0672578883105199,0.0379813263945072,0.0243456234168308,0.017833840800348,0.0804953560371517,0.0534351145038168,0.0787857742938949,0.0480387961774355,0.0676691729323308,0.00775623268698061,0.0371814309436142,0.0592105263157895,0.0981450072784092
IL36G,0,0.00447928331466965,0,0,0,0,0,0,0,0,0,0.0038795245193594,0.00305343511450382,0,0,0.0081453634085213,0,0,0.0175438596491228,0
IL3RA,0.0281643077679936,0.0576707726763718,0.0729665071770335,0.376688923802042,0.031051484921454,0.0356176565587077,0.0774051559802662,0.00913823019086177,0.0201167646994512,0.021671826625387,0.0467594606350587,0.0819477888621336,0.0656488549618321,0.0432219463629951,0.0632149479389531,0.246240601503759,0.0498614958448753,0.0440401415060284,0.00365497076023392,0.106391645187569
IL4R,0.215296716496105,0.344904815229563,0.232057416267943,0.306912804399057,0.18214080954019,0.336486390120515,0.129791289976846,0.215243236295868,0.299717927973236,0.268552397035369,0.195519791213571,0.0765011657684516,0.0549618320610687,0.472430817377644,0.0542718585080588,0.103383458646617,0.439335180055402,0.277236300628113,0.253654970760234,0.0376273721604188
IL6,0.0369409761543855,0.142777155655095,0.0350877192982456,0.108032207384132,0.107358674463938,0.0496449140704635,0.0458491168072521,0.386183407236039,0.0467058797804649,0.0350408105826063,0.030230535015224,0.0307495317815235,0.0458015267175573,0.0479665598556455,0.0361146769362431,0.0795739348370927,0.0498614958448753,0.0426683993935456,0.114766081871345,0.0349630737589978
IL6R,0.0623726777719389,0.0576707726763718,0.247208931419458,0.0485172820109976,0.047010090585942,0.231760160742975,0.0480253953709082,0.0506522717049033,0.34126342028732,0.159817994183319,0.017833840800348,0.641497534686389,0.653435114503817,0.0587437292076028,0.0336756525459991,0.0914786967418546,0.134072022160665,0.048155367843477,0.184210526315789,0.728949371652933
IL6ST,0.760020700593705,0.142777155655095,0.232057416267943,0.631726237234878,0.501040591675267,0.324611041431586,0.286017001153591,0.655292076344708,0.372007084599742,0.114363448728774,0.183123096998695,0.81106906700302,0.966412213740458,1.05967437143383,0.232049636285837,0.0557644110275689,0.365650969529086,0.330734243014945,0.378654970760234,1.05538936150323
IL7,0.0301187249328748,0.0576707726763718,0.0502392344497608,0.0173605655930872,0.0184153193441119,0.0171271807477569,0.0214437072005367,0.0189062399588715,0.0525222487044366,0.0136504362510554,0.0219660722053067,0.109180904330543,0.0885496183206107,0.0224736103014397,0.022564541434888,0.103383458646617,0.00775623268698061,0.0220922677063028,0.0869883040935673,0.0631285140025908
IL7R,0,0.0470324748040314,0,0.00840534171249018,0.0128597637885564,0.0253363144052048,0.000924509314635884,0.00254482359745518,0.00266765792753592,0.0109766394596116,0.141800782949108,0,0,0,0,0,0.870914127423823,1.00974658869396,0.934210526315789,0
INHA,0.074111319998275,0.0895856662933931,0.0502392344497608,0.0440396700706991,0.0510950579062034,0.0291619300902292,0.133055707822331,0.0286742497268813,0.0184549450068878,0.0172154986396472,0.0260983036102653,0.114627527424225,0.122137404580153,0.0816358661117217,0.107117386963343,0.0319548872180451,0.028808864265928,0.0426683993935456,0.0453216374269006,0.129609102685666
INHBA,0.00281151119125848,0.0257558790593505,0,0.0112971327572663,0.0444501777319115,0.011069955913135,0.0352786209266365,0.0284300494826811,0.0109767563903527,0.0100853738624636,0.0137016093953893,0.0866681955433246,0.033587786259542,0.026162941983991,0.0166024818142918,0,0,0.00700310446899141,0,0.0770843627719387
INHBB,0.0267986435999866,0.0576707726763718,0.027511961722488,0.296558326787117,0.0202671711959638,0.018800887609955,0.0251744704525187,0.0132896343422659,0.0242713139308596,0.020780561028239,0.0508916920400174,0.0151358789129687,0.0519083969465649,0.0355358386910132,0.0141634574240479,0.0081453634085213,0.0498614958448753,0.0275792361562342,0.0175438596491228,0.0487920511758971
INS,0.796766171140881,0.334266517357223,0.466905901116427,0.514562058130401,0.48780529755762,0.414273909049343,0.484835592790464,0.473851294903926,0.380316183062559,0.370156675110235,0.352544584602001,8.17926078813592,17.036641221374,0.700313523219917,0.518499500784481,0.389097744360902,0.228808864265928,0.463793227925781,0.350877192982456,48.10030182027
INSR,1.74497411627153,0.281075027995521,0.232057416267943,1.05523369992145,0.429254099300539,0.298230233270272,0.867394274587448,0.302666923719555,0.225766951654167,0.105450792757294,0.162461939973902,0.661105377823644,0.670229007633588,0.877202020648187,0.844244758237056,0.341478696741855,0.186703601108033,0.240199263591076,0.0869883040935673,0.592182053713324
IRF4,0,0.281075027995521,0.027511961722488,0.0106441476826394,0.00970072239422085,0.0250175130981195,0.0102514174445908,0.00767302872566031,0.00516038746638096,0.0136504362510554,0.0384949978251414,0.0176776363566869,0.016793893129771,0.00714294148543269,0.0545428612180859,0.281954887218045,0.102493074792244,0.0865641469929969,0.100877192982456,0.0113650022035551
ITGA1,0.32400965388799,0.174692049272116,0.103269537480064,0.860737431264729,0.458012269235179,0.137235573192166,0.358611436098407,0.384718205770837,0.121903220868957,0.101885730368702,0.315354501957373,0.379333409777166,0.161832061068702,0.279214534462408,0.391941235201826,0.139097744360902,0.313019390581717,0.790267850696701,0.336988304093567,0.221463961858465
ITGA2,0.0437146704277005,0.0151175811870101,0.0123604465709729,0.0320060879811469,0.0348096548560945,0.0250175130981195,0.0374548994902927,0.022325043377675,0.0271794983928454,0.021671826625387,0.0137016093953893,0.0630661621373696,0.0122137404580153,0.101087950501029,0.0212095278847525,0.0081453634085213,0.102493074792244,0.0262074940437514,0,0.0622404145354505
ITGA3,0.188092686269405,0.110862262038074,0.0350877192982456,0.10635310290652,0.0989164086687307,0.0576149467475975,0.133677501697661,0.072386093438725,0.0305031377779722,0.0270194202082747,0.0219660722053067,0.18942781791079,0.198473282442748,0.404352676667864,0.104678362573099,0.043859649122807,0.113019390581717,0.109883762905205,0.0453216374269006,0.149654776372548
ITGA5,0.0700082578757294,0.174692049272116,0.26993620414673,0.555047132757266,0.156432748538012,0.364222103836942,0.0837785432024021,0.172752393805025,0.541097238318064,0.212402664415048,0.162461939973902,0.0732331919122425,0.0534351145038168,0.390808508553993,0.0540008557980317,0.0914786967418546,0.186703601108033,0.214136163453902,0.267543859649123,0.0466352381842706
ITGA6,0.430197629973693,0,0.0729665071770335,0.414188923802042,0.139929480564155,0.0861476637317371,0.305758956695329,0.0792237002763319,0.0633240767060984,0.0448447321512337,0.0963462374945628,0.0804953560371517,0.149618320610687,0.282272358920018,0.344515760947083,0.151002506265664,0.165650969529086,0.16475344740452,0.0592105263157895,0.0873609423202767
ITGA9,0.0208139997348535,0.0470324748040314,0.0502392344497608,0.186110565593087,0.0562148836142644,0.133489657833913,0.0711872172269629,0.0496754707281023,0.0300876828548313,0.0305844825968665,0.0219660722053067,0.0416427779688874,0.0534351145038168,0.0477920644382275,0.0214805305947796,0.0200501253132832,0.0393351800554017,0.0166052992563714,0.0175438596491228,0.0538669052738418
ITGAE,0.073613611279268,0.100223964165733,0.0502392344497608,0.0281814611154753,0.0278924435271184,0.0366537608067351,0.0543987825930441,0.0211040421566737,0.0209476745457328,0.0261281546111267,0.117007394519356,0.0438214272063601,0.0427480916030534,0.0485980670805867,0.0437027528170019,0.0676691729323308,0.134072022160665,0.466536712150747,0.100877192982456,0.0267164358498377
ITGAL,0,0.153415453527436,0.0881180223285487,0.0137225058915947,0.018687650498796,0.0998561199364075,0.0202001194498761,0.00571942677205835,0.0870050073251263,0.0546486537198612,0.596346237494563,0,0,0.00484126383663381,0.030694622735701,0.0200501253132832,0.481440443213296,1.00288787813154,0.517543859649123,0.00464082052377836
ITGAM,0.046719131597316,0.0789473684210526,0.26993620414673,0.0291142969363708,0.0214654282765738,0.233513567931944,0.039942074991614,0.0240344450870767,0.415214396606389,0.199924946054977,0.121139625924315,0.00642128196307763,0.0229007633587786,0.0431222346958991,0.00765939238339752,0.12719298245614,0.060387811634349,0.038553173056097,0.0730994152046784,0.0192310260553693
ITGAV,0.309163366977122,0.100223964165733,0.201754385964912,0.232659073055774,0.289711615640408,0.348600839789759,0.187773568851399,0.251629072681704,0.191284193033477,0.057322450511305,0.0963462374945628,0.404750984214349,0.540458015267176,0.843881705226947,0.122293538724861,0.115288220551378,0.165650969529086,0.142805573604794,0.0453216374269006,0.757114811896526
