,B cell,Endothelial,Fibroblast,Glomerular endothelium,Macrophage,Malignancy A,Malignancy B,Mast cell,Mesangial cell,Monocyte,Myofibroblast A,Myofibroblast B,Neutrophil,NK cell,Pelvic epithelium,Plasma,Plasmablast,Podocyte,Principal cell,Smooth muscle,T cell,Transitional urothelium,Tubule,Type A intercalated cell
ABRAXAS1,0.04333960931984,0.0283428454953119,0.0304075829383886,0.00056497175141243,0.0140495867768595,0.0563924976340015,0.0854708138048573,0.0132530120481928,0.0221279604100389,0.0218562874251497,0.0182537313432836,0.0171408500175623,0.0118138424821002,0.0332451832262939,0,0.0273100616016427,0.0270905321354527,0,0,0.0144393241167435,0.0354026000201552,0,0.0398653895935801,0.0471428571428571
ABRAXAS2,0.02333490232996,0.0329290664492458,0.0326824644549763,0.0175141242937853,0.0220385674931129,0.0689537985029682,0.0432893054963783,0.0132530120481928,0.0101095793566631,0.00803777061262091,0.0159651741293532,0.0129258868984896,0.0094272076372315,0.0290895353230072,0,0.0273100616016427,0.0267449896337249,0.00543103448275862,0,0.00714285714285714,0.0182706842688703,0,0.0445249805850375,0.0471428571428571
ACAA1,0.0532242880677807,0.0721667346106808,0.0851943127962085,0.0288135593220339,0.0614325068870523,0.314071238062462,0.143417128248828,0.0253012048192771,0.0348533050547897,0.0858820819898664,0.0508905472636816,0.0473480857042501,0.014200477326969,0.0604457876841708,0,0.0663244353182751,0.0671734623358673,0.064051724137931,0,0.0324884792626728,0.0646276327723471,0,0.177582190007766,0.0185714285714286
ACACA,0.0325135325959049,0.0344578067672238,0.0366635071090047,0.00621468926553672,0.0234159779614325,0.109476899251484,0.0807839795483596,0.00120481927710843,0.0171792152704136,0.0181713496084754,0.0273084577114428,0.0166139796276783,0.0165871121718377,0.0362674726105025,0,0.0180698151950719,0.0312370421561852,0.0312931034482759,0,0.0155913978494624,0.0240149148443011,0,0.0654931400465959,0.0471428571428571
ACACB,0.0235702518239586,0.133418263350999,0.0721137440758294,0.0344632768361582,0.0377410468319559,0.264084143508561,0.162164465274819,0.0253012048192771,0.0521739130434783,0.0269230769230769,0.0427313432835821,0.0285563751317176,0.0118138424821002,0.0306006800151114,0,0.0406570841889117,0.0250172771250864,0.0726724137931034,0,0.0436251920122888,0.0275420739695657,0,0.101475537147295,0.0185714285714286
ACAD9,0.0289832901859261,0.0400631879331431,0.0592227488151659,0.00621468926553672,0.0289256198347107,0.13623419082853,0.0645930975713677,0.00120481927710843,0.0228349240014139,0.0264624596959926,0.023228855721393,0.0180189673340358,0.00465393794749403,0.0147336607480166,0,0.0160164271047228,0.0229440221147201,0.0175,0,0.0163594470046083,0.0275420739695657,0,0.0590214858917939,0.104285714285714
ACADM,0.0216874558719699,0.0361903791275989,0.0516398104265403,0.00621468926553672,0.0154269972451791,0.211860104964295,0.12040903280784,0.0253012048192771,0.00904913396960057,0.0218562874251497,0.0146716417910448,0.0118721461187215,0.0094272076372315,0.0207782395164337,0,0.0262833675564682,0.024326192121631,0.020948275862069,0,0.0132872503840246,0.0181699082938627,0,0.0874967641729226,0.0471428571428571
ACADS,0.0141562720640151,0.0183550754178557,0.0317345971563981,0.00056497175141243,0.0140495867768595,0.204030800998021,0.170685982104815,0,0.0115235065394132,0.0103408567480424,0.00969651741293532,0.00748155953635406,0.00465393794749403,0.0120891575368341,0,0.02217659137577,0.0115411195577056,0.0175,0,0.008678955453149,0.016053612818704,0,0.0564328242298732,0.0471428571428571
ACADVL,0.0652271122617086,0.145546269873624,0.248796208530806,0.0344632768361582,0.0752066115702479,1.15249505291233,0.569492969748615,0.109638554216867,0.0790385295157299,0.0619299861814832,0.102731343283582,0.0552511415525114,0.00465393794749403,0.0581790706460144,0,0.105338809034908,0.132480995162405,0.105431034482759,0,0.101996927803379,0.0640229769223017,0.0380952380952381,0.464147035982397,0.361428571428571
ACAP2,0.0454577547658273,0.0625866286180188,0.0597914691943128,0.0231638418079096,0.0396694214876033,0.114467005076142,0.0484022155943758,0.0132530120481928,0.0246023329798515,0.0402809765085214,0.0284029850746269,0.0260976466455918,0.014200477326969,0.0328673970532678,0,0.0365503080082136,0.0405666897028334,0.0312931034482759,0.19,0.00906298003072197,0.0355033759951627,0,0.0515143670722237,0
ACAP3,0.0230995528359614,0.0386363636363636,0.0578957345971564,0.011864406779661,0.0143250688705234,0.116617912759184,0.0978270132083511,0.0493975903614458,0.0207140332272888,0.0172501151543068,0.0307910447761194,0.0155602388479101,0,0.0207782395164337,0,0.0365503080082136,0.0315825846579129,0.014051724137931,0,0.0221198156682028,0.0218986193691424,0.0380952380952381,0.0489257054103029,0
ACAT1,0.019333960931984,0.0647268650631879,0.117611374407583,0.0231638418079096,0.0198347107438017,0.660453411339585,0.428887942053686,0.0614457831325301,0.0306115235065394,0.0218562874251497,0.0259154228855721,0.0206533192834563,0.0022673031026253,0.022289384208538,0,0.0406570841889117,0.0284727021423635,0.0157758620689655,0,0.0367127496159754,0.0310692330948302,0.0380952380952381,0.160238156872897,0.332857142857143
ACBD5,0.0504000941397976,0.0622808805544232,0.0740094786729858,0.0401129943502825,0.0482093663911846,0.255738621698357,0.154921175969323,0.0132530120481928,0.031671968893602,0.0407415937356057,0.0312885572139303,0.0368106779065683,0.0094272076372315,0.0528900642236494,0,0.062217659137577,0.0440221147201106,0.020948275862069,0,0.0248079877112135,0.053239947596493,0,0.109500388299249,0.104285714285714
ACBD6,0.0240409508119558,0.0531084386465552,0.0658578199052133,0.00056497175141243,0.0286501377410468,0.191383463821733,0.0714103110353643,0.0975903614457831,0.023541887592789,0.0329111008751727,0.0295970149253731,0.0294344924481911,0,0.0340007555723461,0,0.0283367556468173,0.0215618521078093,0.0347413793103448,0,0.0152073732718894,0.0292552655446941,0,0.0566916903960652,0.104285714285714
ACD,0.0774652859496352,0.0661536893599674,0.0645308056872038,0.0514124293785311,0.0289256198347107,0.127372451174396,0.0812100553898594,0.0734939759036145,0.0302580417108519,0.0462690004606172,0.0457164179104478,0.0366350544432736,0.0261336515513126,0.0744238760861353,0,0.0498973305954825,0.0429854872149274,0.0519827586206897,0.19,0.0382488479262673,0.073092814672982,0,0.0792130468547761,0.0185714285714286
ACE,0.0198046599199812,0.211995515695067,0.093914691943128,0,0.0129476584022039,0.0441753419943216,0.0458457605453771,0.00120481927710843,0.00975609756097561,0.0117227084292953,0.0134776119402985,0.0131015103617843,0.00465393794749403,0.0249338874197204,0,0.0170431211498973,0.017069799585349,0.0243965517241379,0,0.00714285714285714,0.0154489569686587,0,0.0300284752782811,0.0185714285714286
ACE2,0.00733113673805601,0.0102017937219731,0.00690047393364929,0.0344632768361582,0.0024793388429752,0.0902908027187473,0.0275244993608862,0,0.00586779780841287,0.0084983878397052,0.00671144278606965,0.00414471373375483,0,0.00566679259539101,0,0,0.00566689702833448,0.00887931034482758,0,0.00368663594470046,0.00486747959286506,0,0.0238156872896712,0.0185714285714286
ACER2,0.0205107084019769,0.039859355890746,0.0214976303317536,0.00056497175141243,0.0110192837465565,0.0513163555020218,0.0748189177673626,0.00120481927710843,0.0178861788617886,0.0084983878397052,0.0103930348258706,0.0101159114857745,0.0094272076372315,0.022667170381564,0,0.00677618069815195,0.0208707671043538,0.0157758620689655,0,0.0109831029185868,0.0125264536934395,0,0.0232979549572871,0
ACER3,0.00709578724405742,0.0182531593966572,0.0175165876777251,0,0.0190082644628099,0.0578551148584703,0.0343417128248828,0.00120481927710843,0.00268646164722517,0.0209350529709811,0.0107910447761194,0.00607657182999649,0,0.00755572346052134,0,0.0139630390143737,0.0132688320663442,0.00543103448275862,0,0.0021505376344086,0.0111155900433337,0,0.0300284752782811,0.0185714285714286
ACHE,0.0558131325017651,0.0432225845902976,0.0571374407582938,0.00621468926553672,0.0267217630853994,0.123672889959563,0.2009373668513,0.00120481927710843,0.0295510781194768,0.0195532012897282,0.0540746268656716,0.0354056902002107,0.0213603818615752,0.0438231960710238,0,0.0365503080082136,0.0502418797512094,0.0433620689655172,0,0.0367127496159754,0.0418522624206389,0,0.0698938648718612,0
ACIN1,0.164544598729113,0.253577252344068,0.263962085308057,0.0909604519774011,0.135812672176309,0.509373655682698,0.437409458883681,0.0614457831325301,0.158218451749735,0.164187010594196,0.190990049751244,0.125851773796979,0.0118138424821002,0.120136003022289,0,0.139219712525667,0.158051140290256,0.150258620689655,0,0.133486943164363,0.163287312304747,0,0.390111312451463,0.132857142857143
ACKR3,0.0515768416097905,0.279362005707297,0.101687203791469,0.0175141242937853,0.0297520661157025,0.172111330981674,0.355602897315722,0.00120481927710843,0.0458112407211029,0.0342929525564256,0.0323830845771144,0.0275026343519494,0.0261336515513126,0.0476010578012845,0,0.035523613963039,0.0322736696613684,0.0192241379310345,0,0.0321044546850998,0.0361080318452081,0.133333333333333,0.0546207610665286,0.0185714285714286
ACKR4,0.015333019534008,0.0156033428454953,0.00329857819905213,0.00056497175141243,0.00523415977961432,0.0261077174567668,0.0207072858968896,0,0.00303994344291269,0.00389221556886227,0.00631343283582089,0.00519845451352301,0.0094272076372315,0.0204004533434076,0,0.0129363449691992,0.00877677954388389,0.000258620689655171,0.19,0.00176651305683564,0.0096039504182203,0,0.0266632151177841,0
ACLY,0.047340550717816,0.108652670199755,0.161971563981043,0.00056497175141243,0.0355371900826446,1.04116407123806,0.641925862803579,0.0373493975903614,0.0496995404736656,0.0375172731460157,0.05218407960199,0.0324200913242009,0.00465393794749403,0.0445787684170759,0,0.0396303901437372,0.0457498272287491,0.0330172413793103,0.19,0.0359447004608295,0.0465887332459941,0,0.113124514625938,0.0471428571428571
ACO2,0.0558131325017651,0.0969323277619242,0.143582938388626,0.0231638418079096,0.0432506887052342,0.565813473285727,0.429740093736685,0.00120481927710843,0.047932131495228,0.0536388760939659,0.0562636815920398,0.0359325605900948,0.0165871121718377,0.044956554590102,0,0.062217659137577,0.0606081548030408,0.0916379310344828,0.39,0.062826420890937,0.0441701098458128,0,0.240745534558633,0.39
ACOT11,0.00780183572605319,0.0100998777007746,0.00348815165876777,0.00621468926553672,0.0349862258953168,0.0832358255183688,0.0432893054963783,0.00120481927710843,0.00268646164722517,0.0227775218793183,0.00740796019900498,0.00765718299964875,0,0,0,0.00677618069815195,0.00532135452660677,0.0278448275862069,0,0.0117511520737327,0.00567368739292553,0,0.0830960393476573,0.0757142857142857
ACOT12,0.00427159331607437,0.00418874847125968,0.000644549763033176,0.0344632768361582,0.00220385674931129,0.0438311967650348,0.0215594375798892,0,0,0.000207277752187931,0.00213432835820896,0.00361784334387074,0,0.000755572346052133,0,0.00677618069815195,0.00635798203178991,0.00198275862068965,0,0.000614439324116743,0.00466592764284994,0,0.00647165415480197,0
ACOT13,0.0266297952459402,0.0286485935589075,0.0321137440758294,0.011864406779661,0.0190082644628099,0.079278155381571,0.0556455048998722,0.0614457831325301,0.0193001060445387,0.0273836941501612,0.0171592039800995,0.015033368458026,0.0118138424821002,0.0275783906309029,0,0.0324435318275154,0.0322736696613684,0.014051724137931,0,0.0159754224270353,0.0234102589942558,0,0.0629044783846751,0.0185714285714286
ACOT7,0.0459284537538244,0.118130860171219,0.106236966824645,0.0175141242937853,0.0338842975206612,0.240166050073131,0.171538133787814,0.0855421686746988,0.0518204312477907,0.0508751727314602,0.0603432835820896,0.0420793818054092,0.0094272076372315,0.0778239516433698,0,0.0498973305954825,0.0557705597788528,0.0933620689655172,0,0.0601382488479263,0.0543484833215761,0,0.109241522133057,0.0471428571428571
ACOT8,0.0348670275358908,0.0247757847533632,0.0463317535545024,0.00056497175141243,0.0121212121212121,0.134599500989418,0.0714103110353643,0.0132530120481928,0.00657476139978791,0.00297098111469369,0.0215373134328358,0.0120477695820162,0,0.0181337363052512,0,0.0119096509240246,0.014651002073255,0.0261206896551724,0,0.019815668202765,0.018573012193893,0,0.0437483820864613,0
ACOT9,0.0160390680160038,0.0323175703220546,0.0315450236966825,0.0344632768361582,0.018732782369146,0.0985502882216295,0.0641670217298679,0.0132530120481928,0.0182396606574761,0.0278443113772455,0.0167611940298507,0.0162627327010889,0.0094272076372315,0.0124669437098602,0,0.00780287474332649,0.00566689702833448,0.0106034482758621,0,0.0140552995391705,0.0146427491685982,0,0.0486668392441108,0.0185714285714286
ACOX1,0.00403624382207578,0.0131573583367305,0.0205497630331754,0.00056497175141243,0.00771349862258953,0.103368321431644,0.0368981678738816,0.00120481927710843,0.00586779780841287,0.00757715338553662,0.0109900497512438,0.00414471373375483,0,0.00528900642236494,0,0.0119096509240246,0.014651002073255,0.0123275862068965,0,0.008678955453149,0.00889851859316739,0,0.0300284752782811,0.0185714285714286
ACOX2,0.0318074841139092,0.0362922951487974,0.0404549763033175,0,0.0148760330578512,0.14492385786802,0.0637409458883681,0.0253012048192771,0.023541887592789,0.0209350529709811,0.022134328358209,0.0264488935721812,0.0285202863961814,0.0358896864374764,0,0.0170431211498973,0.0191430545957153,0.0278448275862069,0,0.0240399385560676,0.0246195706943465,0.0380952380952381,0.0654931400465959,0.0185714285714286
ACOX3,0.0115674276300306,0.0204953118630249,0.0141042654028436,0.00056497175141243,0.00771349862258953,0.0421965069259227,0.0637409458883681,0.0373493975903614,0.00374690703428773,0.00343159834177798,0.014771144278607,0.00519845451352301,0,0.00906686815262561,0,0.0201232032854209,0.012232204561161,0.014051724137931,0,0.0140552995391705,0.0143404212435755,0,0.0383121925964277,0.0185714285714286
ACP3,0.0122734761120264,0.0125458622095393,0.00784834123222749,0.00056497175141243,0.0162534435261708,0.020773466402822,0.0194290583723903,0.00120481927710843,0.00869565217391304,0.0241593735605712,0.00511940298507463,0.010994028802248,0.0118138424821002,0.0188893086513034,0,0.0129363449691992,0.00843123704215618,0.00887931034482758,0,0.000998463901689709,0.00758843091806913,0,0.0696349987056692,0.0185714285714286
ACP5,0.0584019769357496,0.022431716265797,0.0381800947867299,0.0457627118644068,0.0432506887052342,0.034367202959649,0.0373242437153813,0.0975903614457831,0.0263697419582892,0.0439659143251958,0.0197462686567164,0.0257463997190025,0,0.0268228182848508,0,0.0252566735112936,0.0353835521769178,0.00198275862068965,0,0.00906298003072197,0.0291544895696866,0.0380952380952381,0.0375355940978514,0.0185714285714286
ACSBG1,0.0336902800658979,0.00969221361598043,0.00709004739336493,0.00056497175141243,0.0143250688705234,0.0609524219220511,0.0547933532168726,0.00120481927710843,0.00763520678685048,0.0177107323813911,0.0103930348258706,0.00502283105022831,0.00465393794749403,0.0132225160559124,0,0.0160164271047228,0.0105044920525225,0.0123275862068965,0,0,0.0156505089186738,0,0.0240745534558633,0.0471428571428571
ACSF3,0.0687573546716874,0.074510803098247,0.0639620853080569,0.0514124293785311,0.0523415977961433,0.263998107201239,0.0986791648913506,0.00120481927710843,0.0380346412159774,0.0545601105481345,0.0468109452736318,0.0422550052687039,0.00465393794749403,0.0476010578012845,0,0.0765913757700205,0.0678645473393227,0.0537068965517241,0,0.0370967741935484,0.063720648997279,0.0380952380952381,0.09215635516438,0.104285714285714
ACSL1,0.042162861849847,0.0427130044843049,0.127090047393365,0,0.218732782369146,2.13675040867246,0.525607158074137,0.0132530120481928,0.00692824319547543,0.201497005988024,0.0444228855721393,0.0766772040744644,0.05,0.0426898375519456,0,0.0416837782340862,0.0402211472011057,0.020948275862069,0,0.0132872503840246,0.0273405220195505,0,0.168004141858659,0.161428571428571
ACSL3,0.0275711932219346,0.045974317162658,0.0611184834123223,0.0288135593220339,0.0360881542699725,0.132362556999054,0.0995313165743502,0.0132530120481928,0.0214209968186638,0.030147397512667,0.035865671641791,0.0217070600632244,0.0022673031026253,0.0298451076690593,0,0.0375770020533881,0.0198341395991707,0.0364655172413793,0,0.0251920122887865,0.0210924115690819,0.0380952380952381,0.0730002588661662,0.0471428571428571
ACSL4,0.0275711932219346,0.0549429270281288,0.0753364928909953,0.00056497175141243,0.0369146005509642,0.194394734577992,0.0927141031103536,0.0373493975903614,0.0263697419582892,0.049032703823123,0.0362636815920398,0.0255707762557078,0.00465393794749403,0.0479788439743105,0.2,0.0314168377823409,0.0319281271596406,0.0330172413793103,0,0.0255760368663594,0.023813362894286,0,0.595392182241781,0
ACSL5,0.0115674276300306,0.0284447615165104,0.00424644549763033,0.00621468926553672,0.00413223140495868,0.0440032693796782,0.00920323817639539,0,0.00268646164722517,0.00711653615845232,0.0044228855721393,0.00467158412363892,0.0022673031026253,0.0143558745749906,0,0.00882956878850103,0.00739460953697305,0.0175,0,0.00176651305683564,0.0135342134435151,0,0.0292518767797049,0.0471428571428571
ACSM2A,0.00427159331607437,0.0346616388096209,0.0510710900473934,0,0.000550964187327823,0.332483007829304,0.0253941201533873,0,0.0016260162601626,0.0089590050667895,0.00332835820895522,0.00203723217421847,0,0.00982244049867775,0,0,0.000829302004146508,0.0071551724137931,0,0,0.00234808021767611,0,0.00698938648718612,0
ACSM3,0.0339256295598964,0.0269160211985324,0.0379905213270142,0.0288135593220339,0.0184573002754821,0.227690785511486,0.107626757562846,0.0373493975903614,0.00940261576528809,0.0283049286043298,0.020044776119403,0.0174920969441517,0.0022673031026253,0.0260672459387986,0,0.0242299794661191,0.0353835521769178,0.0295689655172414,0,0.0140552995391705,0.0254257784944069,0,0.0950038829924929,0.0757142857142857
ACSS1,0.0569898799717581,0.0595291479820628,0.0768530805687204,0.011864406779661,0.0338842975206612,2.00081304310419,0.684533446953558,0.0373493975903614,0.0256627783669141,0.0310686319668356,0.0434278606965174,0.0243414120126449,0,0.0411786928598413,0,0.0940451745379877,0.069937802349689,0.0468103448275862,0,0.0236559139784946,0.0425576942456918,0,0.138493398912762,0.132857142857143
ACSS2,0.0271004942339374,0.0428149205055035,0.0321137440758294,0.00621468926553672,0.0176308539944904,0.164970317473974,0.111461440136344,0.00120481927710843,0.0196535878402262,0.0278443113772455,0.0284029850746269,0.013277133825079,0.0118138424821002,0.0298451076690593,0,0.0314168377823409,0.0250172771250864,0.0157758620689655,0,0.0167434715821813,0.0298599213947395,0,0.0621278798860989,0.0471428571428571
ACSS3,0.0228642033419628,0.0215144720750102,0.053345971563981,0.011864406779661,0.0118457300275482,0.311748257764777,0.0394546229228803,0,0.0267232237539767,0.0117227084292953,0.059547263681592,0.0246926589392343,0,0.0177559501322252,0,0.0252566735112936,0.0253628196268141,0.0157758620689655,0,0.0201996927803379,0.0197823238939837,0,0.0673052032099405,0.0185714285714286
ACTA2,0.155601317957166,0.358754586220954,1.48216113744076,0.0344632768361582,0.23030303030303,0.3007356104276,0.231188751597784,0.181927710843374,1.03768115942029,0.198272685398434,1.29387562189055,0.448120828942747,0.0237470167064439,0.176803928976199,0,0.257289527720739,0.249619903248099,0.0588793103448276,0,4.03709677419355,0.213977627733548,0,0.160755889205281,0
ACTG2,0.0186279124499882,0.0242662046473706,0.041781990521327,0.00056497175141243,0.0181818181818182,0.0339370214230405,0.0377503195568811,0.0132530120481928,0.0659597030752916,0.0167894979272225,0.015865671641791,0.0159114857744995,0.00704057279236277,0.017000377786173,0,0.00985626283367557,0.0115411195577056,0.0175,0,0.128110599078341,0.0168598206187645,0,0.0222624902925188,0
ACTL6A,0.0150976700400094,0.0185589074602528,0.0245308056872038,0.0175141242937853,0.00330578512396694,0.0474447216725458,0.0356199403493822,0.0373493975903614,0.00374690703428773,0.00619530170428374,0.00740796019900498,0.00572532490340709,0.0189737470167064,0.0132225160559124,0,0.0170431211498973,0.0101589495507947,0.0123275862068965,0,0.00752688172043011,0.0153481809936511,0,0.0372767279316593,0.0185714285714286
ACTN1,0.0101553306660391,0.0782816958825927,0.148322274881517,0.00621468926553672,0.0148760330578512,0.407334595199174,0.25930975713677,0.0132530120481928,0.0931778013432308,0.0296867802855827,0.117059701492537,0.0354056902002107,0.0094272076372315,0.0188893086513034,0,0.0190965092402464,0.0239806496199032,0.00198275862068965,0,0.15,0.0187745641439081,0,0.0913797566658038,0
ACTN4,0.0442810072958343,0.250825519771708,0.332208530805687,0.153107344632768,0.0597796143250689,0.460763142045943,0.367959096719216,0.0855421686746988,0.242700600919053,0.0430446798710272,0.256661691542289,0.0981032665964173,0.0118138424821002,0.114846996599924,0,0.0858316221765914,0.0727021423635107,0.553706896551724,0.19,0.415745007680492,0.0647284087473546,0,0.325912503235827,0.104285714285714
ACTR10,0.0612261708637326,0.0812372604973502,0.110597156398104,0.0401129943502825,0.040495867768595,0.281119332358255,0.246527481891777,0.0253012048192771,0.0518204312477907,0.0375172731460157,0.0536766169154229,0.03874253600281,0.014200477326969,0.056290139780884,0,0.0570841889117043,0.0481686247408431,0.0692241379310345,0,0.0497695852534562,0.0636198730222715,0,0.105617395806368,0.132857142857143
ACTR1A,0.0492233466698047,0.105493273542601,0.10339336492891,0,0.053168044077135,0.192846081046201,0.0991052407328504,0.0614457831325301,0.056769176387416,0.0550207277752188,0.0628308457711443,0.0313663505444327,0.00465393794749403,0.0555345674348319,0,0.0519507186858316,0.0478230822391154,0.0416379310344828,0,0.0651305683563748,0.055053915146629,0,0.132798343256536,0.0185714285714286
ACTR1B,0.0715815485996705,0.176528740317978,0.152113744075829,0.0627118644067797,0.0493112947658402,0.358810117869741,0.318108223263741,0.0614457831325301,0.0670201484623542,0.0610087517273146,0.0692985074626866,0.0454162276080084,0.0309069212410501,0.0865130336229694,0,0.0560574948665298,0.0609536973047685,0.10198275862069,0,0.0574500768049155,0.0788370452484128,0,0.200103546466477,0.0757142857142857
ACTR2,0.124299835255354,0.201803913575214,0.303772511848341,0.0740112994350282,0.129476584022039,0.517719177492902,0.29978696207925,0.0855421686746988,0.0984800282785437,0.175241824044219,0.0895970149253731,0.090200210748156,0.00465393794749403,0.145825462788062,0,0.0899383983572895,0.101036627505183,0.0916379310344828,0,0.0808755760368663,0.124790889851859,0,0.245663991716283,0.104285714285714
ACTR3,0.0442810072958343,0.0571850794944965,0.104151658767773,0.011864406779661,0.0424242424242424,0.246188591585649,0.134469535577333,0.00120481927710843,0.0224814422057264,0.0706817134960847,0.0291990049751244,0.0215314365999297,0.0118138424821002,0.0396675481677371,0,0.0242299794661191,0.024326192121631,0.0743965517241379,0.19,0.041321044546851,0.0397359669454802,0,0.10587626197256,0.0757142857142857
ACTR3B,0.0308660861379148,0.0222278842233999,0.022824644549763,0.0231638418079096,0.015702479338843,0.0459821044480771,0.0586280357903707,0.0493975903614458,0.0129374337221633,0.0186319668355597,0.0155671641791045,0.013277133825079,0,0.0275783906309029,0,0.0170431211498973,0.0129232895646164,0.014051724137931,0,0.0121351766513057,0.0261312103194598,0,0.0256277504530158,0.0185714285714286
ACVR1,0.0292186396799247,0.0678862617203424,0.0922085308056872,0.0175141242937853,0.0327823691460055,0.309941495311021,0.203067746058798,0.0734939759036145,0.0390950866030399,0.0365960386918471,0.0524825870646766,0.0292588689848964,0.0380668257756563,0.0324896108802418,0,0.0468172484599589,0.0481686247408431,0.0347413793103448,0,0.0478494623655914,0.0378212234203366,0,0.11700750711882,0
ACVR1B,0.026159096257943,0.0409804321239299,0.0518293838862559,0.00621468926553672,0.018732782369146,0.265718833347673,0.155347251810822,0.0493975903614458,0.0309650053022269,0.0306080147397513,0.0562636815920398,0.0315419740077274,0.014200477326969,0.0302228938420854,0,0.0334702258726899,0.0281271596406358,0.0123275862068965,0,0.0232718894009217,0.0292552655446941,0.0380952380952381,0.169557338855812,0.104285714285714
ACVR1C,0.0167451164979995,0.00918263350998777,0.00879620853080569,0.011864406779661,0.00633608815426997,0.0336789125010755,0.0445675330208777,0.0132530120481928,0.00445387062566278,0.00527406725011515,0.00880099502487562,0.0111696522655427,0.0094272076372315,0.0154892330940688,0,0.0170431211498973,0.0350380096751901,0.00198275862068965,0.19,0.0117511520737327,0.0168598206187645,0,0.0240745534558633,0.0185714285714286
ACVR2A,0.0132148740880207,0.0275275173257236,0.0378009478672986,0.011864406779661,0.0118457300275482,0.0609524219220511,0.0449936088623775,0.0132530120481928,0.0175326970661011,0.00389221556886227,0.0267114427860697,0.0166139796276783,0,0.011333585190782,0,0.0149897330595483,0.0105044920525225,0.020948275862069,0,0.0113671274961598,0.0257281064194296,0,0.0473725084131504,0
ACVR2B,0.0202753589079783,0.0390440277211578,0.0351469194312796,0.0175141242937853,0.0220385674931129,0.0843542975135507,0.05990626331487,0.0373493975903614,0.0122304701307883,0.0167894979272225,0.0242238805970149,0.019072708113804,0.0118138424821002,0.022289384208538,0,0.0293634496919918,0.0160331720801659,0.0261206896551724,0,0.0178955453149002,0.0236118109442709,0,0.0548796272327207,0.0471428571428571
ACVRL1,0.0256883972699459,0.232480635955972,0.157990521327014,0.0966101694915254,0.0303030303030303,0.103282285124322,0.0969748615253515,0.0132530120481928,0.0822198656769176,0.0402809765085214,0.10352736318408,0.0459430979978925,0.0189737470167064,0.0442009822440499,0,0.205954825462012,0.0972356599861783,0.0192241379310345,0,0.0290322580645161,0.0261312103194598,0,0.07222366036759,0.0471428571428571
ACY1,0.0579312779477524,0.0573889115368936,0.0660473933649289,0.0231638418079096,0.0382920110192837,0.368274111675127,0.18091180230081,0.0373493975903614,0.0214209968186638,0.0329111008751727,0.0409402985074627,0.0296101159114858,0.0118138424821002,0.0479788439743105,0,0.0416837782340862,0.0391845196959226,0.0743965517241379,0,0.0336405529953917,0.0493096845711982,0.0380952380952381,0.101993269479679,0.0185714285714286
ADA,0.0325135325959049,0.0401651039543416,0.0262369668246446,0.0288135593220339,0.0146005509641873,0.12048954658866,0.0449936088623775,0.0132530120481928,0.0122304701307883,0.0186319668355597,0.0135771144278607,0.0192483315770987,0,0.0215338118624858,0,0.0211498973305955,0.0184519695922598,0.000258620689655171,0,0.0109831029185868,0.0232087070442407,0,0.0271809474501683,0.0185714285714286
ADA2,0.0607554718757355,0.0385344476151651,0.0523981042654028,0.011864406779661,0.128374655647383,0.0391852361696636,0.027950575202386,0,0.0306115235065394,0.20426070935053,0.0261144278606965,0.0580611169652265,0.0189737470167064,0.0668681526256139,0,0.158726899383984,0.134899792674499,0.00543103448275862,0,0.00944700460829493,0.0585810742718936,0.0380952380952381,0.110276986797826,0.0757142857142857
ADAM10,0.0336902800658979,0.128933958418263,0.102445497630332,0.0457627118644068,0.0462809917355372,0.445104534113396,0.193268001704303,0.0253012048192771,0.0337928596677271,0.0352141870105942,0.0414378109452736,0.0246926589392343,0,0.050623347185493,0,0.0396303901437372,0.0336558396682792,0.0485344827586207,0,0.0144393241167435,0.0509221001713192,0,0.185865907325913,0.104285714285714
ADAM12,0.0160390680160038,0.0285466775377089,0.0256682464454976,0.0175141242937853,0.00743801652892562,0.071792996644584,0.0351938645078824,0.0373493975903614,0.0101095793566631,0.00389221556886227,0.0464129353233831,0.0127502634351949,0.0118138424821002,0.00755572346052134,0,0.0119096509240246,0.0105044920525225,0.0123275862068965,0,0.0136712749615975,0.00748765494306157,0.133333333333333,0.0209681594615584,0.0185714285714286
ADAM15,0.026159096257943,0.199561761108846,0.0569478672985782,0.119209039548023,0.025068870523416,0.111885915856491,0.113591819343843,0.0253012048192771,0.0482856132909155,0.0356748042376785,0.0242238805970149,0.0159114857744995,0.0452267303102625,0.03362296939932,0,0.0201232032854209,0.0277816171389081,0.014051724137931,0,0.0244239631336406,0.024720346669354,0,0.0502200362412633,0.0185714285714286
ADAM17,0.0207460578959755,0.0359865470852018,0.0472796208530806,0.00056497175141243,0.0179063360881543,0.0682655080443947,0.0364720920323818,0.0253012048192771,0.0189466242488512,0.0103408567480424,0.0151691542288557,0.00958904109589041,0,0.00906686815262561,0,0.00985626283367557,0.00946786454733932,0.0278448275862069,0,0.0113671274961598,0.0121233497934093,0,0.0256277504530158,0
