,Acinar A,Acinar B,Active stellate,Alpha cells,Beta cells,Delta cells,Ductal,Epsilon cells,Gamma cells,Macrophage,Quiescent stellate
AAMP,0.078033067087401,0.0855288192501399,0.0488471177944862,0.0916194331983806,0.0584883720930233,0.134766355140187,0.0743413173652695,0,0.0378378378378378,0.0588063660477454,0.0549314560948499
AANAT,0.00525917891069257,0.0055064353665361,0,0.0045748987854251,0.00422480620155039,0.0132710280373832,0.00534295046271094,0,0.0108108108108108,0.00310344827586207,0.00565394590589107
AAR2,0.00381290471025211,0.0105428091773923,0.0012280701754386,0.0146963562753036,0.0236046511627907,0.00392523364485981,0.00615949918345128,0,0,0.0176923076923077,0.0078769914783253
AARD,0,0.00270844991606044,0.0049874686716792,0.00862348178137652,0,0,0,0,0,0.00840848806366048,0.00343090033345684
AARS1,0.0788219439240049,0.0779742585338556,0.0551127819548872,0.0936437246963563,0.108875968992248,0.0880373831775701,0.0367800762112139,0.485,0.0378378378378378,0.0468700265251989,0.046039273805113
AARS2,0.00519343917430891,0.0105428091773923,0.016265664160401,0.0126720647773279,0.0226356589147287,0.0413084112149533,0.0182716385410996,0,0,0.00708222811671087,0.00935902185994813
AARSD1,0.0419748216809651,0.0522327923894796,0.047593984962406,0.0389878542510121,0.0613953488372093,0.0226168224299065,0.0540636908002178,0,0.0108108108108108,0.0309549071618037,0.0438162282326788
AASDH,0.000591657627452915,0,0,0.047085020242915,0.00810077519379845,0,0.00289330430048993,0,0.0378378378378378,0,9.63319748054827e-05
AASDHPPT,0.0131150774085396,0.0225741466144376,0.0137593984962406,0.0410121457489879,0.0119767441860465,0.0132710280373832,0.020040827436037,0,0.145945945945946,0.0229973474801061,0.0112115598369767
AASS,0.0036814252374848,0.00802462227196418,0.022531328320802,0,0.0245736434108527,0.0226168224299065,0.00411812738160044,0,0.0108108108108108,0,0.00676546869210819
AATF,0.0257371067942018,0.0354448796866256,0.0175187969924812,0.0430364372469636,0.0197286821705426,0.06,0.0241235710397387,0,0,0.0481962864721485,0.0215857725083364
AATK,0.0351050192288729,0.0429994404029099,0.0237844611528822,0.0227935222672065,0.0507364341085271,0.0506542056074766,0.0267093086554164,0,0,0.0163660477453581,0.0201037421267136
ABAT,0.0555829471123821,0.0340458869613878,0.0137593984962406,0.0369635627530364,0.0332945736434109,0.106728971962617,0.0118753402286336,0,0.0378378378378378,0.00973474801061008,0.017139681363468
ABCA1,0.0094336521710548,0.0183771684387241,0.0513533834586466,0.0349392712550607,0.0177906976744186,0.0786915887850467,0.0143249863908547,0,0,0.0627851458885942,0.0286254168210448
ABCA10,0.00430595273312954,0.00690542809177392,0.0438345864661654,0.0167206477732793,0.0294186046511628,0.0413084112149533,0.0033015786608601,0,0,0.00575596816976127,0.0201037421267136
ABCA12,0.00535778851526805,0.00830442081701175,0.0012280701754386,0,0.00616279069767442,0,0.00752041371801851,0,0.0108108108108108,0.000450928381962864,0.0075064838829196
ABCA13,0.00575222693357,0.0102630106323447,0.0187719298245614,0.0207692307692308,0.0110077519379845,0,0.0101061513336962,0,0.0108108108108108,0.000450928381962864,0.010841052241571
ABCA2,0.00825033691614897,0.00354784555120313,0.0062406015037594,0.032914979757085,0.0255426356589147,0.00392523364485981,0.00847305389221557,0,0.0108108108108108,0.00840848806366048,0.0071359762875139
ABCA3,0.00144627420044046,0.00494683827644096,0,0.0248178137651822,0.042015503875969,0.0319626168224299,0.0033015786608601,0,0.0108108108108108,0,0.00157836235642831
ABCA4,0.00663971337474937,0.00326804700615557,0.0012280701754386,0,0,0,0,0,0,0,0.000837347165616896
ABCA6,0.00913782335732834,0.00858421936205932,0.0626315789473684,0.0248178137651822,0.0187596899224806,0,0.0150054436581383,0,0.0378378378378378,0.0176923076923077,0.0245498332715821
ABCA7,0.0243894421983368,0.0278903189703414,0.0074937343358396,0.081497975708502,0.0710852713178295,0.0226168224299065,0.0135084376701143,0.235,0.0108108108108108,0.0442175066312997,0.0197332345313079
ABCA8,0.00723137100220228,0.00914381645215445,0.0212781954887218,0.0106477732793522,0.00616279069767442,0,0.0120114316820904,0,0.0108108108108108,0.0150397877984085,0.0201037421267136
ABCA9,0,0,0.0237844611528822,0,0.0051937984496124,0.0226168224299065,0,0,0.0378378378378378,0.00177718832891247,0.0075064838829196
ABCB1,0,0,0.0024812030075188,0.0430364372469636,0.0284496124031008,0.0132710280373832,0.00602340772999456,0.235,0.0648648648648649,0.00575596816976127,0.00639496109670248
ABCB10,0.0052920487788844,0.0125013989927252,0.0187719298245614,0.0207692307692308,0.00616279069767442,0,0.00860914534567229,0,0.0648648648648649,0.0110610079575597,0.0141756206002223
ABCB11,0.00769154915688788,0.0116620033575825,0.01,0.0207692307692308,0.0148837209302326,0,0.0400462710941753,0,0,0.00708222811671087,0.00898851426454242
ABCB4,0.00200506195970154,0.0046670397313934,0.0137593984962406,0.0187449392712551,0.0206976744186047,0.0506542056074766,0.00534295046271094,0,0.0378378378378378,0.0123872679045093,0.00565394590589107
ABCB5,0.0237320448345002,0.011382204812535,0.0062406015037594,0.0106477732793522,0.0168217054263566,0.00392523364485981,0.00398203592814371,0,0.0108108108108108,0.0110610079575597,0.0075064838829196
ABCB6,0.0247181408802551,0.0189367655288192,0.0375689223057644,0.0146963562753036,0.0352325581395349,0.00392523364485981,0.0256205770277627,0.485,0,0.0216710875331565,0.0304779547980734
ABCB7,0.00424021299674588,0.00662562954672636,0.0087468671679198,0.0167206477732793,0.0216666666666667,0.0226168224299065,0.00860914534567229,0,0,0.00973474801061008,0.00972952945535383
ABCB8,0.02300890773428,0.0267711247901511,0.01,0.0450607287449393,0.042015503875969,0.0413084112149533,0.0265732172019597,0,0,0.0402387267904509,0.0204742497221193
ABCB9,0.0004601781546856,0.00634583100167879,0.0074937343358396,0.0126720647773279,0.0051937984496124,0.06,0.00711213935764834,0,0.0108108108108108,0.00442970822281167,0.017139681363468
ABCC1,0.00631101469283108,0.0102630106323447,0.0074937343358396,0.0187449392712551,0,0,0.0155498094719652,0,0,0.00840848806366048,0.010841052241571
ABCC10,0.01725668080071,0.0267711247901511,0.01,0.0288663967611336,0.0284496124031008,0.0319626168224299,0.0222182906913446,0,0,0.0256498673740053,0.0189922193404965
ABCC11,0.00226802090523617,0.00410744264129827,0,0.0045748987854251,0.00810077519379845,0,0.00207675557974959,0,0,0.00708222811671087,0
ABCC12,0,0.000470061555679911,0.0062406015037594,0,0,0,0.00126020685900925,0.235,0.0378378378378378,0.00575596816976127,0.000466839570211189
ABCC2,0.002300890773428,0.0038276440962507,0.0049874686716792,0.0106477732793522,0.00906976744186046,0.06,0.00833696243875885,0,0.0918918918918919,0.00575596816976127,0.0101000370507595
ABCC3,0.018604345396575,0.015858981533296,0.003734335839599,0.00862348178137652,0.00228682170542636,0.0226168224299065,0.153546543277082,0,0.0108108108108108,0.0349336870026525,0.0104705446461652
ABCC4,0.00410873352397857,0.00158925573587017,0.003734335839599,0.00659919028340081,0.00228682170542636,0,0.00697604790419162,0,0,0.000450928381962864,0.0167691737680622
ABCC5,0.0337902245011997,0.0186569669837717,0.028796992481203,0.0248178137651822,0.043953488372093,0.0132710280373832,0.0209934676102341,0,0.0918918918918919,0.080026525198939,0.0286254168210448
ABCC6,0.0195247017059462,0.0253721320649133,0.01,0.0106477732793522,0.0274806201550388,0.00392523364485981,0.022490473598258,0,0.0108108108108108,0.00442970822281167,0.00602445350129678
ABCC8,0.00502908983334977,0.00774482372691662,0.0049874686716792,0.111862348178138,0.211589147286822,0.06,0.00683995645073489,0,0.145945945945946,0.0137135278514589,0.00565394590589107
ABCC9,0,0,0.022531328320802,0.0167206477732793,0.0110077519379845,0.0319626168224299,0,0.235,0.0378378378378378,0,0.0078769914783253
ABCD1,0.0431910068040627,0.0402014549524342,0.0250375939849624,0.0308906882591093,0.0323255813953488,0.06,0.036235710397387,0,0.0108108108108108,0.0336074270557029,0.0308484623934791
ABCD2,0,0,0,0,0.0051937984496124,0.00392523364485981,0,0,0,0.000450928381962864,0
ABCD4,0.011701673076291,0.0122216004476777,0.016265664160401,0.0248178137651822,0.0110077519379845,0.0319626168224299,0.0203130103429505,0,0.0108108108108108,0.0256498673740053,0.0301074472026677
ABCE1,0.0331328271373632,0.0477560156687185,0.0551127819548872,0.0369635627530364,0.0391085271317829,0.00392523364485981,0.0326973326075123,0.235,0.0918918918918919,0.0283023872679045,0.0275138940348277
ABCF1,0.0333300463465142,0.0329266927811975,0.0125062656641604,0.0146963562753036,0.0168217054263566,0,0.0390936309199782,0.485,0,0.0296286472148541,0.0175101889588737
ABCF2,0.00631101469283108,0.0111024062674874,0.003734335839599,0.00255060728744939,0.0158527131782946,0.0319626168224299,0.00752041371801851,0,0.0108108108108108,0.00177718832891247,0.00602445350129678
ABCF3,0.0677776682115505,0.0547509792949077,0.035062656641604,0.126032388663968,0.0526744186046512,0.0413084112149533,0.046578660860098,0.485,0.0918918918918919,0.0442175066312997,0.0515968877361986
ABCG1,0.00631101469283108,0.00914381645215445,0.016265664160401,0.0268421052631579,0.0352325581395349,0.0973831775700935,0.0132362547632009,0,0.118918918918919,0.0243236074270557,0.0286254168210448
ABCG2,0.00354994576471748,0.00410744264129827,0.0062406015037594,0.0167206477732793,0.0110077519379845,0.0132710280373832,0.006295590636908,0,0.0108108108108108,0,0.00824749907373101
ABCG4,0.00640962429740657,0.00774482372691662,0.0012280701754386,0,0.00228682170542636,0.00392523364485981,0.000307566684812193,0,0,0,0.0012078547610226
ABCG5,0.0006902672320284,0.00270844991606044,0.0012280701754386,0,0,0,0.000443658138268917,0,0,0.00177718832891247,0.00194886995183401
ABCG8,0.00157775367320777,0.0102630106323447,0,0,0.00131782945736434,0.0226168224299065,0.00357376156777354,0,0,0.0110610079575597,0.00528343831048537
ABHD1,0.00512769943792525,0.00270844991606044,0.0049874686716792,0.00659919028340081,0.0100387596899225,0.00392523364485981,0.00656777354382145,0,0,0.00840848806366048,0.00380140792886254
ABHD10,0.0105183578213851,0.0203357582540571,0.0187719298245614,0.0248178137651822,0.0265116279069767,0.0413084112149533,0.0114670658682635,0,0.0108108108108108,0.00708222811671087,0.00861800666913672
ABHD11,0.0168951122505999,0.0343256855064354,0.0200250626566416,0.0713765182186235,0.0323255813953488,0.00392523364485981,0.0540636908002178,0,0,0.0269761273209549,0.0123230826231938
ABHD12,0.128685533971009,0.110990486849468,0.0313032581453634,0.0936437246963563,0.041046511627907,0.134766355140187,0.11707403375068,0,0.118918918918919,0.0893103448275862,0.0504853649499815
ABHD12B,0.00746146007954508,0.00410744264129827,0.0049874686716792,0.0045748987854251,0.0245736434108527,0.0132710280373832,0.0147332607512248,0,0,0,0.00639496109670248
ABHD13,0.00394438418301943,0.0038276440962507,0.0150125313283208,0.0146963562753036,0,0.0132710280373832,0.0128279804028307,0,0.0108108108108108,0.0123872679045093,0.00639496109670248
ABHD14A,0.0178483384281629,0.0211751538891998,0.0250375939849624,0.0450607287449393,0.043953488372093,0.0132710280373832,0.0324251497005988,0,0.0648648648648649,0.0110610079575597,0.0204742497221193
ABHD14B,0.0482200966374125,0.0558701734750979,0.0262907268170426,0.0450607287449393,0.040077519379845,0.0506542056074766,0.0446733805117039,0.235,0.0378378378378378,0.0468700265251989,0.0445572434234902
ABHD15,0.00940078230286297,0.0122216004476777,0.0200250626566416,0.0349392712550607,0.042015503875969,0.00392523364485981,0.0184077299945563,0.235,0.0108108108108108,0.0283023872679045,0.0071359762875139
ABHD16A,0.0365184235611215,0.0477560156687185,0.022531328320802,0.0936437246963563,0.0691472868217054,0.0880373831775701,0.0614126292868808,0,0.172972972972973,0.0561538461538462,0.0312189699888848
ABHD16B,0,0.0021488528259653,0,0.000526315789473684,0.00616279069767442,0,0,0,0,0.000450928381962864,0.00268988514264542
ABHD17A,0.109095092528679,0.0855288192501399,0.0551127819548872,0.0997165991902834,0.0885271317829457,0.0413084112149533,0.0887670114316821,0,0.118918918918919,0.060132625994695,0.0893886624675806
ABHD17B,0.00732998060677777,0.0122216004476777,0.0125062656641604,0.00255060728744939,0.0236046511627907,0,0.0150054436581383,0,0.0108108108108108,0.0110610079575597,0.0071359762875139
ABHD17C,0.0043716924695132,0.00270844991606044,0,0.00862348178137652,0.0051937984496124,0.00392523364485981,0.00874523679912901,0.485,0.0108108108108108,0.00840848806366048,0.000837347165616896
ABHD18,0.00433882260132137,0.00970341354224958,0.0137593984962406,0.0207692307692308,0.00228682170542636,0,0.00792868807838868,0,0,0.0176923076923077,9.63319748054827e-05
ABHD2,0.161160963744535,0.206961387800783,0.111503759398496,0.245465587044534,0.318178294573643,0.162803738317757,0.243094719651606,0.485,0.172972972972973,0.21132625994695,0.113101148573546
ABHD4,0.0102553988758505,0.0166983771684387,0.0200250626566416,0.0227935222672065,0.00810077519379845,0.0226168224299065,0.0305198693522047,0,0,0.0150397877984085,0.0119525750277881
ABHD6,0.00562074746080268,0.00690542809177392,0.0200250626566416,0.0572064777327935,0.0245736434108527,0.0132710280373832,0.00928960261295591,0,0,0.00973474801061008,0.00194886995183401
ABI2,0.0104526180850015,0.011382204812535,0.0150125313283208,0.0187449392712551,0.044922480620155,0.0413084112149533,0.022490473598258,0.235,0.0918918918918919,0.0110610079575597,0.0219562801037421
ABI3,0,0.00354784555120313,0.0062406015037594,0.000526315789473684,0,0,0,0,0.0108108108108108,0.0256498673740053,0.0219562801037421
ABI3BP,0.0166978930414489,0.0248125349748181,0.0375689223057644,0.0308906882591093,0.0555813953488372,0.0319626168224299,0.0196325530756669,0,0.0108108108108108,0.0322811671087533,0.0278844016302334
ABITRAM,0.0223186405022516,0.0290095131505316,0.0262907268170426,0.0491093117408907,0.0245736434108527,0.0226168224299065,0.0280702231899837,0.235,0.0378378378378378,0.0216710875331565,0.014546128195628
ABL1,0.00933504256647931,0.00746502518186905,0.0338095238095238,0.0308906882591093,0.0110077519379845,0.00392523364485981,0.0231709308655416,0,0.0648648648648649,0.0256498673740053,0.0178806965542794
ABL2,0.0194918318377543,0.0220145495243425,0.035062656641604,0.047085020242915,0.041046511627907,0,0.0211295590636908,0,0,0.0163660477453581,0.0267728788440163
ABLIM1,0.0349406698879138,0.0343256855064354,0.0187719298245614,0.0612550607287449,0.0730232558139535,0.06,0.0577381600435493,0,0.0108108108108108,0.0110610079575597,0.0204742497221193
ABLIM2,0.00539065838345988,0.00942361499720201,0,0.0167206477732793,0.00810077519379845,0,0.00928960261295591,0,0.0918918918918919,0.00442970822281167,0.0104705446461652
ABLIM3,0.00144627420044046,0.00354784555120313,0.0187719298245614,0.0248178137651822,0.00906976744186046,0.00392523364485981,0.00588731627653783,0,0,0,0.0075064838829196
ABO,0.00124905499128949,0.0046670397313934,0.0012280701754386,0.00255060728744939,0.0129457364341085,0,0.00643168209036473,0,0,0.00177718832891247,0.00935902185994813
ABR,0.0119975018900174,0.00914381645215445,0.0300501253132832,0.0430364372469636,0.0546124031007752,0.0132710280373832,0.0302476864452912,0,0.0918918918918919,0.0495225464190981,0.0186217117450908
ABRA,0.000821746704795715,0.00578623391158366,0.0024812030075188,0.000526315789473684,0.00713178294573643,0,0.00588731627653783,0.235,0.0648648648648649,0.00973474801061008,0.00157836235642831
ABRACL,0,0.00130945719082261,0,0,0.00810077519379845,0,0,0,0.0108108108108108,0,9.63319748054827e-05
ABRAXAS1,0.0127206389902376,0.0139003917179631,0.0024812030075188,0,0.0119767441860465,0.0226168224299065,0.0174550898203593,0,0.0378378378378378,0.0190185676392573,0.010841052241571
ABRAXAS2,0.0110114058442626,0.0122216004476777,0.0125062656641604,0.0187449392712551,0.0139147286821705,0.0132710280373832,0.0174550898203593,0,0,0.0176923076923077,0.0130640978140052
ABTB1,0.0106498372941525,0.017817571348629,0.0300501253132832,0.0430364372469636,0.0158527131782946,0.06,0.0209934676102341,0,0,0.0163660477453581,0.0201037421267136
ABTB2,0.00473326101962331,0.00410744264129827,0.0062406015037594,0.00862348178137652,0.0110077519379845,0.0413084112149533,0.0113309744148068,0,0,0.00840848806366048,9.63319748054827e-05
ABTB3,0,0.000190263010632345,0.0012280701754386,0.00255060728744939,0,0.0319626168224299,0.00126020685900925,0,0,0,0
ACAA1,0.0545968510666272,0.0670621152770006,0.0388220551378446,0.0369635627530364,0.0284496124031008,0.0226168224299065,0.080465432770822,0,0.0648648648648649,0.0879840848806366,0.0382586143015932
ACACA,0.00289254840088091,0.00718522663682149,0,0.0167206477732793,0.00616279069767442,0.0319626168224299,0.00697604790419162,0,0,0.00708222811671087,0.00565394590589107
ACACB,0.0186372152647668,0.0194963626189144,0.016265664160401,0.0410121457489879,0.0332945736434109,0.0319626168224299,0.0204491017964072,0,0.0378378378378378,0.0137135278514589,0.0186217117450908
ACAD10,0.00894060414817737,0.00130945719082261,0,0.0106477732793522,0.0148837209302326,0.0506542056074766,0.0101061513336962,0,0,0.000450928381962864,0.00380140792886254
ACAD11,0.0220228116885251,0.02229434806939,0.0137593984962406,0.0308906882591093,0.0497674418604651,0.06,0.0260288513881328,0,0.0378378378378378,0.0163660477453581,0.0204742497221193
ACAD8,0.03757025934326,0.0404812534974818,0.0237844611528822,0.032914979757085,0.0391085271317829,0.0132710280373832,0.0257566684812194,0,0.0648648648648649,0.0283023872679045,0.0241793256761764
ACAD9,0.0236005653617329,0.0264913262451035,0.0300501253132832,0.0369635627530364,0.0284496124031008,0.0693457943925234,0.0324251497005988,0,0,0.0163660477453581,0.0301074472026677
ACADL,0.00565361732899451,0.00718522663682149,0,0.0045748987854251,0.00713178294573643,0,0.00466249319542733,0,0,0.00177718832891247,9.63319748054827e-05
ACADM,0.00825033691614897,0.0130609960828204,0.0087468671679198,0.0146963562753036,0.00810077519379845,0.00392523364485981,0.0156859009254219,0,0,0.0176923076923077,0.0101000370507595
ACADS,0.000788876836603886,0.00494683827644096,0.0112531328320802,0.0126720647773279,0,0,0.00316548720740338,0,0,0.000450928381962864,0
ACADVL,0.198303914801302,0.261801902630106,0.177919799498747,0.184736842105263,0.0827131782945736,0.0693457943925234,0.167700054436581,0.735,0.227027027027027,0.187453580901857,0.109766580214894
ACAN,0.00147914406863229,0.00942361499720201,0,0.000526315789473684,0.0119767441860465,0,0.006295590636908,0,0,0,0.00602445350129678
ACAP1,0.013805344640568,0.045517627308338,0.0087468671679198,0.0045748987854251,0.00713178294573643,0.00392523364485981,0.0125557974959173,0,0,0.0322811671087533,0.00824749907373101
ACAP2,0.0173881602734773,0.0292893116955792,0.0425814536340852,0.0389878542510121,0.0468604651162791,0.0319626168224299,0.0286145890038106,0.485,0.0108108108108108,0.0415649867374005,0.0278844016302334
ACAP3,0.0279393879630543,0.0354448796866256,0.016265664160401,0.0693522267206478,0.0836821705426357,0.0693457943925234,0.0359635274904736,0,0.0648648648648649,0.0322811671087533,0.0215857725083364
ACAT1,0.0316208132005391,0.0463570229434807,0.0237844611528822,0.0288663967611336,0.0371705426356589,0.0319626168224299,0.0260288513881328,0.235,0,0.0389124668435013,0.0289959244164505
ACAT2,0.0050619597015416,0.00774482372691662,0,0.0187449392712551,0.0168217054263566,0,0.0139167120304845,0,0,0.0203448275862069,0.00194886995183401
ACBD3,0.0231403872070473,0.0259317291550084,0.0325563909774436,0.0551821862348178,0.0206976744186047,0.0413084112149533,0.0256205770277627,0.485,0,0.0402387267904509,0.0230678028899592
ACBD4,0.0171909410643263,0.0234135422495803,0.0137593984962406,0.0288663967611336,0.0313565891472868,0.0413084112149533,0.0226265650517148,0,0,0.00177718832891247,0.00935902185994813
ACBD5,0.0302074088682904,0.0183771684387241,0.0137593984962406,0.0308906882591093,0.0216666666666667,0.0319626168224299,0.0356913445835602,0,0.0108108108108108,0.0296286472148541,0.0189922193404965
ACBD6,0.0119975018900174,0.0200559597090095,0.0049874686716792,0.0126720647773279,0.0245736434108527,0.00392523364485981,0.0188160043549265,0,0,0.0229973474801061,0.0104705446461652
ACBD7,0.00838181638891628,0.00830442081701175,0.0024812030075188,0.00862348178137652,0.00713178294573643,0,0.00289330430048993,0,0,0.00575596816976127,0.00343090033345684
ACCS,0.0202478388061664,0.0234135422495803,0.0062406015037594,0.0167206477732793,0.0284496124031008,0,0.0163663581927055,0,0,0.00708222811671087,0.0115820674323824
ACCSL,0.00575222693357,0.0055064353665361,0.01,0.0106477732793522,0.00228682170542636,0.0132710280373832,0.0147332607512248,0,0,0,0.00565394590589107
ACD,0.00890773427998554,0.0147397873531058,0.0049874686716792,0.0410121457489879,0.0236046511627907,0.00392523364485981,0.0139167120304845,0,0.0378378378378378,0.00973474801061008,0.00861800666913672
ACE,0,0,0,0.0146963562753036,0.0168217054263566,0,0.00139629831246598,0,0,0.00177718832891247,0.0241793256761764
ACE2,0.00177497288235874,0.000470061555679911,0,0.00659919028340081,0.00713178294573643,0,0.000851932498639085,0,0.0108108108108108,0.00310344827586207,0.00417191552426825
ACER1,0.00660684350655754,0.00970341354224958,0.0074937343358396,0.00659919028340081,0.0110077519379845,0.0132710280373832,0.0150054436581383,0.235,0.0108108108108108,0,0.00602445350129678
ACER2,0.0282352167767807,0.02229434806939,0.0112531328320802,0.032914979757085,0.0139147286821705,0.0226168224299065,0.00765650517147523,0,0.0648648648648649,0.0163660477453581,0.0212152649129307
ACER3,0.00124905499128949,0,0.003734335839599,0,0.0051937984496124,0.0319626168224299,0.0015323897659227,0,0,0.00708222811671087,0.00268988514264542
ACHE,0.0181770371100812,0.0292893116955792,0.0087468671679198,0.0227935222672065,0.0391085271317829,0.0226168224299065,0.0268454001088732,0.235,0.118918918918919,0.0283023872679045,0.0078769914783253
ACIN1,0.020510797751701,0.0225741466144376,0.0200250626566416,0.0167206477732793,0.0381395348837209,0,0.031336418072945,0,0.0378378378378378,0.0508488063660477,0.0341830307521304
ACKR1,0.000920356309371199,0.000470061555679911,0.0074937343358396,0.00659919028340081,0.0051937984496124,0.00392523364485981,0.00221284703320631,0,0.0378378378378378,0.00177718832891247,0.0186217117450908
ACKR2,0,0,0,0,0.00228682170542636,0.0132710280373832,0,0,0.0108108108108108,0,0
ACKR3,0.0207408868290438,0.0315277000559597,0.0137593984962406,0.0126720647773279,0.0177906976744186,0.0226168224299065,0.0205851932498639,0,0.0648648648648649,0.0243236074270557,0.0193627269359022
ACKR4,0.00525917891069257,0,0.0137593984962406,0.0045748987854251,0.0110077519379845,0,0.00234893848666304,0,0.0108108108108108,0.00310344827586207,0.0075064838829196
ACLY,0.0396410610393452,0.0449580302182429,0.0425814536340852,0.174615384615385,0.0972480620155039,0.0880373831775701,0.0571937942297224,0,0.308108108108108,0.0203448275862069,0.0286254168210448
ACMSD,0.0145942214771719,0.0111024062674874,0.0125062656641604,0.00862348178137652,0.0206976744186047,0,0.0144610778443114,0,0.0378378378378378,0.00177718832891247,0.0115820674323824
ACO1,0.0237320448345002,0.0396418578623391,0.0250375939849624,0.0308906882591093,0.00713178294573643,0.0226168224299065,0.0194964616222101,0,0,0.0123872679045093,0.0241793256761764
ACO2,0.0545311113302436,0.0572691662003358,0.0250375939849624,0.0612550607287449,0.0371705426356589,0.0880373831775701,0.0541997822536745,0,0,0.0415649867374005,0.0375175991107818
ACOD1,0,0,0.0074937343358396,0,0.0051937984496124,0,0,0,0,0,0
ACOT1,0.00479900075600697,0.0116620033575825,0.0074937343358396,0.0146963562753036,0.0168217054263566,0.0132710280373832,0.00752041371801851,0,0.0108108108108108,0.00575596816976127,0.00491293071507966
ACOT11,0.000854616572987544,0,0.0024812030075188,0.032914979757085,0.0110077519379845,0.0132710280373832,0.00615949918345128,0,0,0.0243236074270557,0
ACOT12,0.00815172731157348,0.00746502518186905,0.0049874686716792,0.0389878542510121,0.0168217054263566,0.0693457943925234,0.00643168209036473,0,0,0.00973474801061008,0.00898851426454242
ACOT13,0.00282680866449726,0.00158925573587017,0.0087468671679198,0.0167206477732793,0.00616279069767442,0,0.00997005988023952,0,0.0108108108108108,0.00840848806366048,0.000837347165616896
ACOT2,0.0229102981297045,0.0379630665920537,0.0200250626566416,0.0410121457489879,0.0352325581395349,0.06,0.0446733805117039,0,0,0.0375862068965517,0.0401111522786217
ACOT4,0,0.002988248461108,0.003734335839599,0.0146963562753036,0,0,0.00656777354382145,0,0,0.00310344827586207,0
ACOT6,0,0,0,0.00659919028340081,0.00906976744186046,0,0.00139629831246598,0,0,0,0
ACOT7,0.00473326101962331,0.00886401790710688,0.01,0.0106477732793522,0.00422480620155039,0,0.00888132825258574,0,0.0108108108108108,0.00310344827586207,0.0078769914783253
ACOT8,0.00256384971896263,0.00326804700615557,0.0112531328320802,0.00862348178137652,0.00422480620155039,0.00392523364485981,0.00752041371801851,0,0,0.00575596816976127,0
ACOT9,0.00516056930611708,0.00914381645215445,0.0112531328320802,0.0045748987854251,0.0100387596899225,0.0132710280373832,0.0159580838323353,0,0.0378378378378378,0.0216710875331565,0.00417191552426825
ACOX1,0.024159353120994,0.0295691102406268,0.0175187969924812,0.0146963562753036,0.0216666666666667,0.0132710280373832,0.0155498094719652,0,0.0108108108108108,0.0123872679045093,0.0119525750277881
ACOX2,0.00502908983334977,0.00662562954672636,0.0074937343358396,0.0207692307692308,0.0177906976744186,0.0413084112149533,0.00915351115949918,0,0.0378378378378378,0,0.00639496109670248
ACOX3,0.0171252013279427,0.0161387800783436,0.022531328320802,0.0106477732793522,0.0051937984496124,0.0132710280373832,0.021537833424061,0,0,0.0110610079575597,0.0115820674323824
ACOXL,0.000328698681918286,0.00186905428091774,0.0125062656641604,0.00659919028340081,0.00228682170542636,0,0.00112411540555253,0,0.0108108108108108,0,0.00231937754723972
ACP1,0.0135752555632252,0.0197761611639619,0.0262907268170426,0.0187449392712551,0.0177906976744186,0.00392523364485981,0.0326973326075123,0,0,0.0309549071618037,0.020844757317525
ACP2,0.0128849883311968,0.024252937884723,0.0074937343358396,0.0430364372469636,0.0110077519379845,0.0226168224299065,0.0181355470876429,0,0.0378378378378378,0.0203448275862069,0.0138051130048166
ACP3,0.00249810998257897,0.00662562954672636,0.0137593984962406,0.0146963562753036,0.0274806201550388,0.0132710280373832,0.00915351115949918,0,0.0648648648648649,0.00973474801061008,0
ACP4,0.00157775367320777,0,0.0062406015037594,0,0.00422480620155039,0,3.53837778987471e-05,0,0,0.00708222811671087,0
ACP5,0.00338559642375834,0.00942361499720201,0.0150125313283208,0.0106477732793522,0.000348837209302325,0.00392523364485981,0.00724823081110506,0,0.0108108108108108,0.0535013262599469,0.00194886995183401
ACP6,0,0.00102965864577504,0.0024812030075188,0,0.0206976744186047,0,0.00343767011431682,0,0,0,0
ACP7,0.00456891167866417,0.00606603245663123,0.0074937343358396,0.0430364372469636,0.0100387596899225,0,0.00997005988023952,0,0,0,0.00454242311967395
ACR,0.004601781546856,0,0.0012280701754386,0,0.00228682170542636,0,0.00234893848666304,0,0,0,0.00231937754723972
ACRV1,0.00825033691614897,0.00522663682148853,0.0112531328320802,0.0045748987854251,0.00906976744186046,0.00392523364485981,0.0137806205770278,0,0,0.00442970822281167,0.0119525750277881
ACSBG1,0.0179798179009302,0.0194963626189144,0.0300501253132832,0.00659919028340081,0.0226356589147287,0,0.0231709308655416,0,0.0108108108108108,0.00708222811671087,0.00861800666913672
ACSBG2,0.0043716924695132,0.0105428091773923,0.016265664160401,0.0045748987854251,0.0051937984496124,0.0226168224299065,0.0109227000544366,0,0.0378378378378378,0,0.0012078547610226
ACSF2,0.0036814252374848,0,0.0024812030075188,0.0126720647773279,0.00616279069767442,0,0.0208573761567774,0,0,0.0190185676392573,0.00491293071507966
ACSF3,0.0110442757124544,0.00718522663682149,0.0024812030075188,0.000526315789473684,0.0100387596899225,0.0132710280373832,0.0189520958083832,0,0,0.0243236074270557,0.0112115598369767
ACSL4,0.00578509680176183,0.00718522663682149,0.0237844611528822,0.0146963562753036,0.00228682170542636,0,0.0147332607512248,0,0,0.0163660477453581,0.0182512041496851
