,B cell,Dendritic cell,Endothelial,Fibroblast,Macrophage,Mast cell,Monocyte,Neutrophil,NK cell,Plasma,Plasmablast,Plasmacytoid dendritic cell,T cell CD4,T cell CD8,T cell regulatory
CYP1B1,0.0516009973879816,0.0547373479233758,0.0811563660694445,0.108173736756319,0.0704017086362775,0.0446428230532806,0.0615269931897083,0.0132109959180725,0.0373412001272806,0.0588119765918206,0.0506168759638687,0.0318554103379254,0.052734649779967,0.0468797134161262,0.0444675350916757
CYSTM1,0.0521265623703376,0.0556984023373614,0.162513949700494,0.135735240629582,0.168529997979794,0.108933718954623,0.0726738559798715,0.158578188780118,0.0558851212775117,0.0541766783584815,0.0405375633399427,0.0516316966913929,0.0555373870150671,0.0697444532205068,0.064970057130968
CYTOR,0.177361189594604,0.171024932015637,0.78156930162366,0.357304065719376,0.284520659212036,0.226271404845083,0.219076981698097,0.202092258786981,0.247522574917709,0.210873080900607,0.196849526327385,0.127873307429648,0.377015800531771,0.414889270686455,0.543791650081805
DCN,0.244708588047941,0.367766499907267,0.545268090655349,2.33671468074582,0.764707434567186,0.668146631540767,0.233211663380469,0.101200014449301,0.381191222989649,0.638894770598001,0.339336858338841,0.296105969622042,0.419439976252917,0.486839348034655,0.485174628367083
DDC,0.0262237168113617,0.0213292659133991,0.0421362760587731,0.030998575790351,0.0309493719657856,0.0322198995857435,0.0192378642538315,0.0229570494527327,0.0232173368950497,0.0330117317081404,0.0354152897113902,0.0136898622394913,0.0351503760736901,0.0345488753079475,0.0359154574272697
DDIT3,0.0455194597350046,0.0182172801919218,0.0320680720964477,0.0450583599890121,0.0502363016480301,0.034577534696371,0.022915179813473,0.0613921901528014,0.017679563181693,0.0428945373754484,0.0715465961665565,0.0161059696220417,0.0375674050941779,0.0338721606860113,0.0400775862140152
DDR1,0.0444683297702925,0.0494744308944069,0.0748463396230101,0.0848776159193696,0.0786562296287194,0.0538013286753336,0.0388885192756656,0.0425864248816964,0.0369855632833035,0.0305920477246992,0.0247301167658074,0.0456361709643236,0.0379149195253064,0.043278201066082,0.050973467816407
DDR2,0.0292269452819676,0.0459505647097929,0.146460500064712,0.225777845291264,0.10973533215731,0.0761081839528091,0.0455536537275158,0.0310558826716758,0.0452160159582006,0.0594241857924503,0.0206543291473893,0.0339135758860238,0.0752289845433897,0.0778016275832519,0.0707784042839374
DDX58,0.103857172776524,0.0449437457999032,0.150427465220375,0.0942983351096597,0.105588286136179,0.0668590000572705,0.0511845431782167,0.0670201928981685,0.0875368003914679,0.0664791680092307,0.0646067415730337,0.0345399740963146,0.164221561266581,0.134369976788676,0.141863044303162
DHRS2,0.0129344308289306,0.0143730625359793,0.0259204360365024,0.0205477727428761,0.0303162351686664,0.0311317603039154,0.0228002637022342,0.0376447639345447,0.0137675578979456,0.027064556616309,0.0161379158404935,0.0167323678323325,0.03335553471749,0.0276818028193517,0.0345090222517891
IRF3,0.285402333824651,0.200909147841,0.313119433855832,0.21905156979423,0.283998321354413,0.241142641696734,0.205516880571919,0.0921403027128563,0.231823748519294,0.204984211446931,0.1679885437321,0.167246909219357,0.409229416393672,0.372539209732102,0.309012741053901
DLL1,0.0352334022231794,0.0222903203273848,0.197103102022676,0.0929117783186045,0.036338948951263,0.0454589275146517,0.0211914381448911,0.0169172416284362,0.0278406158667512,0.0327493563364419,0.0169640890063891,0.0216540680560462,0.0340773728794651,0.0282065448819492,0.0260204658288281
DMBT1,0.000996597658272119,0.0109407253431735,0.0109109245995795,0.00643144456160105,0.0106573376181144,0.00918761812038257,0.0108489881333995,0.0165054365495069,0.00797575786746244,0.00464603874563091,0,0.00715742376074414,0.00689609497415212,0.00518836460683507,0.0035744668784029
DNMT1,0.170679006247506,0.0959711587329497,0.177129084484514,0.092105411957849,0.158225696606678,0.0658615390489281,0.0766959198732294,0.0189762670230828,0.0993744267695607,0.0838542481794832,0.084324741132408,0.0506473566466502,0.146506314258963,0.136087050832667,0.13499643717757
DNMT3A,0.0595595528350872,0.0393147128037016,0.101408767127302,0.0579012193444599,0.0712485291024245,0.0625971212034439,0.0483116403972468,0.0174663150670086,0.0380016685518093,0.0207675476955464,0.027428949107733,0.0376719651477688,0.0554684813713962,0.0443316088344864,0.0698731396773293
DNTT,0,0.00393875746984963,0.00139948767664533,0.00837606587671574,0.00287766922351187,0,0.0095849109097727,0.0144464111548604,0.00126946309532405,0,0,0.00554668550571059,0.0047464551790435,0.000764800377086891,0.00428995694479246
DPP4,0.0106820094759762,0.011810250765351,0.00935661661461221,0.0236527749185903,0.0303874630583423,0.0357563522516847,0.00809100146366836,0.00511216269912943,0.0252495474320613,0.0136834126596884,0.00220312844238819,0.00984198751913341,0.0925713489483597,0.0545574174633259,0.026712322633702
DST,0.0499492217291483,0.0794044112156736,0.136949063141778,0.217886272065578,0.149670435635605,0.0708488440906401,0.0619866576346635,0.0127991908391432,0.0223536474168198,0.050007825230384,0.0154218990967173,0.0452782291298717,0.0257522592455824,0.0328402293942396,0.0356621328847718
DUSP1,0.297415247707075,0.54052747194516,1.37682286261285,0.892099511716185,0.901180071186236,0.406721169081572,0.940635244166495,0.782874688436947,0.19001101672028,0.217723993383844,0.177021370345891,0.18568091369363,0.263660389470894,0.234541912728978,0.202006349639121
DUSP2,0.147779389159136,0.0716244469119804,0.0279619151809371,0.0342682930458536,0.0833493561373657,0.0731158009277819,0.0596883354098876,0.0453317920745584,0.271756685571573,0.0611150492989514,0.0500660938532716,0.0346294595549276,0.219069077138824,0.497507370538559,0.306173312140313
DUSP4,0.0904177253705628,0.158988869592865,0.128945536950528,0.0629877193456891,0.118116480509175,0.0541640417692763,0.0646297281931558,0.0317422244698913,0.169485690296462,0.070443951403785,0.0440625688477638,0.0587905333804309,0.291254005224193,0.280114730568991,0.590098278139778
DUSP5,0.472653628966929,0.341818030729655,0.495947810415939,0.350127896795457,0.308421573303287,0.41723984880591,0.183682819436548,0.193718888848752,0.163135032368301,0.610587383273647,1.23986560916501,0.247873307429648,0.533089782635058,0.380627960351101,0.413357117375266
DUSP6,0.0714973860057457,0.0564306342718267,0.574869538249651,0.0576799602820574,0.121622475523223,0.0903446728900598,0.138405871608463,0.108337969150742,0.0564947844386152,0.0472966130561667,0.0905485789821547,0.0502894148121983,0.0757808282341836,0.077597170343132,0.0543640063597005
EFNA1,0.0428165541114593,0.0400927092340709,0.545848056321382,0.0521607758921301,0.0595434125656827,0.0561589637859611,0.0402675126105312,0.0505479897409963,0.0477054738660399,0.0286971144846549,0.0349746640229125,0.0313184975862475,0.0787813263549724,0.0480712222676431,0.0496788179965304
EFNA4,0.0410896977408609,0.0329534478730348,0.0445721318561099,0.0326186838139421,0.0359669810829555,0.0276859859114598,0.0225704314797566,0.0491753061445653,0.0331751685264067,0.0196305877515198,0.034699272967614,0.0297972447898269,0.0553155305616661,0.0496793148395679,0.0391820678100044
EFNA5,0.0208929862760362,0.0167528163229914,0.0416259062726645,0.0361981637568081,0.0276570606207656,0.0256003856212893,0.0188931159201152,0.0309186143120327,0.0217947895191416,0.0184936278074932,0.0142101784534038,0.011273754856941,0.0138771152582803,0.0270843388652574,0.0156083316522194
EFNB1,0.0319298509055129,0.0218784398642481,0.159080552957581,0.0821143360733659,0.0488829717441877,0.0310410820304297,0.0187781998088764,0.0151327529530759,0.0135643368442444,0.0337697050041581,0.0617977528089888,0.00384646179206406,0.0305781072341388,0.0208637651627194,0.020243214670254
EFNB2,0.0170638699760137,0.0203224470035094,0.402642934064619,0.0265193089937151,0.0260267333681836,0.030950403756944,0.0180887031414436,0.0321540295488206,0.0220996210996933,0.0103016856466862,0.0116215025335977,0.0155690568703638,0.0249428857214378,0.0181843690287471,0.0192331445043447
EFNB3,0.00550144036418097,0,0.000912316517177977,0,0,0.00147996487410038,0,3.3233392334648e-05,0,0.00706572272907212,0.0120070500110156,0,0.00327111538358835,0.00285964371614075,0.00384307350435564
EGFR,0.0205926634289756,0.0118560152612551,0.0360582358787518,0.0705842804881725,0.0260979612578595,0.0193435847507779,0.00728658868499679,0.00785752989199148,0.0125482315757386,0.0206217836001583,0.0191121392377176,0.0109158130224891,0.0259992702963573,0.02199078681757,0.0144339767467643
EIF5A,0.470326126902209,0.329187029860129,0.860212645937676,0.534967717526448,0.67128018594228,0.358208292766737,0.35433324462616,0.180541126323014,0.326423149017186,0.255476894089343,0.360266578541529,0.225144000941952,0.5324470181696,0.439638347058356,0.517839686294564
ELANE,0.0333563844290507,0.0186749251509626,0.0286810726068175,0.0214967282771799,0.026572813855699,0.0265071683561461,0.0384288548307104,0.0397037893291912,0.0195593579284288,0.0262191248630585,0.048138356466182,0.0212961262215943,0.0267616136999794,0.0358714129348445,0.0192214818528091
EMP3,0.127883000541371,0.117983881262811,0.12184675719829,0.117596914380636,0.249516108541307,0.205143367122922,0.182303826101683,0.11973124300112,0.112990237367539,0.128749589558995,0.14369905265477,0.0910947839397151,0.20078191027271,0.202860848159362,0.184184987575375
ENG,0.114894037406001,0.174914914167484,1.709305579636,0.47080504786377,0.349203497247729,0.204780654028979,0.230568592821977,0.0726481956435357,0.116902242651286,0.143734138564883,0.0815708305794228,0.102996349935241,0.11692379198502,0.102905438086941,0.106365851887512
ENTPD1,0.148304954141492,0.240953081757068,0.6626299428337,0.174517037400674,0.244680526253309,0.0447335013267663,0.160469764966311,0.0710009753278185,0.0808305056193295,0.12539701536507,0.077054417272527,0.0706026139173437,0.145090429845831,0.0558427740739619,0.416047330921047
EOMES,0.0209680669878014,0,0,0,0.00188047876804908,0.000482503865757974,0,0,0.0427773633137867,0.00980608772236697,0.0388852170081516,0.00563617096432356,0.0256324436892229,0.142704238970925,0.000938360163483193
EPCAM,0.0290767838584373,0.0211919724256869,0.0432962073908383,0.0371077843466847,0.0520249130998919,0.0314037951243724,0.0270521598180697,0.0262514900841672,0.0269769263885212,0.0227207865737459,0.0227473011676581,0.0124370658189097,0.036598555881428,0.0253436759087405,0.021995743735591
EPHA2,0.0209680669878014,0.0293380526966127,0.210187127448371,0.061158644429829,0.055245996555236,0.0338521085084856,0.0395780159430984,0.0361348119784705,0.0303300737745904,0.0190183785508901,0.0121172064331351,0.0662178264453079,0.0376052833182755,0.0316552785200699,0.0356041136402753
EPHA3,0.0133098343877563,0.0375298974634426,0.0943563846283458,0.183947590327071,0.0466749071642344,0.0810048107210354,0.0250985859270101,0.0182899252248672,0.0266720948079695,0.0495413801251423,0.00974884335756775,0.0337346049687978,0.0362984534639809,0.0220997008533611,0.0213394896642388
EPHA4,0.0148865293348244,0.00613545327324536,0.113796833753758,0.00634048250261338,0.00742833995280632,0.0113638966840387,0.00510318257145968,0.00470035762020013,0.0302792685111651,0.0015266871043272,0,0.00635205463322737,0.0279096910902702,0.0468914263361914,0.00475004199492384
EPHA7,0.00324901901122655,0.00407605095756186,0.00641039103116674,0.0061364324783978,0.00505407696360921,0.00909693984689689,0.00659709201756402,0.00621030957627425,0.00553710522304848,0.0057829986896575,0.000605860321656757,0.00644154009184034,0.0040282144024158,0.0119753118919837,0.00510986506242385
EPHB2,0.0443181683467622,0.0195444505731401,0.032856825402252,0.0389270255264381,0.0575648600746851,0.0203410457591203,0.0300399787102783,0.0143091427952173,0.0172223158108654,0.029425934961595,0.0543071161048689,0.0191484752148828,0.0304618863113908,0.0217611210010955,0.0202711843447958
EPHB3,0.0366599357467172,0.0511219527469537,0.0621566908502175,0.0880957060603116,0.0550402270961722,0.0344868564228853,0.0427956670577847,0.02460426976845,0.0175779526548424,0.0252862346525751,0.0457699933906147,0.0267547391969858,0.0428337177326258,0.0367703310963161,0.0242156501024976
EPHB4,0.038612034252611,0.0328161543853226,0.541672303525947,0.0690379254853822,0.0520723983596758,0.035121604337285,0.039233267609382,0.0428609616009825,0.0315494000967974,0.0214672153534089,0.0155871337298965,0.0290813611209231,0.0529136767854025,0.0299699273145539,0.0309979500266124
EPHB6,0.0323052544643386,0.0155629394294853,0.013323581770275,0.0241198773836621,0.0266994412151228,0.0109105053166103,0.0121130653570262,0.00442582090091392,0.0113797105169569,0.0173858206825442,0.0315047367261511,0.00411491816790298,0.0486647860421732,0.0273364928723837,0.039522026291811
EPOR,0.0555802751115344,0.0333195638402675,0.0546867330717179,0.0331472471296812,0.056061160181527,0.0717556268254968,0.0418763381678743,0.0589213596792255,0.0475022528123387,0.0379677109513332,0.066038775060586,0.0362401978099611,0.0231363337504452,0.0452291151535382,0.0496132060602694
ERBB2,0.0387621956761413,0.0225191428069051,0.0401179955409798,0.0466268408980427,0.0335294044140465,0.035937708798656,0.0206168575886971,0.0106028970848535,0.0231665316316244,0.0253736931098079,0.0805794227803481,0.0155690568703638,0.0599277471442786,0.0341672708561768,0.0330809985170488
ERBB3,0.0158625785877713,0.014190004552363,0.0230670049596222,0.0155522348006346,0.0241352371867899,0.0224266460492908,0.0180887031414436,0.0237806596105913,0.0223536474168198,0.0158407212714312,0.0120621282220753,0.00939456022606853,0.0250800757694186,0.0267126330447312,0.0184435199346007
ESAM,0.0180399192289606,0.0251277190734376,0.980729511339244,0.0193923087503301,0.0243489208558177,0.024874959433404,0.0304996431552335,0.0324285662681068,0.0269261211250959,0.0130128978209035,0.01679885437321,0.0136898622394913,0.0201153294449194,0.022813415726186,0.0304391632170302
ESR1,0.0275000889113692,0.0211919724256869,0.0278691206743719,0.0562761944528153,0.0428048584918432,0.0236054636046045,0.0157903809166677,0.0101910920059242,0.0127514526294398,0.0380843222276436,0.0432363956818683,0.0121686094430708,0.0344625255895386,0.0279166816827817,0.0254364840496467
ETS1,0.314083165718937,0.0836147448388488,0.999984371451526,0.215474548285391,0.189993335402136,0.13622787927381,0.0812925643227812,0.0590586280388686,0.360056233404728,0.150876579238897,0.0765036351619299,0.0741820322618627,0.658459209243963,0.66112568731526,0.595278336859852
ETV4,0.0225447619348695,0.0173019902738403,0.0334831883215672,0.0326506434562891,0.0241668940266459,0.0202503674856346,0.0173992064740108,0.0159563631109345,0.0180860052890953,0.0125464527156618,0.0369574796210619,0.0101999293535853,0.0324268471680619,0.0277480454401506,0.0269538005530703
ETV5,0.0710469017351548,0.0889691908596258,0.112358518901997,0.0850841243776118,0.176768690552308,0.0472724929843652,0.081982060990214,0.0335267131452516,0.0308381264088433,0.0519319112895059,0.0460453844459132,0.0527950076533616,0.0720151553756273,0.0405687089435699,0.0546404436000621
EZH2,0.136066798123773,0.0657665914362585,0.0947971585345306,0.0433694158126735,0.0870373779805852,0.0442801099593379,0.0394630998318596,0.0277614420402413,0.0848441214299275,0.0439440388622422,0.0536461775721525,0.0349874013893795,0.145619241973464,0.120477880132023,0.208451120500621
EZR,0.391491379548804,0.11011238796731,0.151749786938929,0.0942442495610725,0.238626155630856,0.114102380543306,0.118295552141673,0.047528085828848,0.163490669212278,0.117933893681203,0.110321656752589,0.073287177675733,0.259758175476543,0.253892928848244,0.2647647750568
FABP4,0,0.000552184772947883,0.0613447389177719,0.000762295696045433,0.000875374102622312,0.00302149552335682,0.000621454233146641,0.00675938301484666,0.0032000631054851,0,0,0,0.0115957702475366,0.00158335259113756,0.00573606355394744
FABP5,0.183968292229937,0.131347114066802,0.506619178670939,0.176724711156645,0.423272588300715,0.150373689937575,0.15483887551561,0.100650941010729,0.124929474272482,0.0989554084616825,0.0960564000881251,0.0794616743200283,0.207416680110193,0.219269212262521,0.172640632981301
