,B cell,Central venous LSEC,Cholangiocyte,Erythroid,Hepatocyte A,Hepatocyte B,Hepatocyte C,Hepatocyte D,Hepatocyte E,Inflammatory macrophage,NK-like cell,Non-inflammatory macrophage,Periportal LSEC,Portal endothelial cells,Stellate cell,T cell CD3 alpha beta,T cell gamma delta
ACACB,0.0149220489977728,0.0349455864570738,0.045020920502092,0.019283065512979,0.062693260946536,0.219865762524218,0.237622778942722,0.165457142857143,0.0868012565832024,0.0235689045936396,0,0.0111897106109325,0.0364279935275081,0,0.0569242294520548,0.0424426605504587,0.0214658320292123
ACAD9,0.0149220489977728,0.0204353083434099,0.0215899581589958,0.0131025957972806,0.0158385459695503,0.0294422917243288,0.0344443218187838,0.0380285714285714,0.0107594936708861,0.0186219081272085,0,0.00990353697749196,0.0129652103559871,0.00406504065040651,0.01796875,0.00482798165137615,0.0193792383933229
ACADM,0.032739420935412,0.0337363966142684,0.0784937238493724,0.0217552533992583,0.225917620677446,0.199937724882369,0.137744178346761,0.169742857142857,0.140113646863162,0.0235689045936396,0,0.032411575562701,0.0291464401294498,0,0.0515732020547945,0.044506880733945,0.0371152842983829
ACADS,0,0.00350665054413543,0.0148953974895397,0.00197775030902348,0.0835831464652425,0.0867353999446443,0.0736232203950999,0.0888857142857143,0.0610228217684561,0.00872791519434629,0,0.00347266881028939,0.00730177993527508,0.00406504065040651,0.0198951198630137,0.00872706422018349,0.0172926447574335
ACADVL,0.104008908685969,0.073639661426844,0.182259414225941,0.0440049443757726,0.147196978638027,0.323242457791309,0.363215980576095,0.315457142857143,0.130966460315994,0.0525441696113074,0.0475609756097561,0.0735691318327974,0.0659587378640777,0.0284552845528455,0.097163955479452,0.0351032110091743,0.0793688054251434
ACAP2,0.055011135857461,0.0192261185006046,0.042510460251046,0.0205191594561187,0.00970140446122978,0.0133891502906172,0.0208696611852996,0.0100285714285714,0.00447657765868983,0.0369964664310954,0,0.0529903536977492,0.0408778317152104,0.0609756097560976,0.0248180650684932,0.00436926605504587,0.0725873761085029
ACAP3,0.0238307349665924,0.0361547762998791,0.0642677824267782,0.0365883807169345,0.0206774460049569,0.0365001383891503,0.0523231431409337,0.0514571428571429,0.0216622008685207,0.0271024734982332,0,0.0156913183279743,0.027123786407767,0.0284552845528455,0.026316352739726,0.0181307339449541,0.0292905581637976
ACAT1,0.0572383073496659,0.0905683192261185,0.0684518828451883,0.0489493201483313,1.02787678508203,0.777020481594243,0.513530515395652,0.762885714285714,0.710750254088515,0.0391166077738516,0.0231707317073171,0.0864308681672026,0.0526092233009709,0.0691056910569106,0.208679366438356,0.0621674311926605,0.0892801251956181
ACBD5,0.07728285077951,0.0349455864570738,0.0751464435146443,0.0341161928306551,0.121586215035997,0.146104345419319,0.132226023617702,0.151742857142857,0.0874480273491638,0.0362897526501767,0,0.0504180064308682,0.0335962783171521,0.00406504065040651,0.045580051369863,0.0240940366972477,0.0626760563380282
ACBD6,0.0305122494432071,0.043409915356711,0.0843514644351464,0.0328800988875155,0.0510090876903104,0.0717893717132577,0.0739543096788434,0.0568857142857143,0.0453155317379654,0.0391166077738516,0.0475609756097561,0.0336977491961415,0.0323826860841424,0.0365853658536585,0.0338077910958904,0.0261582568807339,0.0350286906624935
ACD,0.0282850779510022,0.0228536880290206,0.0717991631799163,0.0341161928306551,0.00970140446122978,0.0207237752560199,0.0278225361439135,0.0214571428571428,0.0104823061997598,0.0440636042402827,0.0231707317073171,0.012475884244373,0.0380461165048544,0.00406504065040651,0.0250321061643836,0.0199655963302752,0.0433750652060511
ACE,0.00601336302895323,0.00955259975816203,0.0123849372384937,0.0168108776266996,0.0161926118257996,0.0225228342097979,0.0215318397527867,0.0237428571428571,0.0141781391481105,0.0122614840989399,0,0.0401286173633441,0.0178195792880259,0.00406504065040651,0.00940710616438356,0.0158371559633028,0.00738132498695879
ACE2,0.0238307349665924,0,0.0174058577405858,0,0,0.00176446166620537,0.00652245888974726,0,0.00198189041855308,0.0066077738515901,0,0,0.00608818770226537,0.00406504065040651,0.0104773116438356,0.00597477064220183,0
ACER2,0.0126948775055679,0.0482466747279323,0.0140585774058577,0.01557478368356,0.00627876785082025,0.0174024356490451,0.0147996909833352,0.0188857142857143,0.0102051187286335,0.0108480565371025,0,0.012475884244373,0.0251011326860841,0.0121951219512195,0.0111194349315069,0.0119380733944954,0.0183359415753782
ACER3,0.00378619153674833,0.00108827085852479,0.000669456066945604,0.0106304079110012,0,0,0.000231762498620461,0.00631428571428571,0,0.0066077738515901,0,0.015048231511254,0.0105380258899676,0.00406504065040651,0.00448416095890411,0,0
ACHE,0.0126948775055679,0.016807738814994,0.0483682008368201,0.0390605686032138,0.0403871120028325,0.0421740935510656,0.0462531729389692,0.0380285714285714,0.0329344913609905,0.0426501766784452,0.0231707317073171,0.0144051446945338,0.0364279935275081,0.0121951219512195,0.0301690924657534,0.0268463302752294,0.0256390193009911
ACIN1,0.0973273942093541,0.136517533252721,0.172217573221757,0.0699629171817058,0.0597427121444589,0.124930805424855,0.129908398631498,0.117742857142857,0.0524300101635406,0.0702120141342756,0.0475609756097561,0.110868167202572,0.100343851132686,0.0528455284552846,0.0860338184931507,0.0371674311926606,0.11640584246218
ACKR3,0.0349665924276169,0.016807738814994,0.037489539748954,0.0254635352286774,0.031535465596601,0.0413437586493219,0.0325681492109039,0.0368857142857143,0.0252656379931627,0.0179151943462897,0.0719512195121951,0.0118327974276527,0.0639360841423948,0.142276422764228,0.0171125856164384,0.0199655963302752,0.0183359415753782
ACKR4,0,0.0240628778718259,0.00903765690376569,0,0,0,0,0,0,0.00519434628975265,0,0,0.00608818770226537,0,0.00234375,0.000240825688073393,0
ACLY,0.0371937639198218,0.0603385731559855,0.0902092050209205,0.0365883807169345,0.269349699044022,0.414856075283698,0.477662509656771,0.527171428571429,0.341444146724568,0.0369964664310954,0,0.034983922829582,0.0392597087378641,0.0284552845528455,0.10658176369863,0.0380848623853211,0.0871935315597287
ACO2,0.0282850779510022,0.013180169286578,0.0726359832635983,0.0106304079110012,0.0303552460757701,0.0511693883199557,0.0482397086414303,0.0577428571428571,0.0359835535433798,0.0285159010600707,0.0475609756097561,0.0169774919614148,0.0295509708737864,0,0.0213934075342466,0.00987385321100917,0.0292905581637976
ACOT11,0,0,0.0282845188284519,0.00939431396786156,0,0.00674647107666759,0.00861935768678953,0.0211714285714286,0.0048461609535249,0.0136749116607774,0,0.0118327974276527,0.00447006472491909,0.00406504065040651,0.00384203767123287,0.00895642201834862,0.00268648930620762
ACOT12,0.00378619153674833,0,0,0.0069221260815822,0.0580904048152956,0.0842443952394132,0.0568480300187617,0.0360285714285714,0.0324725122424466,0.0122614840989399,0,0,0,0.0121951219512195,0.00790881849315068,0.00689220183486238,0.00216484089723526
ACOT13,0.0305122494432071,0.0458282950423217,0.0893723849372385,0.0551297898640297,0.309359140800189,0.282694436756158,0.198443880366405,0.192885714285714,0.220220826018664,0.0419434628975265,0.120731707317073,0.0581350482315112,0.0368325242718447,0.0609756097560976,0.0892444349315068,0.0584977064220183,0.0684141888367241
ACOT7,0.0371937639198218,0.016807738814994,0.0584100418410042,0.0291718170580964,0.0350761241590936,0.0407902020481594,0.0508884229113784,0.0511714285714286,0.0354291786011272,0.0242756183745583,0,0.012475884244373,0.0331917475728155,0.0121951219512195,0.0393728595890411,0.0275344036697248,0.0600678142931664
ACOT8,0.0193763919821826,0.00955259975816203,0.0249372384937239,0,0.00450843856957393,0.00951425408247994,0.00652245888974726,0.0137428571428571,0.00161230712371801,0.00378091872791519,0,0.00604501607717042,0.00487459546925566,0,0.0104773116438356,0,0.0193792383933229
ACOT9,0.0171492204899777,0.0180169286577993,0.0241004184100418,0.0106304079110012,0.0010858019591644,0.00439385552172709,0.00939189934885774,0.00717142857142857,0,0.0285159010600707,0.0475609756097561,0.0285530546623794,0.0194377022653722,0,0.0141160102739726,0,0.00998956703182055
ACOX1,0.0193763919821826,0.00713422007255139,0.0492050209205021,0,0.0773279830048389,0.108877663991143,0.0786999227458338,0.0703142857142857,0.0520604268687055,0.00378091872791519,0,0.00604501607717042,0.0101334951456311,0,0.0246040239726027,0.00735091743119266,0.0199008868022953
ACOX2,0.0149220489977728,0.0361547762998791,0.043347280334728,0.0551297898640297,0.137283134663047,0.245606144478273,0.259805760953537,0.193742857142857,0.128656564723274,0.0179151943462897,0,0.0240514469453376,0.0190331715210356,0.00406504065040651,0.0562821061643836,0.0341857798165138,0.0329420970266041
ACOX3,0.010467706013363,0.0240628778718259,0.0316317991631799,0.00568603213844252,0,0.0219692776086355,0.0160136850237281,0.0246,0.00623209830915643,0.0165017667844523,0,0.0156913183279743,0.00932443365695793,0.0121951219512195,0.00983518835616438,0.00666284403669725,0.0105112154407929
ACP3,0,0,0.0098744769874477,0,0,0,0.00288047676856859,0,0,0.0108480565371025,0,0.00861736334405144,0.00406553398058252,0.00406504065040651,0.00469820205479452,0.00551605504587156,0.00633802816901408
ACP5,0.0505567928730512,0.499274486094317,0.0274476987447699,0.0514215080346106,0.0282308509382745,0.0360849709382784,0.0609314645182651,0.0577428571428571,0.0525224059872494,0.0355830388692579,0.0231707317073171,0.0555627009646302,0.024292071197411,0.191056910569106,0.0312392979452055,0.0318922018348624,0.057981220657277
ACSBG1,0.00601336302895323,0,0,0.00321384425216317,0,0,0.00321156605231211,0.00117142857142857,4.15781206689475e-05,0.00943462897526502,0.0231707317073171,0.00347266881028939,0.00608818770226537,0.00406504065040651,0,0.00528669724770642,0.0094679186228482
ACSF3,0.0416481069042316,0.0288996372430472,0.0500418410041841,0.0353522867737948,0.0461701876549038,0.0558746194298367,0.0593863811941287,0.0566,0.0457775108565093,0.024982332155477,0.0231707317073171,0.0381993569131833,0.0364279935275081,0.0528455284552846,0.0301690924657534,0.0309747706422018,0.0506781429316641
ACSL1,0.0193763919821826,0.0313180169286578,0.0224267782426778,0.0464771322620519,0.380408355954207,0.600435925823415,0.662079240701909,0.789171428571429,0.393555391296313,0.105547703180212,0,0.0581350482315112,0.0113470873786408,0,0.117283818493151,0.0658371559633028,0.0517214397496088
ACSL3,0.0349665924276169,0.0276904474002418,0.041673640167364,0.0242274412855377,0.0818128171839962,0.105279546083587,0.0987860059596071,0.121742857142857,0.0963180264252056,0.0221554770318021,0,0.0381993569131833,0.0283373786407767,0.0121951219512195,0.0993043664383561,0.0183600917431193,0.0381585811163276
ACSL4,0.0527839643652561,0.016807738814994,0.0659414225941422,0.01557478368356,0.0200873362445415,0.033732355383338,0.0279328992384946,0.0166,0.0199990760417629,0.0235689045936396,0,0.0298392282958199,0.027123786407767,0.0121951219512195,0.0363762842465753,0.019506880733945,0.0475482524778299
ACSL5,0.0149220489977728,0.00471584038694075,0.0140585774058577,0.0143386897404203,0.0540776584444707,0.0618253528923332,0.083335172718243,0.109171428571429,0.0830130278111429,0.0101413427561837,0,0.012475884244373,0.0113470873786408,0.0365853658536585,0.0233197773972603,0.0135435779816514,0.0496348461137193
ACSM2A,0,0.0107617896009674,0.0098744769874477,0.0217552533992583,0.217420040127464,0.344415997785774,0.290045248868778,0.214028571428571,0.155820936893652,0.00378091872791519,0.0231707317073171,0.0163344051446945,0.00123381877022654,0.0121951219512195,0.0432255993150685,0.0183600917431193,0.0188575899843505
ACSM3,0.0126948775055679,0.0422007255139057,0.0466945606694561,0.0205191594561187,0.126189071167237,0.135725159147523,0.120417172497517,0.117171428571429,0.128286981428439,0.0271024734982332,0,0.0221221864951768,0.0226739482200647,0.0365853658536585,0.0421553938356164,0.031204128440367,0.0365936358894105
ACSS1,0.055011135857461,0.0276904474002418,0.0835146443514644,0.019283065512979,0,0,0,0,0,0.0150883392226148,0,0.015048231511254,0.0202467637540453,0.0203252032520325,0.0188249143835616,0.0075802752293578,0.0318988002086594
ACSS2,0.0149220489977728,0.016807738814994,0.0642677824267782,0.022991347342398,0.149321373775522,0.344000830334902,0.30152301070522,0.185171428571429,0.133553543379839,0.0235689045936396,0.0475609756097561,0.034983922829582,0.0174150485436893,0.00406504065040651,0.0481485445205479,0.0293692660550459,0.0115545122587376
ACSS3,0.010467706013363,0.00471584038694075,0.0776569037656904,0.0378244746600742,0.0429835949486604,0.0778784943260449,0.181227237611743,0.256028571428571,0.0815346946318026,0.0221554770318021,0,0.0105466237942122,0.021460355987055,0.00406504065040651,0.0470783390410959,0.0284518348623853,0.02094418362024
ACTA2,0.153006681514477,0.0264812575574365,0.105271966527197,0.0600741656365884,0.0604508438569574,0.0666689731525048,0.0749475775300739,0.0988857142857143,0.0656426129538945,0.0645583038869258,0,0.0484887459807074,0.572431229773463,0.0772357723577236,0.514330051369863,0.0367087155963303,0.105972874282733
ACTG2,0.010467706013363,0.0143893591293833,0.00652719665271966,0.0106304079110012,0.012651953263307,0.0154649875449765,0.0150204171724975,0.0208857142857143,0.0123302226739351,0.0193286219081272,0,0.00604501607717042,0.00770631067961165,0.0203252032520325,0.00598244863013699,0.00528669724770642,0.0146844027125717
ACTL6A,0.0238307349665924,0.0313180169286578,0.0492050209205021,0.019283065512979,0.0109996459341437,0.0153265983946859,0.0161240481183092,0.0246,0.00392220271643721,0.0207420494699647,0.0231707317073171,0.015048231511254,0.0170105177993528,0.0121951219512195,0.0158283390410959,0.0215711009174312,0.0141627543035994
ACTN1,0.0394209354120267,0.0325272067714631,0.0734728033472803,0.0217552533992583,0.0218576655257878,0.0230763908109604,0.0323474230217415,0.0354571428571429,0.0308093874156888,0.0271024734982332,0.0475609756097561,0.0472025723472669,0.0602953074433657,0.0121951219512195,0.0682684075342466,0.0137729357798165,0.0094679186228482
ACTN4,0.0616926503340757,0.0518742442563482,0.254225941422594,0.0402966625463535,0.0276407411778591,0.0612717962911708,0.102096898797042,0.1746,0.0640718839508454,0.0475971731448763,0.169512195121951,0.0240514469453376,0.135133495145631,0.0691056910569106,0.170580051369863,0.0160665137614679,0.126317162232655
ACTR10,0.0349665924276169,0.0361547762998791,0.0902092050209205,0.0168108776266996,0.0759117195798418,0.0828605037365071,0.0772652025162786,0.0948857142857143,0.0635175090085928,0.0426501766784452,0,0.0266237942122186,0.044923139158576,0,0.0487906678082192,0.0234059633027523,0.0611111111111111
ACTR1A,0.0572383073496659,0.0409915356711004,0.0743096234309623,0.0464771322620519,0.0239820606632834,0.0340091336839192,0.0341132325350403,0.0351714285714286,0.015564076503742,0.0412367491166078,0.0963414634146341,0.0259807073954984,0.064745145631068,0,0.040871147260274,0.0130848623853211,0.0694574856546687
ACTR1B,0.0438752783964365,0.0409915356711004,0.0927196652719665,0.0378244746600742,0.0107636020299776,0.0125588153888735,0.0229665599823419,0.0237428571428571,0.00558532754319505,0.0207420494699647,0,0.0240514469453376,0.0234830097087379,0,0.0171125856164384,0.00207568807339449,0.0480699008868023
ACTR2,0.226503340757238,0.0917775090689238,0.19397489539749,0.145364647713226,0.149439395727605,0.144858843066704,0.113353934444322,0.1306,0.118215836644184,0.157844522968198,0.0963414634146341,0.150096463022508,0.153741909385113,0.0284552845528455,0.125631421232877,0.0376261467889908,0.355320813771518
ACTR3,0.0572383073496659,0.016807738814994,0.0784937238493724,0.022991347342398,0.0355482119674259,0.0365001383891503,0.0362101313320825,0.0408857142857143,0.0325649080661554,0.0348763250883392,0,0.0259807073954984,0.0360234627831715,0.0121951219512195,0.0312392979452055,0.00413990825688073,0.101278038601982
ACTR3B,0.0216035634743875,0,0.0174058577405858,0.019283065512979,0.00887525079664817,0.0111749238859673,0.0200971195232314,0.0148857142857143,0.00577011919061259,0.0108480565371025,0,0.0047588424437299,0.00851537216828479,0,0.00940710616438356,0.0169839449541284,0.0167709963484611
ACVR1,0.0839643652561247,0.0567110036275695,0.115313807531381,0.0674907292954264,0.0867697391714859,0.122716579020205,0.145690321156605,0.1226,0.0876328189965813,0.0497173144876325,0,0.0581350482315112,0.061913430420712,0.0365853658536585,0.0796125856164384,0.0818922018348624,0.0423317683881064
ACVR1B,0.0349665924276169,0.0325272067714631,0.106945606694561,0.0168108776266996,0.0245721704236988,0.0589191807362303,0.0576205716808299,0.0460285714285714,0.0350595953062922,0.0391166077738516,0,0.0330546623794212,0.0238875404530744,0,0.0256742294520548,0.0224885321100917,0.0261606677099635
ACVR1C,0.00601336302895323,0.0107617896009674,0.000669456066945604,0,0.00710492151540186,0.0125588153888735,0.0196556671449067,0.0026,0.0066016816039915,0.0129681978798587,0,0.00540192926045016,0.00608818770226537,0.00406504065040651,0.00341395547945205,0.0114793577981651,0.0146844027125717
ACVR2A,0.0193763919821826,0,0.0333054393305439,0.0254635352286774,0.0172548093945474,0.0186479380016607,0.0216422028473678,0.0183142857142857,0.0135313683821491,0.0186219081272085,0,0.0092604501607717,0.0162014563106796,0.0284552845528455,0.0327375856164384,0.00666284403669725,0.00685967657798644
ACVR2B,0.010467706013363,0.00834340991535671,0.0341422594142259,0.0304079110012361,0.0261064558007789,0.0414821477996125,0.0353272265754332,0.0277428571428571,0.0224013674581909,0.00943462897526502,0,0.0092604501607717,0.0202467637540453,0,0.0224636130136986,0.0208830275229358,0.0183359415753782
ACVRL1,0.0260579064587973,0.0651753325272068,0.0324686192468619,0.0304079110012361,0.0691844683111059,0.0600262939385552,0.0400728396424236,0.0343142857142857,0.0437448027349164,0.0108480565371025,0,0.0497749196141479,0.0416868932038835,0.0365853658536585,0.0239619006849315,0.0140022935779817,0.0167709963484611
ACY1,0.032739420935412,0.0301088270858525,0.038326359832636,0.0452410383189122,0.287171013808568,0.288091613617492,0.230118088511202,0.245742857142857,0.22428624226185,0.0355830388692579,0.0475609756097561,0.0298392282958199,0.0125606796116505,0.0121951219512195,0.0734053938356164,0.0435894495412844,0.0543296817944705
ADA,0.0260579064587973,0.00108827085852479,0.00569037656903765,0.0242274412855377,0,0,0,0,0,0.0179151943462897,0,0.0246945337620579,0.0210558252427184,0.0121951219512195,0.00705265410958904,0.00436926605504587,0.0438967136150235
ADA2,0.0817371937639198,0.0143893591293833,0.040836820083682,0.0489493201483313,0.0130060191195562,0.0226612233600886,0.0264981790089394,0.0317428571428571,0.0296082417074748,0.0772791519434629,0,0.127588424437299,0.0348098705501618,0.00406504065040651,0.0235338184931507,0.0305160550458716,0.0642410015649452
ADAM10,0.0706013363028953,0.0349455864570738,0.150460251046025,0.0242274412855377,0.0311813997403517,0.0457722114586216,0.032678512305485,0.0351714285714286,0.0250808463457452,0.0285159010600707,0.120731707317073,0.037556270096463,0.0384506472491909,0.0203252032520325,0.0273865582191781,0.00735091743119266,0.0590245174752217
ADAM12,0.00155902004454343,0.0228536880290206,0.00736401673640167,0.00444993819530284,0.0137141508320548,0.00646969277608636,0.00895044697053305,0.00974285714285714,0.00965074378638085,0.00943462897526502,0,0.00411575562700964,0.00932443365695793,0,0.0119755993150685,0.016295871559633,0.0115545122587376
ADAM15,0.0216035634743875,0.0409915356711004,0.0517154811715481,0.0242274412855377,0.0137141508320548,0.0204469969554387,0.0308023396976051,0.0274571428571429,0.0153792848563245,0.0398233215547703,0.0231707317073171,0.0478456591639871,0.0813309061488673,0.0284552845528455,0.0171125856164384,0.0201949541284404,0.0272039645279082
ADAM17,0.00601336302895323,0.00955259975816203,0.0115481171548117,0.00321384425216317,0,0.013112371990036,0.0109369826729942,0.00631428571428571,0,0.000954063604240284,0,0.0111897106109325,0.0129652103559871,0.00406504065040651,0.00619648972602739,0.000928899082568806,0.00581637976004173
ADAM19,0.07728285077951,0,0.00317991631799163,0.00568603213844252,0.00462646052165702,0.019616662053695,0.0221940183202737,0.0140285714285714,0.00346022359789337,0.0447703180212014,0,0.00347266881028939,0.0295509708737864,0.00406504065040651,0.0145440924657534,0.00689220183486238,0.00529473135106938
ADAM22,0,0,0.00903765690376569,0.00815822002472188,0,0,0,0.00174285714285714,0,0.00307420494699647,0.0719512195121951,0,0.00527912621359223,0.00406504065040651,0,0.00413990825688073,0.00529473135106938
ADAM28,0.07728285077951,0.0119709794437727,0.036652719665272,0.0205191594561187,0.0165466776820489,0.029027124273457,0.02561527425229,0.0234571428571429,0.0165804305645385,0.032756183745583,0.0231707317073171,0.0208360128617363,0.0170105177993528,0.00406504065040651,0.0102632705479452,0.0172133027522936,0.0172926447574335
ADAM8,0.099554565701559,0.0119709794437727,0.0508786610878661,0.0996291718170581,0.0171367874424643,0.0591959590368115,0.0558547621675312,0.0506,0.0235101173426961,0.116855123674912,0.0719512195121951,0.0394855305466238,0.0368325242718447,0.00406504065040651,0.0363762842465753,0.0360206422018349,0.187871674491393
ADAM9,0.0193763919821826,0.0530834340991536,0.157154811715481,0.0254635352286774,0.0291750265549392,0.0322100747301412,0.031354155170511,0.0360285714285714,0.0242492839323663,0.0285159010600707,0.0719512195121951,0.0401286173633441,0.0675768608414239,0.0121951219512195,0.0633454623287671,0.00551605504587156,0.022509128847157
ADAMTS17,0.0238307349665924,0.0155985489721886,0.0224267782426778,0.0464771322620519,0.0230378850466187,0.0560130085801273,0.0786999227458338,0.0983142857142857,0.035521574424836,0.0292226148409894,0.0719512195121951,0.0105466237942122,0.0287419093851133,0,0.0243899828767123,0.0270756880733945,0.0553729786124152
ADAMTS5,0.00601336302895323,0.0143893591293833,0.0098744769874477,0.0106304079110012,0.0151304142570518,0.0251522280653197,0.0147996909833352,0.0143142857142857,0.0102975145523422,0.00943462897526502,0.0231707317073171,0.00347266881028939,0.0218648867313916,0.00406504065040651,0.0791845034246575,0.00918577981651376,0.0141627543035994
ADAMTS9,0.0216035634743875,0.00955259975816203,0.038326359832636,0.0143386897404203,0.0076950312758173,0.00162607251591475,0.00884008387595187,0.0106,0.00669407742770027,0.00448763250883392,0.0963414634146341,0.00347266881028939,0.0716221682847896,0.00406504065040651,0.0449379280821918,0.0137729357798165,0.00738132498695879
ADAR,0.0349665924276169,0.0506650544135429,0.102761506276151,0.0687268232385661,0.073433258586097,0.0901951287019098,0.0931574881359673,0.0866,0.070631987434168,0.0461837455830389,0.120731707317073,0.0491318327974277,0.0526092233009709,0.0284552845528455,0.0487906678082192,0.0548279816513761,0.084585289514867
ADCY1,0,0.00834340991535671,0.00569037656903765,0.00197775030902348,0,0.00162607251591475,0,0,0.0051233484246512,0.000954063604240284,0,0,0.0170105177993528,0,0.00876498287671233,0.00735091743119266,7.82472613458512e-05
ADCY2,0.0149220489977728,0.00229746070133011,0.0115481171548117,0.00444993819530284,0.011353711790393,0.0157417658455577,0.0177794945370268,0.0280285714285714,0.00650928578028273,0.0179151943462897,0.145121951219512,0.00668810289389067,0.0125606796116505,0.00406504065040651,0.0104773116438356,0.0213417431192661,0.0188575899843505
ADCY3,0.0238307349665924,0.00229746070133011,0.00569037656903765,0.000741656365883806,0.00273810928832762,0.00909908663160808,0.00254938748482507,0.00488571428571428,0.00623209830915643,0.00307420494699647,0.0475609756097561,0.0047588424437299,0.0429004854368932,0.00406504065040651,0.025246147260274,0.00597477064220183,0.0178142931664058
ADCY5,0.00601336302895323,0,0.0123849372384937,0.00321384425216317,0,0,0,0,0,0,0,0.00411575562700964,0.0283373786407767,0,0.0402290239726027,0.00551605504587156,0.00164319248826291
ADCY7,0.0683741648106904,0,0.00150627615062761,0.050185414091471,0.00616074589873716,0.00494741212288956,0.0144686016995917,0.00917142857142857,0.00798761895962302,0.0709187279151944,0.0231707317073171,0.0690675241157556,0.0133697411003236,0,0.0136879280821918,0.0144610091743119,0.0929316640584246
ADCY8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADCY9,0.0126948775055679,0.00350665054413543,0.0768200836820084,0.00321384425216317,0,0.00854553003044561,0.00321156605231211,0.00945714285714286,0,0.0129681978798587,0,0,0.0222694174757282,0,0.0117615582191781,0.000928899082568806,0.0146844027125717
ADD1,0.121826280623608,0.0760580411124547,0.137071129707113,0.050185414091471,0.0335418387820135,0.061548574591752,0.0536475002759077,0.0557428571428571,0.0283147001755521,0.0596113074204947,0.0963414634146341,0.0427009646302251,0.119356796116505,0.0203252032520325,0.136975599315069,0.0146903669724771,0.102321335419927
ADD2,0.0193763919821826,0,0.00150627615062761,0.0143386897404203,2.36043904166122e-05,0.00259479656794907,0.00321156605231211,0,0,0.00802120141342756,0,0,0.00366100323624595,0.00406504065040651,0.000417380136986299,0.00459862385321101,0.00216484089723526
ADD3,0.0661469933184855,0.0917775090689238,0.0835146443514644,0.022991347342398,0.0213855777174554,0.0158801549958483,0.0134753338483611,0.0086,0.00881918137300194,0.0497173144876325,0.0963414634146341,0.0189067524115756,0.0469457928802589,0.0528455284552846,0.0496468321917808,0.0156077981651376,0.10753781950965
ADGRA2,0.00378619153674833,0,0.0257740585774059,0.0131025957972806,0.00155788976749675,0,0.00343229224147445,0.0086,0.000688348886630323,0.00872791519434629,0,0.00411575562700964,0.0708131067961165,0,0.0385166952054794,0.00735091743119266,0.00216484089723526
ADGRA3,0.00155902004454343,0.00713422007255139,0.04418410041841,0,0.10376490027145,0.197446720177138,0.149221940183203,0.0523142857142857,0.085784902522406,0,0,0,0,0.00406504065040651,0.0130458047945205,0,0.00842462180490349
ADGRE2,0.0171492204899777,0.00229746070133011,0.00736401673640167,0.00815822002472188,0.0108816239820607,0.0161569332964296,0.0183313100099327,0.0183142857142857,0.0138085558532754,0.0504240282685512,0,0.0394855305466238,0.00366100323624595,0,0.0136879280821918,0.0133142201834862,0.00685967657798644
ADGRE5,0.110690423162584,0.0216444981862152,0.043347280334728,0.111990111248455,0.0122978874070577,0.0132507611403266,0.0104955302946695,0.00802857142857143,0.0126998059687702,0.0878798586572438,0.218292682926829,0.0780707395498392,0.0801173139158576,0.0284552845528455,0.153028681506849,0.0234059633027523,0.256207616066771
ADGRF1,0.0171492204899777,0,0.00569037656903765,0.00444993819530284,0.015366458161218,0.0233531691115417,0.0240701909281536,0.0151714285714286,0.0195370969232191,0,0,0.0169774919614148,0.000424757281553398,0,0.0121896404109589,0.0133142201834862,0.00372978612415232
ADGRF3,0.00824053452115813,0.00229746070133011,0.0199163179916318,0.0180469715698393,0.0166646996341319,0.0305494049266538,0.0457013574660633,0.0237428571428571,0.0211078259262681,0.0242756183745583,0.0475609756097561,0.0182636655948553,0.0105380258899676,0,0.0211793664383562,0.0105619266055046,0.0240740740740741
ADGRF5,0.00601336302895323,0.0929866989117291,0.00903765690376569,0.0131025957972806,0.0125339313112239,0.0052241904234708,0.0139167862266858,0.00631428571428571,0.010389910376051,0.00519434628975265,0.0231707317073171,0.000900321543408359,0.0700040453074434,0.0121951219512195,0.00833690068493151,0.01125,0.00320813771517997
ADGRG1,0.00378619153674833,0.00592503022974607,0.038326359832636,0.0353522867737948,0.00262008733624454,0.000518959313589813,0.00817790530846484,0.00374285714285714,0,0.0278091872791519,0,0.0092604501607717,0.0267192556634304,0,0.00662457191780822,0.0121674311926606,0.200391236306729
ADGRG3,0.0193763919821826,0.00350665054413543,0.0266108786610879,0.0143386897404203,0.0258704118966128,0.0423124827013562,0.0503366074384726,0.0440285714285714,0.0345976161877483,0.0892932862190813,0.120731707317073,0.0163344051446945,0.0105380258899676,0.0203252032520325,0.0141160102739726,0.0238646788990826,0.0345070422535211
ADGRG5,0.0461024498886414,0,0,0.00815822002472188,0,0.00342513146969278,0.00806754221388368,0.0126,0.00752563984107919,0.00448763250883392,0,0.00282958199356913,0.00366100323624595,0.0121951219512195,0.00683861301369863,0.00895642201834862,0.0371152842983829
ADGRG6,0.0193763919821826,0.0119709794437727,0.154644351464435,0.0118665018541409,0.148731264015107,0.214468585662884,0.177695618585145,0.161457142857143,0.127455419015061,0.0150883392226148,0.0719512195121951,0.0414147909967846,0.0178195792880259,0.00406504065040651,0.0406571061643836,0.0240940366972477,0.0131194574856547
